"","stat","pval","p.adj","num.genes","gene.vals","Driver","DriverNumeric"
"REACTOME_POST_TRANSLATIONAL_MODIFICATION_SYNTHESIS_OF_GPI_ANCHORED_PROTEINS",0.0302460493645723,0.372669540644453,0.628510046044737,73,"PIGB:266, ART4:491, VNN2:669, LYPD4:878, LY6E:1447, PIGK:1462, PLAUR:1578, PIGW:1637, MDGA1:1922, PIGF:1935, VNN1:2087, PIGZ:2181, PIGV:2311, ALPL:2387, TEX101:2400, OTOA:2424, PIGO:2433, NEGR1:2563, PIGS:2686, LYPD3:2744, DPM1:2804, ART3:3675, CD109:8114.5, PIGH:8114.5, PIGL:8114.5, PIGC:8114.5, DPM2:8114.5, PIGX:8114.5, PIGA:8114.5, PIGP:8114.5, PIGN:8114.5, PGAP1:8114.5, BST1:8114.5, TECTA:8114.5, GPLD1:8114.5, TECTB:8114.5, XPNPEP2:8114.5, RECK:8114.5, NRN1:8114.5, CPM:8114.5, MDGA2:8114.5, CNTN5:8114.5, LYPD6B:8114.5, LYPD5:8114.5, FCGR3B:8114.5, MELTF:8114.5, FOLR2:8114.5, PSCA:8114.5, LY6D:8114.5, GP2:8114.5, PRND:8114.5, LY6H:8114.5, SPACA4:8114.5, DPM3:8114.5, NTM:8114.5, IZUMO1R:8114.5, OPCML:8114.5, RTN4RL2:8114.5, NRN1L:8114.5, LYPD2:8114.5, SPRN:8114.5, LY6G6C:8114.5, RTN4RL1:12916, THY1:13314, GPAA1:13373, PIGT:13893, LYPD1:14390, PIGM:14514, NTNG2:14907, NTNG1:14908, CNTN3:15005, CNTN4:15054, PIGG:15058","Both",3
"REACTOME_RESPIRATORY_ELECTRON_TRANSPORT_ATP_SYNTHESIS_BY_CHEMIOSMOTIC_COUPLING_AND_HEAT_PRODUCTION_BY_UNCOUPLING_PROTEINS",0.119206563311218,4.3950788276667e-05,0.00145206906066483,99,"ECSIT:106, NDUFB8:129, NDUFA9:189, LRPPRC:463, TIMMDC1:499, NDUFB4:535, TMEM126B:636, PM20D1:756, NDUFA13:786, ATP5PO:885, NDUFS3:888, NDUFA6:889, NDUFAF1:911, NDUFAF2:977, NDUFS5:1159, NDUFC2:1171, NDUFB5:1187, COA1:1405, ATP5MC1:1474, COX18:1490, NDUFS6:1501, NDUFAF4:1514, NDUFA11:1629, NDUFB6:1687, NDUFB11:1730, ACAD9:1749, TMEM186:2042, NDUFB2:2413, ETFDH:2826, UQCRC2:2864, SCO1:2932, TACO1:3236, NDUFAB1:3378, COX5B:3425, ATP5PB:3477, NDUFS2:3537, COQ10B:3632, NDUFAF7:3655, ATP5F1B:8114.5, ATP5F1A:8114.5, CYC1:8114.5, UQCRC1:8114.5, NDUFS1:8114.5, SDHA:8114.5, ATP5F1D:8114.5, NDUFB7:8114.5, NDUFAF5:8114.5, ETFB:8114.5, NDUFS8:8114.5, COX6A1:8114.5, NDUFS7:8114.5, COX7A2L:8114.5, SDHB:8114.5, NDUFB3:8114.5, NDUFA8:8114.5, DMAC2L:8114.5, COX6B1:8114.5, TRAP1:8114.5, NDUFA5:8114.5, NDUFA10:8114.5, COX4I1:8114.5, NDUFA2:8114.5, COX16:8114.5, ATP5MC2:8114.5, COQ10A:8114.5, ETFA:8114.5, NDUFB10:8114.5, SDHC:8114.5, NDUFB9:8114.5, SURF1:8114.5, NUBPL:8114.5, ATP5MC3:8114.5, ATP5PF:8114.5, NDUFAF6:8114.5, NDUFV3:8114.5, NDUFS4:8114.5, ATP5F1C:8114.5, COX11:8114.5, ATP5MG:8114.5, NDUFV1:8114.5, ATP5PD:8114.5, UQCRFS1:8114.5, NDUFA3:8114.5, UQCRH:8114.5, UCP3:8114.5, UCP2:8114.5, NDUFAF3:8114.5, NDUFV2:8114.5, COX5A:8114.5, NDUFA12:8114.5, COX20:8114.5, SDHD:8114.5, ATP5MF:8114.5, NDUFA7:8114.5, SCO2:8114.5, SLC25A27:13033, COX19:13726, UCP1:13765, SLC25A14:13960","Both",3
"REACTOME_FORMATION_OF_ATP_BY_CHEMIOSMOTIC_COUPLING",0.0580667649604154,0.452051751483749,0.691649912811667,14,"ATP5PO:885, ATP5MC1:1474, ATP5PB:3477, ATP5F1B:8114.5, ATP5F1A:8114.5, ATP5F1D:8114.5, DMAC2L:8114.5, ATP5MC2:8114.5, ATP5MC3:8114.5, ATP5PF:8114.5, ATP5F1C:8114.5, ATP5MG:8114.5, ATP5PD:8114.5, ATP5MF:8114.5","Unclear",0
"REACTOME_PKA_MEDIATED_PHOSPHORYLATION_OF_KEY_METABOLIC_FACTORS",-0.0283505154639175,0.844325951903253,0.922190752635921,4,"PRKACA:6991.5, PRKACB:6991.5, MLXIPL:6991.5, PFKFB1:6991.5","Unclear",0
"REACTOME_GLUCAGON_SIGNALING_IN_METABOLIC_REGULATION",-0.154333458037162,0.0234627267246872,0.125902667513723,18,"ADCY1:7, GNB3:613, ADCY9:678, ADCY2:1221, ADCY8:1328, ADCY3:1523, PRKAR1B:2217, PRKAR2B:6991.5, PRKACA:6991.5, PRKAR1A:6991.5, PRKAR2A:6991.5, PRKACB:6991.5, ADCY7:6991.5, ADCY5:6991.5, ADCY6:6991.5, GCG:6991.5, GCGR:6991.5, ADCY4:14927","Both",3
"REACTOME_TRIGLYCERIDE_CATABOLISM",-0.00533823049821702,0.93254972780766,0.964363277849397,21,"CAV1:519, PNPLA5:1408, FABP12:1623, PNPLA4:1740, PLIN1:1765, FABP5:2141, PRKACA:6991.5, PRKACB:6991.5, PPP1CA:6991.5, GPD2:6991.5, ABHD5:6991.5, FABP3:6991.5, FABP9:6991.5, PPP1CB:6991.5, FABP7:11439, FABP4:11574, FABP2:12472, MGLL:12827, LIPE:13557, PLIN3:13865, FABP1:14205","Unclear",0
"REACTOME_AMPK_INHIBITS_CHREBP_TRANSCRIPTIONAL_ACTIVATION_ACTIVITY",0.00990050448430491,0.922761466622961,0.960230971853141,8,"STK11:2936, ADIPOQ:3519, PRKAG2:8114.5, PRKAA2:8114.5, MLXIPL:8114.5, ADIPOR2:8114.5, ADIPOR1:8114.5, PRKAB2:13148","Unclear",0
"REACTOME_INTEGRATION_OF_ENERGY_METABOLISM",-0.134079385774301,4.4294951933758e-05,0.00145206906066483,78,"ADCY1:7, ITPR1:92, KCNS3:176, IQGAP1:414, KCNC2:606, GNB3:613, CACNB2:636, ADCY9:678, SLC2A1:974, SNAP25:990, PPP2R5D:1093, ADCY2:1221, ADCY8:1328, MLX:1343, TALDO1:1459, ADCY3:1523, PRKCA:1644, CACNA1E:1655, KCNJ11:1735, SYT5:1758, ADRA2C:1768, GNA14:1937, PRKAB2:1958, CHRM3:1991, GNB5:2041, ACSL4:2181, PRKAR1B:2217, PPP2R1B:2343, ACLY:2407, CACNA1D:2580, PRKAR2B:6991.5, GNA15:6991.5, PRKACA:6991.5, RAPGEF3:6991.5, RAPGEF4:6991.5, PRKAR1A:6991.5, PRKAR2A:6991.5, ITPR2:6991.5, CD36:6991.5, PRKACB:6991.5, ADCY7:6991.5, PLCB2:6991.5, PLCB3:6991.5, ADCY5:6991.5, ADCY6:6991.5, PLCB1:6991.5, CACNA2D2:6991.5, CACNB3:6991.5, STX1A:6991.5, PRKAG2:6991.5, PRKAA2:6991.5, ABCC8:6991.5, KCNB1:6991.5, KCNG2:6991.5, PKLR:6991.5, CACNA1C:6991.5, SLC2A2:6991.5, INS:6991.5, AGPAT1:6991.5, MLXIPL:6991.5, PFKFB1:6991.5, GCG:6991.5, GCGR:6991.5, ADIPOR2:6991.5, ADIPOR1:6991.5, GLP1R:6991.5, ACSL3:6991.5, TKT:6991.5, FASN:6991.5, ACACA:6991.5, ADIPOQ:11587, ITPR3:11705, STK11:12170, ADRA2A:12299, CACNA1A:13356, FFAR1:13880, ACACB:13962, ADCY4:14927","Both",3
"REACTOME_CHREBP_ACTIVATES_METABOLIC_GENE_EXPRESSION",-0.0570137331838565,0.576614544972312,0.778478317420855,8,"MLX:1343, ACLY:2407, PKLR:6991.5, AGPAT1:6991.5, MLXIPL:6991.5, FASN:6991.5, ACACA:6991.5, ACACB:13962","Unclear",0
"REACTOME_PP2A_MEDIATED_DEPHOSPHORYLATION_OF_KEY_METABOLIC_FACTORS",-0.204616763783057,0.156415824358855,0.379566260187101,4,"PPP2R5D:1093, PPP2R1B:2343, MLXIPL:6991.5, PFKFB1:6991.5","Unclear",0
"REACTOME_KERATAN_SULFATE_KERATIN_METABOLISM",0.0916616316321942,0.0729934681873798,0.246917867057872,32,"B3GNT4:137, GLB1:455, HEXB:649, B3GNT2:1238, OMD:1289, SLC35D2:1878, B3GNT7:2038, B4GALT1:2086, ST3GAL6:2124, B4GALT5:2349, CHST6:2953, B3GNT3:3225, FMOD:8114.5, LUM:8114.5, ST3GAL4:8114.5, ST3GAL3:8114.5, ST3GAL1:8114.5, OGN:8114.5, B4GALT2:8114.5, B4GALT6:8114.5, B4GALT4:8114.5, GNS:8114.5, KERA:8114.5, GALNS:8114.5, ST3GAL2:8114.5, B4GALT3:8114.5, GLB1L:8114.5, CHST2:8114.5, HEXA:8114.5, B4GAT1:13488, CHST1:14212, PRELP:14286","Both",3
"REACTOME_HEPARAN_SULFATE_HEPARIN_HS_GAG_METABOLISM",-0.0239479138984853,0.547097988490019,0.756650977569105,53,"NDST4:158, HS6ST1:234, GPC1:275, EXT1:599, BGN:611, HS3ST2:704, CSPG4:1203, NDST1:1367, DCN:1923, SDC1:2298, B3GAT3:2422, HPSE2:2500, SDC4:6991.5, SDC2:6991.5, AGRN:6991.5, BCAN:6991.5, HSPG2:6991.5, HS3ST1:6991.5, IDS:6991.5, XYLT2:6991.5, B4GALT7:6991.5, GPC4:6991.5, XYLT1:6991.5, B3GAT1:6991.5, B3GAT2:6991.5, CSPG5:6991.5, GLCE:6991.5, EXT2:6991.5, HS2ST1:6991.5, GLB1L:6991.5, NDST3:6991.5, HGSNAT:6991.5, NDST2:6991.5, HS6ST2:6991.5, B3GALT6:6991.5, GPC5:6991.5, SGSH:6991.5, HS3ST4:6991.5, GPC6:6991.5, HS6ST3:6991.5, GPC2:6991.5, HS3ST5:6991.5, GPC3:11877, HS3ST6:12704, SLC35D2:13228, IDUA:13247, SDC3:13537, HPSE:14065, VCAN:14332, GUSB:14581, GLB1:14651, NCAN:15021, NAGLU:15079","Both",3
"REACTOME_GAMMA_CARBOXYLATION_HYPUSINE_FORMATION_AND_ARYLSULFATASE_ACTIVATION",0.0461118347048725,0.32584051200817,0.58002495322616,38,"ARSB:187, SUMF2:530, PROZ:720, ARSK:1020, PROC:1047, DOHH:1106, F7:2010, GGCX:2685, DHPS:2990, GAS6:3434, DPH1:3465, F9:8114.5, F10:8114.5, F2:8114.5, PROS1:8114.5, F8:8114.5, TPST2:8114.5, TPST1:8114.5, EEF2:8114.5, BGLAP:8114.5, ARSD:8114.5, ARSA:8114.5, STS:8114.5, DPH5:8114.5, EIF5A:8114.5, DPH2:8114.5, DPH6:8114.5, ARSG:8114.5, FN3KRP:8114.5, SUMF1:8114.5, ARSL:8114.5, FN3K:8114.5, DNAJC24:8114.5, ARSI:8114.5, DPH7:13997, ICMT:14721, ARSJ:14733, FURIN:14901","Both",3
"REACTOME_CELL_CYCLE",0.00215685105706565,0.866362106552751,0.929375650137412,540,"CEP192:49, TEX15:94, CLSPN:118, SMC4:124, CENPT:165, SPDL1:174, ESCO2:219, WRN:244, NCAPD2:277, SGO1:283, RNF168:295, MSH4:305, ZWILCH:354, MIS18BP1:364, BRIP1:373, DAXX:392, ESPL1:413, CNTRL:432, CCP110:434, SYNE2:441, BARD1:505, SFI1:514, MLH3:540, DNA2:591, KIF20A:612, BORA:619, ESCO1:630, WEE1:634, AKAP9:658, HAUS6:666, ABRAXAS1:681, RHNO1:688, PLK4:792, NDE1:813, CDC6:924, ATR:982, NUMA1:1014, RBBP8:1038, SPC24:1090, STAG3:1098, ERCC6L:1110, CC2D1B:1114, CABLES1:1145, REC8:1162, BUB1B:1166, CENPC:1195, MCM8:1198, HDAC8:1249, SMC2:1251, CENPJ:1285, NUP98:1292, HAUS8:1298, CENPE:1339, BRCA1:1471, RFC2:1497, KIF18A:1510, BABAM1:1535, ZWINT:1603, TP53BP1:1608, MCM2:1631, DYNC1LI1:1643, TMPO:1775, BRCA2:1795, CEP290:1806, TUBGCP3:1851, CDK5RAP2:1861, ORC1:1916, CTC1:1926, RFC1:1939, PIAS4:1994, RAD50:1996, CEP250:2091, RNF8:2107, TOPBP1:2114, PHF20:2121, MLH1:2170, CENPI:2207, NCAPH:2221, NSL1:2252, WAPL:2264, CDC25C:2306, LPIN3:2342, INCENP:2440, ITGB3BP:2452, SYCP1:2459, ORC2:2474, PSME1:2504, RPS27:2533, ABL1:2660, RPA2:2701, GINS4:2703, PSMD5:2716, POLD1:2724, DYNLL2:2732, TUBB8:2774, NEDD1:2803, RPA3:2824, NDC1:2838, BUB1:2851, WRAP53:2935, CENPO:2994, DCTN2:3026, NUP188:3031, AURKA:3032, CENPL:3039, HJURP:3042, TUBB8B:3061, RMI1:3073, ATM:3095, FKBPL:3177, CCNB1:3234, RSF1:3253, ORC3:3269, SEM1:3283, MCM7:3327, RAD51C:3357, KNTC1:3368, TUBGCP4:3417, ANKRD28:3423, PSME2:3439, RFC4:3461, PSMC3IP:3488, GORASP2:3504, RAD17:3555, PSMB9:3565, POT1:3586, LIN54:3601, RAD9B:3619, CDC45:3645, PIF1:3660, ACD:3679, TUBB:3692, CDCA5:3697, JAK2:8114.5, PSMB1:8114.5, PSME4:8114.5, DYNLL1:8114.5, PSMD8:8114.5, PSMB5:8114.5, E2F1:8114.5, PSMD10:8114.5, MAPK3:8114.5, AKT2:8114.5, PSMD3:8114.5, PSMD9:8114.5, TFDP2:8114.5, PSMB2:8114.5, PSME3:8114.5, PSMB7:8114.5, TP53:8114.5, AKT1:8114.5, PSMB6:8114.5, CDKN2A:8114.5, PSMA8:8114.5, PSMD4:8114.5, PSMB4:8114.5, LMNA:8114.5, PSMD6:8114.5, UBB:8114.5, PSMD1:8114.5, PSMD2:8114.5, SFN:8114.5, PSMD13:8114.5, TFDP1:8114.5, PSMB8:8114.5, PSMB10:8114.5, PSMB11:8114.5, PRKAR2B:8114.5, PPP2R5A:8114.5, KIF2A:8114.5, PRKACA:8114.5, TUBB1:8114.5, HDAC1:8114.5, CDK2:8114.5, TUBB2B:8114.5, KIF23:8114.5, KIF2B:8114.5, KIF2C:8114.5, H3-3A:8114.5, PRKCB:8114.5, TUBA1A:8114.5, TUBAL3:8114.5, TUBB4B:8114.5, SRC:8114.5, LYN:8114.5, H3C8:8114.5, H3C10:8114.5, H3C2:8114.5, POLD3:8114.5, POLE2:8114.5, RFC5:8114.5, POLE4:8114.5, RPA1:8114.5, POLE3:8114.5, POLD4:8114.5, TINF2:8114.5, TERF2:8114.5, TERF1:8114.5, H4C8:8114.5, TERF2IP:8114.5, H2AC20:8114.5, H2BC21:8114.5, H4C11:8114.5, H4C15:8114.5, H4C1:8114.5, LIG1:8114.5, MDM2:8114.5, POLR2F:8114.5, CDK7:8114.5, CCNH:8114.5, POLA2:8114.5, POLA1:8114.5, RB1:8114.5, PRIM2:8114.5, PPP2R3B:8114.5, ORC6:8114.5, ORC4:8114.5, ORC5:8114.5, SKP1:8114.5, BTRC:8114.5, NUP160:8114.5, TPR:8114.5, SEH1L:8114.5, NUP50:8114.5, AAAS:8114.5, NUP88:8114.5, NUP107:8114.5, NUP153:8114.5, NUP85:8114.5, NUP214:8114.5, NUP210:8114.5, NUP42:8114.5, NUP54:8114.5, NUP58:8114.5, SEC13:8114.5, UBE2N:8114.5, NUP62:8114.5, SMC1B:8114.5, SUN2:8114.5, STAG2:8114.5, STAG1:8114.5, SYCE2:8114.5, RAD21:8114.5, SUN1:8114.5, PTK6:8114.5, EP300:8114.5, AJUBA:8114.5, GSK3B:8114.5, HSP90AB1:8114.5, RBBP7:8114.5, CDKN1A:8114.5, RBBP4:8114.5, CLASP2:8114.5, BIRC5:8114.5, CDKN1B:8114.5, CDC27:8114.5, ANAPC4:8114.5, DYNC1I2:8114.5, ANAPC5:8114.5, CDC23:8114.5, FZR1:8114.5, UBE2S:8114.5, CDC20:8114.5, CDC16:8114.5, DCTN3:8114.5, ANAPC1:8114.5, FBXL18:8114.5, DYNC1I1:8114.5, CDC26:8114.5, FBXL7:8114.5, ANAPC7:8114.5, RBL1:8114.5, TOP2A:8114.5, E2F5:8114.5, CDC25A:8114.5, E2F4:8114.5, LIN37:8114.5, MYBL2:8114.5, CCNA2:8114.5, ANAPC15:8114.5, MAD2L1:8114.5, DHFR:8114.5, MRE11:8114.5, SPO11:8114.5, DMC1:8114.5, NBN:8114.5, MND1:8114.5, BLM:8114.5, MSH5:8114.5, LPIN2:8114.5, CCNE1:8114.5, CCNA1:8114.5, DYRK1A:8114.5, FOXM1:8114.5, PKMYT1:8114.5, CCNB2:8114.5, PLK1:8114.5, E2F3:8114.5, ATRX:8114.5, PPP6C:8114.5, CHTF18:8114.5, DKC1:8114.5, DSCC1:8114.5, SHQ1:8114.5, NHP2:8114.5, CHTF8:8114.5, TK1:8114.5, RRM2:8114.5, TYMS:8114.5, RANGAP1:8114.5, CHMP3:8114.5, VPS4A:8114.5, CHMP7:8114.5, CHMP4C:8114.5, RCC1:8114.5, CHMP4A:8114.5, BLZF1:8114.5, USO1:8114.5, NPM1:8114.5, HMMR:8114.5, PPP1CB:8114.5, DBF4:8114.5, E2F2:8114.5, SPAST:8114.5, NCAPH2:8114.5, VRK2:8114.5, CENPQ:8114.5, OFD1:8114.5, SDCCAG8:8114.5, PPP1R12A:8114.5, MCM10:8114.5, SIRT2:8114.5, MCM6:8114.5, PPP1R12B:8114.5, PCM1:8114.5, CDC14A:8114.5, NDC80:8114.5, ZW10:8114.5, UIMC1:8114.5, TPX2:8114.5, PCBP4:8114.5, HAUS4:8114.5, CDC7:8114.5, CENPM:8114.5, MCM5:8114.5, GINS1:8114.5, NINL:8114.5, CDC25B:8114.5, MAPRE1:8114.5, CEP76:8114.5, CEP152:8114.5, OIP5:8114.5, MCM4:8114.5, CDK6:8114.5, CEP41:8114.5, NCAPG:8114.5, CEP164:8114.5, FBXO5:8114.5, MCM3:8114.5, GMNN:8114.5, CEP72:8114.5, RAD1:8114.5, CEP70:8114.5, NEK2:8114.5, SET:8114.5, NEK6:8114.5, NEK9:8114.5, MASTL:8114.5, PDS5A:8114.5, CENPK:8114.5, OPTN:8114.5, B9D2:8114.5, TUBGCP6:8114.5, ARPP19:8114.5, CDKN2D:8114.5, CDKN1C:8114.5, TUBGCP2:8114.5, CLIP1:8114.5, GINS2:8114.5, CDCA8:8114.5, HUS1:8114.5, HAUS2:8114.5, COP1:8114.5, NUF2:8114.5, ENSA:8114.5, LBR:8114.5, EML4:8114.5, NCAPG2:8114.5, MCPH1:8114.5, CEP78:8114.5, DSN1:8114.5, CENPU:8114.5, MZT2B:8114.5, SPC25:8114.5, CENPH:8114.5, SMARCA5:8114.5, AHCTF1:8114.5, SKA1:8114.5, BABAM2:8114.5, MIS18A:8114.5, PCNT:8114.5, PMF1:8114.5, ZNF385A:8114.5, LEMD2:8114.5, ATRIP:8114.5, NIPBL:8114.5, PTTG1:8114.5, CEP57:8114.5, CENPN:8114.5, MIS12:8114.5, CENPX:8114.5, RAD9A:8114.5, PHF8:8114.5, LEMD3:8114.5, CEP135:8114.5, CKAP5:8114.5, CENPS:8114.5, PPP2R2D:8114.5, RMI2:8114.5, SSNA1:8114.5, AURKB:8114.5, RCC2:8114.5, GINS3:8114.5, IST1:8114.5, SKA2:8114.5, CEP63:8114.5, CHEK2:8114.5, KMT5A:8114.5, BRCC3:8114.5, CENPP:8114.5, MDM4:8114.5, CENPW:8114.5, MZT1:8114.5, CNEP1R1:8114.5, LCMT1:8114.5, HAUS7:8114.5, HAUS3:8114.5, PPME1:8114.5, PPP2R2A:8114.5, CDK11B:8114.5, HAUS5:8114.5, TUBGCP5:8114.5, H4C14:12661, HSPA2:12723, CCND2:12746, PPP2R1B:12763, CHMP6:12770, PDS5B:12810, CHMP4B:12835, TOP3A:12844, GTSE1:12865, H2BC9:12868, FEN1:12881, CLASP1:12890, PPP6R3:12912, HAUS1:12944, H4C13:12973, PPP2R5B:12987, NME7:12998, PRIM1:13044, DCTN1:13054, NUP35:13120, TUBB4A:13152, RBL2:13163, MAD1L1:13164, CCNE2:13206, CHEK1:13222, H3C4:13239, MNAT1:13259, H3C11:13274, NUDC:13296, CDK4:13318, NUP205:13344, HSP90AA1:13406, RAN:13421, PRKCA:13462, TUBA8:13509, NUP133:13513, H3C1:13531, LIN9:13548, CETN2:13592, NUP93:13632, TUBB2A:13668, TEN1:13672, H2AC14:13681, SYCE3:13766, TEX12:13792, CDKN2C:13793, NUP43:13830, H4C3:13840, NUP155:13886, ODF2:13912, SYCP2:13924, CCND1:13935, DIDO1:13939, PPP2R5D:14013, E2F6:14026, UBE2I:14040, CSNK1D:14082, UBE2D1:14124, CSNK2B:14144, NUP37:14153, CCND3:14154, PSMD12:14155, ANKLE2:14172, SKP2:14182, RAE1:14194, LMNB1:14257, PPP2R5C:14276, FKBP6:14304, PSMA1:14311, H2BC15:14327, H3C13:14341, TUBA1B:14365, PSMF1:14415, H4C2:14432, ANAPC2:14445, RFC3:14465, RPS27A:14475, RTEL1:14498, POLD2:14510, CEP43:14537, NDEL1:14602, UBA52:14607, MYC:14646, EMD:14662, CDKN2B:14670, CEP131:14681, DYNC1LI2:14702, POLR2J:14726, H2AC4:14730, VRK1:14783, DYNC1H1:14853, TUBA4A:14860, LPIN1:14867, SYNE1:14906, NSD2:14925, POLE:14926, H2BC4:14946, HERC2:15021","Both",3
"REACTOME_SIGNALING_BY_EGFR_IN_CANCER",-0.0992506735518635,0.124593414793657,0.332005195574905,20,"EGFR:493, UBA52:499, EREG:601, RPS27A:631, CDC37:1114, PIK3CA:1640, HSP90AA1:1700, CBL:2520, UBB:6991.5, SOS1:6991.5, PLCG1:6991.5, SHC1:6991.5, AREG:6991.5, TGFA:6991.5, EPGN:6991.5, PIK3R1:11590, HBEGF:11915, BTC:12013, GAB1:12509, EGF:13364","Unclear",0
"REACTOME_PKA_ACTIVATION_IN_GLUCAGON_SIGNALLING",-0.150667564232021,0.043424316049964,0.183788830605833,15,"ADCY1:7, ADCY9:678, ADCY2:1221, ADCY8:1328, ADCY3:1523, PRKAR1B:2217, PRKAR2B:6991.5, PRKACA:6991.5, PRKAR1A:6991.5, PRKAR2A:6991.5, PRKACB:6991.5, ADCY7:6991.5, ADCY5:6991.5, ADCY6:6991.5, ADCY4:14927","Both",3
"REACTOME_2_LTR_CIRCLE_FORMATION",0.0371511823377788,0.773595438169515,0.90476920849749,5,"XRCC4:3115, XRCC5:8114.5, PSIP1:8114.5, LIG4:8114.5, XRCC6:8114.5","Unclear",0
"REACTOME_NEF_MEDIATES_DOWN_MODULATION_OF_CELL_SURFACE_RECEPTORS_BY_RECRUITING_THEM_TO_CLATHRIN_ADAPTERS",-0.0974493660233393,0.177333114772963,0.410810187726117,16,"AP2A2:277, CD4:2083, AP1S2:2116, LCK:6991.5, AP2M1:6991.5, AP2A1:6991.5, ATP6V1H:6991.5, B2M:6991.5, ARF1:6991.5, AP1B1:6991.5, AP1M2:6991.5, AP1S3:6991.5, AP1G1:6991.5, CD8B:6991.5, CD28:6991.5, PACS1:6991.5","Both",3
"REACTOME_NEF_MEDIATED_DOWNREGULATION_OF_MHC_CLASS_I_COMPLEX_CELL_SURFACE_EXPRESSION",-0.0746633144906881,0.493978979865424,0.718225560436564,7,"AP1S2:2116, B2M:6991.5, AP1B1:6991.5, AP1M2:6991.5, AP1S3:6991.5, AP1G1:6991.5, PACS1:6991.5","Unclear",0
"REACTOME_NEF_AND_SIGNAL_TRANSDUCTION",-0.0881248598968841,0.454779262283753,0.691649912811667,6,"ELMO1:1633, PAK2:6991.5, DOCK2:6991.5, LCK:6991.5, HCK:6991.5, CD247:6991.5","Unclear",0
"REACTOME_THE_ROLE_OF_NEF_IN_HIV_1_REPLICATION_AND_DISEASE_PATHOGENESIS",-0.0981571476687678,0.119642565481794,0.326779688497032,21,"AP2A2:277, ELMO1:1633, CD4:2083, AP1S2:2116, PAK2:6991.5, DOCK2:6991.5, LCK:6991.5, AP2M1:6991.5, AP2A1:6991.5, ATP6V1H:6991.5, B2M:6991.5, HCK:6991.5, ARF1:6991.5, AP1B1:6991.5, AP1M2:6991.5, AP1S3:6991.5, AP1G1:6991.5, CD8B:6991.5, CD28:6991.5, CD247:6991.5, PACS1:6991.5","Both",3
"REACTOME_COLLAGEN_BIOSYNTHESIS_AND_MODIFYING_ENZYMES",-0.0527131504619656,0.139433657107353,0.353584927938898,66,"COL6A2:88, COL6A1:168, COL5A2:185, COL3A1:428, COL15A1:451, COL12A1:501, P4HB:780, COL5A1:1029, COL1A2:1353, COL4A1:1411, COL6A3:1693, P3H3:1926, COL4A2:2022, ADAMTS2:2202, COL8A1:2258, COL6A5:2385, COL13A1:2435, SERPINH1:2577, COL1A1:6991.5, COL9A2:6991.5, COL4A4:6991.5, COL9A3:6991.5, COL9A1:6991.5, COL2A1:6991.5, COL4A3:6991.5, COL4A5:6991.5, COL6A6:6991.5, COL17A1:6991.5, COL23A1:6991.5, COL11A1:6991.5, COL16A1:6991.5, COL7A1:6991.5, COL10A1:6991.5, COL8A2:6991.5, COL18A1:6991.5, COL14A1:6991.5, COL25A1:6991.5, COL4A6:6991.5, COL11A2:6991.5, BMP1:6991.5, P4HA2:6991.5, PLOD1:6991.5, COL20A1:6991.5, PLOD3:6991.5, P4HA1:6991.5, ADAMTS14:6991.5, P4HA3:6991.5, PLOD2:6991.5, PCOLCE2:6991.5, PPIB:6991.5, CRTAP:6991.5, COLGALT2:6991.5, COL28A1:6991.5, COL5A3:11778, P3H1:11793, P3H2:12474, PCOLCE:12684, COL19A1:12772, TLL2:13083, COLGALT1:13239, TLL1:13274, COL26A1:13362, COL21A1:13428, COL27A1:13918, COL24A1:14677, ADAMTS3:14949","Both",3
"REACTOME_MTOR_SIGNALLING",-0.0884412227466846,0.093907016999599,0.286487904653599,30,"RPTOR:26, SLC38A9:1224, TSC1:1647, PRKAB2:1958, EEF2K:1966, TSC2:2134, PRKAA1:2172, RRAGD:2417, AKT2:6991.5, AKT1:6991.5, PRKAG2:6991.5, PRKAB1:6991.5, PRKAA2:6991.5, PRKAG1:6991.5, EIF4G1:6991.5, EIF4E:6991.5, MTOR:6991.5, EIF4B:6991.5, RRAGB:6991.5, PPM1A:6991.5, CAB39L:6991.5, RPS6KB1:6991.5, RRAGC:6991.5, RRAGA:6991.5, EIF4EBP1:6991.5, AKT1S1:6991.5, STRADA:6991.5, STRADB:12037, STK11:12170, LAMTOR2:12589","Both",3
