"gmtNames","gmtDriver"
"REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION","Insectivore"
"REACTOME_ANTIGEN_PRESENTATION_FOLDING_ASSEMBLY_AND_PEPTIDE_LOADING_OF_CLASS_I_MHC","Both"
"REACTOME_KINESINS","Both"
"REACTOME_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION","Both"
"REACTOME_ANTIGEN_ACTIVATES_B_CELL_RECEPTOR_BCR_LEADING_TO_GENERATION_OF_SECOND_MESSENGERS","Both"
"REACTOME_SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR","Unclear"
"REACTOME_ION_CHANNEL_TRANSPORT","Both"
"KEGG_GLYCOLYSIS_GLUCONEOGENESIS","Unclear"
"KEGG_CITRATE_CYCLE_TCA_CYCLE","Unclear"
"KEGG_PENTOSE_PHOSPHATE_PATHWAY","Unclear"
"KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS","Both"
"KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM","Both"
"KEGG_GALACTOSE_METABOLISM","Both"
"KEGG_ASCORBATE_AND_ALDARATE_METABOLISM","Unclear"
"KEGG_FATTY_ACID_METABOLISM","Herbivore"
"KEGG_STEROID_BIOSYNTHESIS","Unclear"
"KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS","Both"
"KEGG_STEROID_HORMONE_BIOSYNTHESIS","Unclear"
"KEGG_OXIDATIVE_PHOSPHORYLATION","Both"
"KEGG_PURINE_METABOLISM","Herbivore"
"KEGG_PYRIMIDINE_METABOLISM","Insectivore"
"KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM","Herbivore"
"KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM","Herbivore"
"KEGG_CYSTEINE_AND_METHIONINE_METABOLISM","Herbivore"
"KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION","Herbivore"
"KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS","MixOfBoth"
"KEGG_LYSINE_DEGRADATION","Herbivore"
"KEGG_ARGININE_AND_PROLINE_METABOLISM","Both"
"KEGG_HISTIDINE_METABOLISM","Both"
"KEGG_TYROSINE_METABOLISM","Herbivore"
"KEGG_PHENYLALANINE_METABOLISM","Herbivore"
"KEGG_TRYPTOPHAN_METABOLISM","Herbivore"
"KEGG_BETA_ALANINE_METABOLISM","Herbivore"
"KEGG_TAURINE_AND_HYPOTAURINE_METABOLISM","Unclear"
"KEGG_SELENOAMINO_ACID_METABOLISM","Both"
"KEGG_GLUTATHIONE_METABOLISM","Herbivore"
"KEGG_STARCH_AND_SUCROSE_METABOLISM","Herbivore"
"KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM","Unclear"
"KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE","Both"
"KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE","Both"
"KEGG_INOSITOL_PHOSPHATE_METABOLISM","Insectivore"
"KEGG_PYRUVATE_METABOLISM","Both"
"KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM","Both"
"KEGG_PROPANOATE_METABOLISM","Herbivore"
"KEGG_BUTANOATE_METABOLISM","Herbivore"
"KEGG_ONE_CARBON_POOL_BY_FOLATE","Unclear"
"KEGG_FOLATE_BIOSYNTHESIS","Unclear"
"KEGG_RETINOL_METABOLISM","Both"
"KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM","Unclear"
"KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS","Both"
"KEGG_LIMONENE_AND_PINENE_DEGRADATION","Herbivore"
"KEGG_NITROGEN_METABOLISM","Herbivore"
"KEGG_SULFUR_METABOLISM","Herbivore"
"KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450","Herbivore"
"KEGG_DRUG_METABOLISM_CYTOCHROME_P450","Herbivore"
"KEGG_DRUG_METABOLISM_OTHER_ENZYMES","Unclear"
"KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS","Unclear"
"KEGG_ABC_TRANSPORTERS","Herbivore"
"KEGG_RIBOSOME","Unclear"
"KEGG_RNA_DEGRADATION","Unclear"
"KEGG_RNA_POLYMERASE","Unclear"
"KEGG_DNA_REPLICATION","Both"
"KEGG_SPLICEOSOME","Both"
"KEGG_PROTEASOME","Unclear"
"KEGG_PROTEIN_EXPORT","Both"
"KEGG_PPAR_SIGNALING_PATHWAY","Unclear"
"KEGG_BASE_EXCISION_REPAIR","Both"
"KEGG_NUCLEOTIDE_EXCISION_REPAIR","Herbivore"
"KEGG_MISMATCH_REPAIR","Both"
"KEGG_HOMOLOGOUS_RECOMBINATION","Unclear"
"KEGG_MAPK_SIGNALING_PATHWAY","Herbivore"
"KEGG_ERBB_SIGNALING_PATHWAY","Insectivore"
"KEGG_CALCIUM_SIGNALING_PATHWAY","Both"
"KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION","Both"
"KEGG_CHEMOKINE_SIGNALING_PATHWAY","Insectivore"
"KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM","Insectivore"
"KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION","Herbivore"
"KEGG_CELL_CYCLE","Both"
"KEGG_OOCYTE_MEIOSIS","Both"
"KEGG_P53_SIGNALING_PATHWAY","Both"
"KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS","Both"
"KEGG_REGULATION_OF_AUTOPHAGY","Unclear"
"KEGG_ENDOCYTOSIS","Herbivore"
"KEGG_PEROXISOME","Herbivore"
"KEGG_MTOR_SIGNALING_PATHWAY","Herbivore"
"KEGG_APOPTOSIS","Unclear"
"KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION","Both"
"KEGG_WNT_SIGNALING_PATHWAY","Both"
"KEGG_DORSO_VENTRAL_AXIS_FORMATION","Insectivore"
"KEGG_NOTCH_SIGNALING_PATHWAY","Both"
"KEGG_HEDGEHOG_SIGNALING_PATHWAY","Both"
"KEGG_TGF_BETA_SIGNALING_PATHWAY","Insectivore"
"KEGG_AXON_GUIDANCE","Herbivore"
"KEGG_VEGF_SIGNALING_PATHWAY","Unclear"
"KEGG_FOCAL_ADHESION","Both"
"KEGG_ECM_RECEPTOR_INTERACTION","Both"
"KEGG_CELL_ADHESION_MOLECULES_CAMS","Herbivore"
"KEGG_ADHERENS_JUNCTION","Both"
"KEGG_TIGHT_JUNCTION","Herbivore"
"KEGG_GAP_JUNCTION","Both"
"KEGG_COMPLEMENT_AND_COAGULATION_CASCADES","Both"
"KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION","Both"
"KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY","Unclear"
"KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY","Unclear"
"KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY","Unclear"
"KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY","Unclear"
"KEGG_JAK_STAT_SIGNALING_PATHWAY","Herbivore"
"KEGG_HEMATOPOIETIC_CELL_LINEAGE","Unclear"
"KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","Insectivore"
"KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY","Unclear"
"KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY","Unclear"
"KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY","Herbivore"
"KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS","Both"
"KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION","Herbivore"
"KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION","Unclear"
"KEGG_LONG_TERM_POTENTIATION","Both"
"KEGG_NEUROTROPHIN_SIGNALING_PATHWAY","Unclear"
"KEGG_LONG_TERM_DEPRESSION","Herbivore"
"KEGG_OLFACTORY_TRANSDUCTION","Both"
"KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","Both"
"KEGG_INSULIN_SIGNALING_PATHWAY","Unclear"
"KEGG_GNRH_SIGNALING_PATHWAY","Both"
"KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION","Both"
"KEGG_MELANOGENESIS","Both"
"KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY","Unclear"
"KEGG_TYPE_II_DIABETES_MELLITUS","Unclear"
"KEGG_TYPE_I_DIABETES_MELLITUS","Unclear"
"KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG","Unclear"
"KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION","Herbivore"
"KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION","Insectivore"
"KEGG_ALZHEIMERS_DISEASE","Both"
"KEGG_PARKINSONS_DISEASE","Both"
"KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS","Unclear"
"KEGG_HUNTINGTONS_DISEASE","Both"
"KEGG_PRION_DISEASES","Unclear"
"KEGG_VIBRIO_CHOLERAE_INFECTION","Both"
"KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION","Unclear"
"KEGG_LEISHMANIA_INFECTION","Unclear"
"KEGG_PATHWAYS_IN_CANCER","Both"
"KEGG_COLORECTAL_CANCER","Both"
"KEGG_RENAL_CELL_CARCINOMA","Herbivore"
"KEGG_PANCREATIC_CANCER","Unclear"
"KEGG_ENDOMETRIAL_CANCER","Unclear"
"KEGG_GLIOMA","Both"
"KEGG_PROSTATE_CANCER","Unclear"
"KEGG_THYROID_CANCER","Unclear"
"KEGG_BASAL_CELL_CARCINOMA","Both"
"KEGG_MELANOMA","Both"
"KEGG_BLADDER_CANCER","Herbivore"
"KEGG_CHRONIC_MYELOID_LEUKEMIA","Unclear"
"KEGG_ACUTE_MYELOID_LEUKEMIA","Unclear"
"KEGG_SMALL_CELL_LUNG_CANCER","Insectivore"
"KEGG_NON_SMALL_CELL_LUNG_CANCER","Both"
"KEGG_ASTHMA","Unclear"
"KEGG_AUTOIMMUNE_THYROID_DISEASE","Unclear"
"KEGG_ALLOGRAFT_REJECTION","Unclear"
"KEGG_GRAFT_VERSUS_HOST_DISEASE","Unclear"
"KEGG_VIRAL_MYOCARDITIS","Both"
"PID_FANCONI_PATHWAY","Both"
