	stat	pval	p.adj	num.genes	gene.vals	Directionality	DirectionalityNumeric
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE	-0.007778209	0.899559318	0.956876372	22	"CHST15:30, CHSY1:2064, CHST12:2258, XYLT2:7062, B4GALT7:7062, CHPF2:7062, XYLT1:7062, B3GAT1:7062, DSE:7062, UST:7062, B3GAT2:7062, CHST3:7062, CHPF:7062, B3GAT3:7062, CHST11:7062, B3GALT6:7062, CHST13:7062, CHSY3:7062, CHST14:11899, CSGALNACT2:12498, CHST7:13200, CSGALNACT1:13257"	Both	3
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE	-0.126679957	0.03180774	0.146386548	24	"HS6ST1:184, NDST4:209, EXT1:508, HS3ST2:615, NDST3:2066, NDST1:2172, HS3ST1:7062, XYLT2:7062, B4GALT7:7062, XYLT1:7062, B3GAT1:7062, B3GAT2:7062, GLCE:7062, B3GAT3:7062, EXT2:7062, HS2ST1:7062, NDST2:7062, HS6ST2:7062, B3GALT6:7062, HS6ST3:7062, HS3ST5:7062, EXTL3:7062, EXTL1:7062, EXTL2:7062"	Both	3
KEGG_INOSITOL_PHOSPHATE_METABOLISM	0.020748339	0.601901118	0.800315424	53	"INPP5K:120, INPPL1:531, PIK3C2G:581, PIK3C2A:651, ALDH6A1:744, PLCE1:1148, MIOX:1209, PLCD4:1239, PIK3CB:1697, IMPA2:2095, INPP5J:3424, ITPK1:8044, PIK3CG:8044, PLCG1:8044, PLCG2:8044, PLCB4:8044, PLCB2:8044, PLCB3:8044, PLCB1:8044, PIK3C3:8044, PIK3CD:8044, PIP5K1C:8044, CDIPT:8044, PI4KA:8044, INPP4A:8044, ISYNA1:8044, MINPP1:8044, INPP4B:8044, OCRL:8044, IMPA1:8044, ITPKA:8044, PLCZ1:8044, ITPKB:8044, IPMK:8044, INPP1:8044, PLCD3:8044, PLCD1:8044, INPP5B:8044, PIP5K1B:8044, PIKFYVE:8044, PIK3C2B:8044, PI4KB:8044, PIP5K1A:8044, INPP5E:8044, PIP4K2C:8044, TPI1:8044, INPP5A:12584, IPPK:12631, PIP4K2A:13164, SYNJ2:13689, PIK3CA:13716, PIP4K2B:13754, SYNJ1:14689"	Insectivore	2
KEGG_PYRUVATE_METABOLISM	0.063569356	0.175576221	0.397684662	38	"ACOT12:74, GRHPR:190, ALDH1B1:538, ACACB:926, ALDH7A1:1125, GLO1:1629, LDHD:1797, ACAT1:2157, ALDH9A1:2435, PCK2:3401, ALDH2:8044, PCK1:8044, PKLR:8044, HAGH:8044, ME1:8044, ME2:8044, DLD:8044, LDHB:8044, LDHA:8044, MDH2:8044, DLAT:8044, PDHA2:8044, LDHC:8044, PDHB:8044, ACSS2:8044, ACACA:8044, ALDH3A2:8044, PKM:8044, ACAT2:8044, AKR1B1:8044, PC:8044, ACSS1:8044, MDH1:8044, ACYP2:8044, ACYP1:8044, HAGHL:12520, PDHA1:13077, ME3:13634"	Both	3
KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM	0.169196028	0.019169614	0.109030959	16	"GRHPR:190, ACO1:620, MTHFD1L:957, HYI:1395, HAO2:1834, MTHFD1:1884, HAO1:2103, GLYCTK:2920, CS:8044, ACO2:8044, MDH2:8044, MTHFD2:8044, MTHFD2L:8044, MDH1:8044, AFMID:8044, PGP:13057"	Both	3
KEGG_PROPANOATE_METABOLISM	0.222098599	2.59E-05	0.000881508	30	"ACADM:13, EHHADH:23, HIBCH:159, ACSS3:440, ALDH1B1:538, ALDH6A1:744, ACACB:926, MMUT:981, ALDH7A1:1125, PCCA:1492, HADHA:1860, ACAT1:2157, PCCB:2419, ALDH9A1:2435, ABAT:2454, MCEE:2845, MLYCD:3312, ALDH2:8044, LDHB:8044, LDHA:8044, SUCLA2:8044, SUCLG1:8044, LDHC:8044, SUCLG2:8044, ACSS2:8044, ACACA:8044, ALDH3A2:8044, ACAT2:8044, ACSS1:8044, ECHS1:8044"	Herbivore	1
KEGG_BUTANOATE_METABOLISM	0.11337457	0.029052926	0.138973328	31	"EHHADH:23, ALDH1B1:538, HMGCL:909, ALDH7A1:1125, ACADS:1728, HADHA:1860, OXCT1:1896, ACAT1:2157, ALDH5A1:2160, ALDH9A1:2435, ABAT:2454, GAD2:2649, L2HGDH:2685, GAD1:8044, ALDH2:8044, PDHA2:8044, PDHB:8044, ACSM5:8044, ACSM2A:8044, ACSM4:8044, HMGCS1:8044, ALDH3A2:8044, ACAT2:8044, ACSM3:8044, ECHS1:8044, HADH:8044, BDH1:8044, BDH2:8044, AACS:12712, PDHA1:13077, HMGCS2:14840"	Herbivore	1
KEGG_ONE_CARBON_POOL_BY_FOLATE	0.055739452	0.440343721	0.678580965	16	"MTHFD1L:957, MTFMT:1833, MTHFD1:1884, AMT:3222, DHFR:8044, MTR:8044, ATIC:8044, TYMS:8044, MTHFD2:8044, MTHFS:8044, ALDH1L1:8044, MTHFD2L:8044, SHMT1:8044, SHMT2:8044, FTCD:8044, MTHFR:12813"	Unclear	1
KEGG_FOLATE_BIOSYNTHESIS	-0.017853139	0.861208387	0.941366596	8	"GCH1:1617, SPR:7062, PTS:7062, DHFR:7062, GGH:7062, FPGS:7062, QDPR:7062, ALPL:13386"	Unclear	1
KEGG_RETINOL_METABOLISM	0.113499197	0.037792942	0.165913764	28	"DHRS4:17, CYP1A1:35, ALDH1A1:40, DHRS4L2:207, CYP1A2:436, CYP26C1:617, RETSAT:1023, LRAT:1721, RDH12:2339, DHRS3:2896, RPE65:3124, DGAT2:8044, DGAT1:8044, UGT1A6:8044, UGT1A1:8044, RDH11:8044, CYP26B1:8044, CYP26A1:8044, ADH7:8044, ADH5:8044, ADH4:8044, DHRS9:8044, RDH8:8044, RDH5:8044, ALDH1A2:8044, PNPLA4:13295, AWAT2:13383, BCO1:14158"	Both	3
KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM	0.053833483	0.361608368	0.604244566	24	"GUSB:728, CP:778, COX10:1106, CPOX:2023, BLVRB:2051, HMOX1:8044, UGT1A6:8044, UGT1A1:8044, ALAS1:8044, HMOX2:8044, ALAD:8044, FTH1:8044, COX15:8044, FECH:8044, BLVRA:8044, UROD:8044, PPOX:8044, ALAS2:8044, HMBS:8044, MMAB:8044, EARS2:8044, FTMT:8044, HCCS:8044, UROS:12972"	Unclear	3
KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS	-0.052109042	0.499775631	0.717432693	14	"HMGCS2:266, GGPS1:1188, PMVK:2587, HMGCR:7062, MVK:7062, HMGCS1:7062, FDPS:7062, MVD:7062, ACAT2:7062, PDSS1:7062, PDSS2:7062, DHDDS:7062, IDI1:12689, ACAT1:12949"	Both	3
KEGG_LIMONENE_AND_PINENE_DEGRADATION	0.177131218	0.065801934	0.227717634	9	"EHHADH:23, ALDH1B1:538, ALDH7A1:1125, HADHA:1860, ALDH9A1:2435, ALDH2:8044, ALDH3A2:8044, ECHS1:8044, YOD1:14313"	Herbivore	1
KEGG_NITROGEN_METABOLISM	0.164153929	0.009250618	0.069495267	21	"CA4:138, CA3:400, GLS2:782, CTH:835, CA2:954, CA5A:1237, CA1:1619, HAL:2392, CA12:2738, CA9:3122, AMT:3222, CPS1:3278, CA6:3309, GLS:8044, CA5B:8044, CA13:8044, GLUD1:8044, ASNS:8044, CA14:14380, GLUL:14533, CA7:14688"	Herbivore	1
KEGG_SULFUR_METABOLISM	0.214950651	0.009950942	0.072562819	12	"SULT1A4:333, SULT1A3:347, SULT1E1:401, PAPSS2:723, SULT1A2:815, SUOX:2021, SULT2B1:2810, PAPSS1:8044, BPNT1:8044, CHST11:8044, CHST13:8044, CHST12:12848"	Herbivore	1
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	0.160357223	0.004681237	0.044422477	26	"DHDH:25, CYP1A1:35, MGST3:143, GSTO1:183, GSTK1:312, CYP1A2:436, GSTZ1:519, MGST1:1041, MGST2:1731, CYP2S1:2632, GSTO2:8044, UGT1A6:8044, GSTA4:8044, UGT1A1:8044, GSTT2:8044, ALDH3B1:8044, ALDH3B2:8044, ALDH3A1:8044, CYP2E1:8044, CYP1B1:8044, EPHX1:8044, ADH7:8044, CYP2F1:8044, ADH5:8044, ADH4:8044, ALDH1A3:8044"	Herbivore	1
KEGG_DRUG_METABOLISM_CYTOCHROME_P450	0.175244783	0.001340947	0.019656327	28	"MGST3:143, GSTO1:183, GSTK1:312, CYP1A2:436, GSTZ1:519, FMO3:681, FMO2:817, AOX1:827, MGST1:1041, MGST2:1731, MAOB:1818, MAOA:2653, GSTO2:8044, UGT1A6:8044, GSTA4:8044, UGT1A1:8044, GSTT2:8044, FMO1:8044, ALDH3B1:8044, ALDH3B2:8044, ALDH3A1:8044, CYP2E1:8044, ADH7:8044, ADH5:8044, ADH4:8044, ALDH1A3:8044, FMO4:8044, FMO5:8044"	Herbivore	1
KEGG_DRUG_METABOLISM_OTHER_ENZYMES	0.008076894	0.891127688	0.952209735	24	"GMPS:100, GUSB:728, DPYS:1221, UPB1:1845, HPRT1:2317, NAT2:2876, XDH:8044, TPMT:8044, UGT1A6:8044, UGT1A1:8044, UPP2:8044, IMPDH1:8044, UMPS:8044, ITPA:8044, UCK1:8044, TK2:8044, TK1:8044, IMPDH2:8044, DPYD:8044, CES5A:8044, UCKL1:14248, CDA:14368, UCK2:15049, UPP1:15066"	Unclear	1
KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS	0.071912887	0.265812032	0.504483257	20	"SCD:164, SCD5:1723, HADHA:1860, FADS1:2009, ACOT4:2070, ACOX1:2850, FADS2:3230, BAAT:8044, ELOVL6:8044, ACAA1:8044, HSD17B12:8044, ELOVL5:8044, ELOVL2:8044, PECR:8044, ACOX3:8044, ACOT7:8044, TECR:8044, HACD2:8044, YOD1:14313, HACD1:14465"	Unclear	1
KEGG_ABC_TRANSPORTERS	0.137051741	0.003955264	0.038757288	37	"ABCC10:77, ABCB11:99, ABCG5:185, ABCG8:208, TAP1:219, ABCC6:346, ABCB4:375, ABCD4:853, ABCD2:1174, ABCB1:1196, ABCB6:1368, ABCC1:1385, ABCD3:1521, ABCC11:2378, ABCB10:2937, ABCA5:3376, ABCC8:8044, ABCC9:8044, TAP2:8044, ABCD1:8044, ABCA12:8044, ABCA9:8044, ABCA6:8044, ABCG1:8044, ABCA3:8044, ABCG4:8044, ABCC3:8044, CFTR:8044, ABCB7:8044, ABCB5:8044, ABCA8:8044, ABCB9:8044, ABCB8:8044, ABCC12:8044, ABCA4:13923, ABCA2:14427, ABCC5:14992"	Herbivore	1
KEGG_RIBOSOME	-0.109213082	0.021655285	0.116852923	37	"RPL31:276, UBA52:502, RPL17:569, RPS27A:636, RPL34:958, RPL8:1085, RPL13:1815, RPL10L:2038, RPS26:2259, RSL24D1:2423, RPL32:2561, RPL19:2573, RPS5:7062, RPL6:7062, RPLP0:7062, RPL3:7062, RPS10:7062, RPL23:7062, RPL3L:7062, RPS2:7062, RPL7:7062, RPS3:7062, RPL9:7062, RPS7:7062, RPL38:7062, RPL15:7062, RPLP2:7062, RPS17:7062, RPS27L:7062, RPS23:7062, RPL14:7062, RPL36A:7062, MRPL13:7062, RPS15:11582, RPS15A:12026, RPL4:12520, RPS27:12638"	Unclear	1
KEGG_RNA_DEGRADATION	-0.041657291	0.362523184	0.604652452	40	"EXOSC1:856, PAPOLA:1245, MTREX:1546, CNOT4:1680, TENT4A:1876, CNOT1:2448, CNOT6:7062, HSPD1:7062, CNOT3:7062, CNOT6L:7062, CNOT10:7062, EXOSC7:7062, EXOSC5:7062, EXOSC3:7062, EXOSC8:7062, EXOSC9:7062, EXOSC2:7062, PARN:7062, EXOSC4:7062, EXOSC6:7062, XRN2:7062, EDC4:7062, DCPS:7062, XRN1:7062, PATL1:7062, EDC3:7062, DCP1A:7062, ENO1:7062, ENO3:7062, ENO2:7062, MPHOSPH6:7062, EXOSC10:7062, C1D:7062, ZCCHC7:7062, PAPOLB:7062, PAPOLG:7062, PNPT1:11877, DCP1B:12150, DIS3:13194, DCP2:13671"	Unclear	1
KEGG_RNA_POLYMERASE	-0.023823216	0.741558819	0.888593287	16	"POLR2J:371, POLR2F:7062, POLR3B:7062, POLR3H:7062, POLR3G:7062, POLR3GL:7062, POLR3F:7062, POLR3A:7062, POLR3D:7062, POLR1C:7062, POLR3C:7062, POLR1D:7062, POLR1A:7062, POLR1B:7062, POLR2J3:7062, POLR1E:13987"	Unclear	1
KEGG_DNA_REPLICATION	-0.001193799	0.980799766	0.987868479	34	"POLE:183, RFC3:567, POLD2:585, FEN1:1681, PRIM1:2176, RFC5:2215, POLD3:7062, POLE2:7062, POLE4:7062, RPA1:7062, POLE3:7062, RFC4:7062, POLD4:7062, LIG1:7062, POLA2:7062, POLA1:7062, PRIM2:7062, SSBP1:7062, MCM6:7062, MCM5:7062, MCM4:7062, MCM3:7062, RNASEH2B:7062, RNASEH1:7062, RNASEH2C:7062, RNASEH2A:7062, RPA3:11901, MCM7:12119, POLD1:12539, RFC1:12915, RPA2:13107, MCM2:13359, RFC2:13742, DNA2:14524"	Both	3
KEGG_SPLICEOSOME	-0.196632253	2.20E-08	3.82E-06	68	"NCBP1:261, SRSF3:295, PRPF6:350, PRPF18:444, DDX46:559, SRSF1:713, CDC40:762, PCBP1:822, DDX42:872, SF3B6:944, PUF60:956, MAGOH:1000, SNRPD3:1180, PRPF4:1271, SLU7:1292, SF3B2:1319, HNRNPM:1345, U2SURP:1349, HSPA1L:1527, HNRNPA3:1565, PPIE:1586, SNRPD1:1839, SNRPG:1881, ALYREF:2003, SNRNP70:2013, XAB2:2100, SNRNP200:2191, SNRPB2:2204, AQR:2250, SF3A1:2327, HSPA2:2344, U2AF1:2373, SART1:2533, SF3B5:2553, SNW1:7062, ISY1:7062, SRSF6:7062, SRSF2:7062, DDX23:7062, DHX8:7062, WBP11:7062, CHERP:7062, CDC5L:7062, PHF5A:7062, CRNKL1:7062, PQBP1:7062, SF3A2:7062, TCERG1:7062, SRSF4:7062, SYF2:7062, RBM25:7062, SNRNP27:7062, CTNNBL1:7062, TRA2B:7062, DHX38:7062, HNRNPU:7062, CCDC12:7062, USP39:7062, PRPF40A:7062, DHX16:7062, THOC3:7062, THOC1:7062, THOC2:7062, PRPF38B:7062, PRPF40B:7062, PLRG1:11763, SNRPC:12519, ACIN1:14553"	Both	3
KEGG_PROTEASOME	-0.058988764	0.280353951	0.522188196	28	"PSMD12:671, PSMF1:875, PSMA1:974, POMP:1376, PSMB1:7062, PSME4:7062, PSMD8:7062, PSMB5:7062, PSME2:7062, PSMD3:7062, PSMB2:7062, PSME3:7062, PSMB7:7062, PSMB6:7062, PSMA8:7062, PSMD4:7062, PSMB4:7062, PSMD6:7062, PSMD1:7062, PSMD2:7062, PSMD13:7062, PSMB8:7062, PSMB10:7062, PSMB11:7062, PSMB9:7062, IFNG:7062, SEM1:11913, PSME1:12184"	Unclear	3
KEGG_PROTEIN_EXPORT	-0.081212539	0.292914141	0.53676939	14	"SRPRA:303, SPCS1:864, HSPA5:1062, SRP19:2092, SPCS2:7062, SEC11A:7062, SRPRB:7062, SRP68:7062, SRP72:7062, IMMP1L:7062, IMMP2L:7062, SEC62:7062, OXA1L:11818, SRP14:14674"	Both	3
KEGG_PPAR_SIGNALING_PATHWAY	0.100358105	0.005968905	0.053014459	63	"ACADM:13, EHHADH:23, ACOX2:102, SCD:164, CPT2:243, CPT1C:523, PPARD:638, CPT1A:664, SLC27A6:701, FABP1:798, CYP7A1:891, CYP27A1:902, PPARG:1274, SLC27A2:1349, ACSL5:1358, SCD5:1723, SLC27A5:1791, LPL:1950, ACSL6:1952, OLR1:2335, FABP2:2826, ACOX1:2850, NR1H3:2984, FADS2:3230, CYP8B1:3305, PCK2:3401, CD36:8044, PDPK1:8044, PCK1:8044, ANGPTL4:8044, FABP4:8044, ADIPOQ:8044, RXRA:8044, PPARA:8044, ME1:8044, ILK:8044, FABP7:8044, FABP3:8044, ACSL3:8044, ACAA1:8044, PLTP:8044, APOA5:8044, SCP2:8044, CPT1B:8044, ACSL1:8044, SLC27A1:8044, AQP7:8044, SLC27A4:8044, RXRG:8044, RXRB:8044, ACOX3:8044, SORBS1:8044, ACADL:8044, DBI:8044, ACSL4:12730, GK2:13229, APOA1:13281, FABP5:13297, GK:13653, APOA2:13777, PLIN1:13874, UCP1:14219, HMGCS2:14840"	Unclear	3
KEGG_BASE_EXCISION_REPAIR	0.075732306	0.144826193	0.351020246	31	"MBD4:195, MUTYH:271, XRCC1:327, NEIL2:775, PARP4:922, PARP3:1538, TDG:1892, POLD1:2567, POLL:2612, PARP2:2784, POLD3:8044, POLE2:8044, POLE4:8044, POLE3:8044, POLD4:8044, MPG:8044, NEIL3:8044, OGG1:8044, NTHL1:8044, UNG:8044, APEX1:8044, SMUG1:8044, POLB:8044, LIG1:8044, PARP1:8044, LIG3:8044, NEIL1:8044, APEX2:8044, FEN1:13425, POLD2:14521, POLE:14923"	Both	3
KEGG_NUCLEOTIDE_EXCISION_REPAIR	0.007336928	0.874168332	0.945309299	39	"ERCC5:28, XPC:452, ERCC6:1229, RFC2:1364, RPA2:1999, RFC1:2191, CUL4B:2388, POLD1:2567, ERCC1:2996, RPA3:3205, POLD3:8044, POLE2:8044, POLE4:8044, RPA1:8044, POLE3:8044, RFC4:8044, POLD4:8044, CUL4A:8044, LIG1:8044, ERCC2:8044, GTF2H1:8044, GTF2H3:8044, CDK7:8044, CCNH:8044, GTF2H2:8044, ERCC3:8044, DDB2:8044, RAD23B:8044, ERCC4:8044, RAD23A:8044, XPA:8044, ERCC8:8044, RFC5:12891, MNAT1:13507, CETN2:13674, GTF2H4:14384, POLD2:14521, RFC3:14539, POLE:14923"	Herbivore	1
KEGG_MISMATCH_REPAIR	0.100892456	0.118481261	0.314292326	20	"MSH3:276, MLH3:482, RFC2:1364, MLH1:1700, RPA2:1999, MSH6:2033, RFC1:2191, POLD1:2567, RPA3:3205, POLD3:8044, RPA1:8044, RFC4:8044, POLD4:8044, LIG1:8044, SSBP1:8044, MSH2:8044, PMS2:8044, RFC5:12891, POLD2:14521, RFC3:14539"	Both	3
KEGG_HOMOLOGOUS_RECOMBINATION	0.093297962	0.099871464	0.28719019	26	"RAD51D:727, RAD54B:1168, RAD51B:1634, RPA2:1999, BRCA2:2139, RAD50:2563, POLD1:2567, SEM1:3193, RPA3:3205, RAD51C:8044, POLD3:8044, RPA1:8044, POLD4:8044, MRE11:8044, NBN:8044, TOP3A:8044, BLM:8044, SSBP1:8044, RAD52:8044, XRCC3:8044, EME1:8044, MUS81:8044, XRCC2:8044, RAD54L:8044, TOP3B:8044, POLD2:14521"	Unclear	3
KEGG_MAPK_SIGNALING_PATHWAY	-0.061660645	0.001840498	0.024155797	218	"PRKCG:5, TRAF2:105, RPS6KA2:115, CACNA1F:141, PDGFA:170, PLA2G6:289, NGF:314, MAPKAPK3:428, MYC:443, EGFR:452, CACNG5:475, MAPK8IP2:493, CACNB2:533, CACNA1B:536, FGF8:592, TGFB3:616, FGF10:623, CACNG4:665, FGFR2:837, MAP3K4:928, GADD45G:949, DUSP9:1012, CACNA1S:1026, MAP3K6:1134, JUN:1258, CACNA2D4:1408, TGFBR2:1409, ELK1:1431, PRKCA:1524, HSPA1L:1527, ELK4:1532, RPS6KA6:1580, MAPKAPK5:1628, PPP3R2:1638, CACNB4:1652, GNA12:1656, MAP2K6:1692, MAP3K5:1788, TGFB1:1814, MAP3K7:2004, DUSP6:2183, MAP2K7:2188, DUSP7:2265, CACNA1E:2271, FGFR3:2295, RASGRF1:2335, HSPA2:2344, PDGFRB:2398, ATF2:2488, IKBKG:2494, NTF4:2506, MAPK7:2510, HSPB1:2623, FAS:7062, MAPK3:7062, AKT2:7062, FASLG:7062, TP53:7062, AKT1:7062, CASP3:7062, CD14:7062, PAK2:7062, MAPT:7062, PPP3R1:7062, RASGRP2:7062, CDC42:7062, PRKACA:7062, TGFB2:7062, PDGFB:7062, SOS1:7062, PLA2G4A:7062, RAF1:7062, ARRB1:7062, PRKACB:7062, PRKCB:7062, RASGRP1:7062, FLNA:7062, PRKX:7062, CACNA2D2:7062, CACNB1:7062, CACNA2D3:7062, CACNB3:7062, RASGRF2:7062, RPS6KA1:7062, CACNG8:7062, FGF22:7062, FGF4:7062, FGF20:7062, FGF6:7062, FGF1:7062, FGF23:7062, FGF5:7062, FGF2:7062, FGF7:7062, FGF17:7062, FGF19:7062, DUSP16:7062, DUSP1:7062, DUSP4:7062, DUSP5:7062, DUSP10:7062, DUSP2:7062, DUSP8:7062, NFATC2:7062, NFKB1:7062, RASGRP3:7062, RELA:7062, CHUK:7062, PPM1B:7062, TAB2:7062, CACNA1G:7062, CACNA1I:7062, RPS6KA5:7062, RRAS:7062, PAK1:7062, CACNA1C:7062, CACNA1D:7062, RPS6KA4:7062, MAPK11:7062, MAPK12:7062, CACNA1H:7062, TNF:7062, MAP3K14:7062, MAP2K3:7062, MAPK9:7062, CRKL:7062, TAB1:7062, RELB:7062, DUSP3:7062, PTPN5:7062, IL1A:7062, IL1R1:7062, IL1B:7062, PTPN7:7062, MAPKAPK2:7062, FOS:7062, TRAF6:7062, MAP3K3:7062, MKNK1:7062, BRAF:7062, PLA2G12A:7062, PLA2G5:7062, PLA2G2F:7062, PLA2G4E:7062, PLA2G2E:7062, FLNC:7062, CDC25B:7062, PPM1A:7062, SRF:7062, JUND:7062, MAP2K5:7062, NTRK2:7062, NTF3:7062, NTRK1:7062, MAP3K1:7062, TGFBR1:7062, FGF21:7062, PDGFRA:7062, STK4:7062, STK3:7062, MAP4K4:7062, GADD45A:7062, ATF4:7062, DDIT3:7062, CACNG6:7062, FGF11:7062, RASA2:7062, NF1:7062, PPP5C:7062, GADD45B:7062, MAP3K20:7062, CHP2:7062, MAP3K2:7062, MAPK8IP3:7062, MAP3K12:7062, MKNK2:7062, MAPK8IP1:7062, TAOK2:7062, MAP4K3:7062, PTPRR:7062, MAP3K13:7062, CACNA2D1:7062, CACNG1:7062, PLA2G12B:7062, DUSP14:7062, MAP4K2:7062, PLA2G2C:7062, FGFR4:11490, MAP3K11:11612, NR4A1:11622, NFATC4:11792, MAP3K8:12034, MAPK13:12182, NFKB2:12299, MECOM:12384, MOS:12449, MAPK10:12548, MAP4K1:12586, ARRB2:12816, TAOK3:12882, FGFR1:12961, RASA1:13068, EGF:13508, CACNA1A:13631, PLA2G2D:13700, RASGRP4:13716, RAPGEF2:13737, BDNF:13758, PLA2G3:13766, SOS2:13977, FLNB:14122, PPP3CC:14276, IL1R2:14459, DAXX:14528, MAP2K2:14555, PLA2G1B:14613, IKBKB:14767, ECSIT:14961"	Herbivore	1
KEGG_ERBB_SIGNALING_PATHWAY	-0.029842545	0.366438883	0.608369527	77	"PRKCG:5, CAMK2B:10, PTK2:164, CAMK2D:339, MYC:443, EGFR:452, SHC3:600, NRG3:886, EREG:963, PAK6:1086, NCK2:1212, JUN:1258, ERBB2:1383, PIK3CA:1390, ELK1:1431, PRKCA:1524, PIK3R5:1956, MAP2K7:2188, CBL:2620, MAPK3:7062, AKT2:7062, AKT1:7062, PAK2:7062, PIK3CG:7062, SOS1:7062, PIK3R3:7062, PLCG1:7062, RAF1:7062, SHC1:7062, PRKCB:7062, SRC:7062, PLCG2:7062, CAMK2A:7062, CAMK2G:7062, ERBB4:7062, STAT5A:7062, STAT5B:7062, ERBB3:7062, NRG2:7062, NRG4:7062, PAK3:7062, GSK3B:7062, CDKN1A:7062, PAK4:7062, PAK1:7062, NCK1:7062, PIK3CD:7062, MAPK9:7062, CRKL:7062, CDKN1B:7062, MTOR:7062, BRAF:7062, AREG:7062, TGFA:7062, RPS6KB1:7062, EIF4EBP1:7062, RPS6KB2:7062, CBLC:7062, BTC:11875, PIK3R1:11896, ABL2:11988, BAD:12146, ARAF:12181, GAB1:12195, HBEGF:12215, ABL1:12479, MAPK10:12548, PIK3R2:12550, SHC2:12965, NRG1:13151, CBLB:13390, PIK3CB:13409, EGF:13508, PAK5:13646, SOS2:13977, SHC4:14206, MAP2K2:14555"	Insectivore	2
KEGG_CALCIUM_SIGNALING_PATHWAY	-0.095539314	3.17E-05	0.00103819	161	"PRKCG:5, CAMK2B:10, ADCY1:11, PTK2B:65, ITPR1:76, CACNA1F:141, TACR2:144, CHRM2:217, ATP2A2:306, NTSR1:332, CAMK2D:339, CHRM1:386, EGFR:452, ATP2B3:484, PHKA1:524, CACNA1B:536, GRIN2A:572, RYR2:614, ADCY9:751, GRIN1:826, ADCY2:901, CACNA1S:1026, P2RX2:1072, TRPC1:1290, PDE1B:1343, P2RX3:1361, ERBB2:1383, RYR3:1454, GRPR:1481, PRKCA:1524, SLC8A2:1549, ADCY8:1624, PPP3R2:1638, SLC25A31:1712, BDKRB1:1729, GNA14:1733, VDAC3:1739, TACR1:1885, PHKG1:1906, CHRM3:2062, DRD5:2137, ADCY3:2148, CACNA1E:2271, GRM5:2296, NOS3:2339, PDGFRB:2398, PPP3R1:7062, TBXA2R:7062, GNA15:7062, ATP2B1:7062, PRKACA:7062, ATP2A3:7062, P2RX5:7062, P2RX7:7062, NOS1:7062, P2RX6:7062, SLC8A3:7062, P2RX1:7062, PDE1A:7062, ITPR2:7062, PLCG1:7062, P2RX4:7062, PRKACB:7062, ATP2B2:7062, PRKCB:7062, SLC8A1:7062, PLCG2:7062, CAMK2A:7062, PLCB4:7062, ADCY7:7062, PLCB2:7062, GNAL:7062, CAMK2G:7062, PLCB3:7062, PDE1C:7062, PLCB1:7062, PRKX:7062, GRIN2D:7062, GRIN2C:7062, CHRNA7:7062, ERBB4:7062, GRM1:7062, ERBB3:7062, CACNA1G:7062, CACNA1I:7062, CACNA1C:7062, CACNA1D:7062, CACNA1H:7062, SLC25A4:7062, PTAFR:7062, ITPKA:7062, PLCZ1:7062, ITPKB:7062, PLCD3:7062, PLCD1:7062, BST1:7062, SPHK1:7062, ADORA2A:7062, CALML5:7062, PDGFRA:7062, CD38:7062, AGTR1:7062, ADRB2:7062, RYR1:7062, ADRB1:7062, PTGER3:7062, HTR2A:7062, CCKBR:7062, HRH2:7062, ADRA1A:7062, EDNRB:7062, HTR2C:7062, HTR7:7062, EDNRA:7062, HTR5A:7062, HTR6:7062, PTGER1:7062, CCKAR:7062, HTR4:7062, AVPR1A:7062, BDKRB2:7062, TACR3:7062, ADRA1B:7062, ADORA2B:7062, ADRA1D:7062, CYSLTR1:7062, TRHR:7062, OXTR:7062, DRD1:7062, CHRM5:7062, ADRB3:7062, HRH1:7062, LTB4R2:7062, VDAC2:7062, PHKA2:7062, PHKB:7062, PHKG2:7062, PPID:7062, CHP2:7062, CALM2:7062, CALML3:7062, MYLK2:7062, MYLK3:7062, AVPR1B:11537, ATP2A1:11665, HTR2B:11852, F2R:11932, LHCGR:12036, ITPR3:12481, NOS2:12573, SPHK2:12607, CAMK4:13232, ATP2B4:13334, MYLK:13429, CACNA1A:13631, PLCD4:13867, CYSLTR2:13931, PLCE1:13958, PPP3CC:14276, ADCY4:14955, PTGFR:15052"	Both	3
