"","GO_Biological_Process_2023.stat","GO_Biological_Process_2023.pval","GO_Biological_Process_2023.p.adj","GO_Biological_Process_2023.num.genes","GO_Biological_Process_2023.gene.vals"
"Phosphate-Containing Compound Metabolic Process (GO:0006796)",-0.0106761726485335,0.668429335212216,0.96129483162572,136,"RPTOR:25, SLC17A4:72, HK2:87, HKDC1:606, TGFB1:723, GCK:790, STAT3:816, PLPPR4:823, IPPK:996, MLST8:1071, ALDOA:5124.5, NADK:5124.5, PTPRC:5124.5, PIK3CD:5124.5, EPHB2:5124.5, TAOK1:5124.5, MTOR:5124.5, PIK3CA:5124.5, DUSP5:5124.5, CDK5:5124.5, LRRK2:5124.5, G6PD:5124.5, SHPK:5124.5, FRA10AC1:5124.5, LCP1:5124.5, PPP3CA:5124.5, PIK3CG:5124.5, INPP5D:5124.5, PRR5:5124.5, RICTOR:5124.5, PLCB2:5124.5, PLA2G15:5124.5, GALK2:5124.5, PAK2:5124.5, THNSL2:5124.5, CLN8:5124.5, HNMT:5124.5, PXYLP1:5124.5, PLPP1:5124.5, ALOX15B:5124.5, PLA2G5:5124.5, EPHX2:5124.5, LIMK2:5124.5, SLC22A3:5124.5, SLC29A4:5124.5, OC90:5124.5, SYNJ1:5124.5, PLCD1:5124.5, SPHK1:5124.5, PPP1CA:5124.5, PFKL:5124.5, ALDOB:5124.5, GPI:5124.5, PGK2:5124.5, OCRL:5124.5, PTPRD:5124.5, SPHK2:5124.5, PLAA:5124.5, FBP1:5124.5, CERK:5124.5, PLPP2:5124.5, LCAT:5124.5, PANK3:5124.5, PANK2:5124.5, TPTE:5124.5, NT5C:5124.5, DUSP28:5124.5, DUSP8:5124.5, DUSP16:5124.5, DUSP12:5124.5, THTPA:5124.5, DUSP13:5124.5, DUSP10:5124.5, ACP6:5124.5, ACP3:5124.5, TPTE2:5124.5, PLPPR3:5124.5, PLPPR5:5124.5, ALK:5124.5, CYP2W1:5124.5, PLA2G2C:5124.5, PFKP:5124.5, G6PC2:5124.5, G6PC3:5124.5, GDE1:5124.5, INPP4B:5124.5, INPP4A:5124.5, PI4KA:5124.5, AGPAT2:5124.5, MBOAT2:5124.5, IMPA1:5124.5, SLC20A1:5124.5, SLC34A1:5124.5, IPMK:5124.5, MINPP1:5124.5, INPP5B:5124.5, PLA2G2E:5124.5, PLA2G2F:5124.5, ACYP1:5124.5, INPP1:5124.5, TNK2:5124.5, XYLB:5124.5, COQ8A:5124.5, LHPP:5124.5, NUDT14:5124.5, HTR2B:9119, PPA2:9140, PDXP:9159, TRH:9819, TNFAIP8L3:10001, GK5:10058, PFKFB3:10238, HK1:10450, IP6K3:10609, PFKM:10728, PTPRB:10750, LIMD1:10757, HK3:10891, INPP5J:11050, PLA2G2D:11052, ENPP1:11123, PLA2G3:11521, PPIP5K2:11689, PLB1:11736, PPM1A:11739, TIGAR:11793, PIK3CB:11852, PFKFB2:11931, ALPL:11953, PPIP5K1:12162, GPX4:12234, ANGPTL3:12416, ENPP3:12543, PLA2G1B:12589, CERKL:12604, INPP5K:12727"
"Phosphatidic Acid Biosynthetic Process (GO:0006654)",0.0207284500202347,0.71992726593597,0.97236803310837,25,"DGKE:178, LIPC:859, GPAT3:1851, LCLAT1:1969, AGPAT5:2217, ABHD5:2438, DGKA:3483, PLD2:7610.5, PLD1:7610.5, GPAM:7610.5, GPAT2:7610.5, DGKZ:7610.5, DGKQ:7610.5, DGKH:7610.5, DGKG:7610.5, DGKB:7610.5, SLC27A1:7610.5, GNPAT:7610.5, ACP6:7610.5, LIPI:7610.5, AGPAT2:7610.5, AGPAT4:7610.5, MBOAT2:7610.5, LPCAT1:7610.5, DGKD:11883"
"Phosphatidic Acid Metabolic Process (GO:0046473)",0.0309091726820931,0.578498986539817,0.947741173239166,27,"DGKE:178, LIPC:859, PLA2G3:1214, GPAT3:1851, LCLAT1:1969, AGPAT5:2217, ABHD5:2438, DGKA:3483, PLA2G6:7610.5, PLD2:7610.5, PLD1:7610.5, GPAM:7610.5, GPAT2:7610.5, DGKZ:7610.5, DGKQ:7610.5, DGKH:7610.5, DGKG:7610.5, DGKB:7610.5, SLC27A1:7610.5, GNPAT:7610.5, ACP6:7610.5, LIPI:7610.5, AGPAT2:7610.5, AGPAT4:7610.5, MBOAT2:7610.5, LPCAT1:7610.5, DGKD:11883"
"Phosphatidylcholine Acyl-Chain Remodeling (GO:0036151)",0.0470855641984039,0.606196565480424,0.950426316606716,10,"LPCAT3:708, PLB1:999, PLA2G4A:3332, NR1H3:7610.5, TSPO:7610.5, LPCAT2:7610.5, TMEM86B:7610.5, MBOAT7:7610.5, MBOAT2:7610.5, PLA2G2F:7610.5"
"Phosphatidylcholine Biosynthetic Process (GO:0006656)",0.0608750981185033,0.385022006532782,0.939968883639285,17,"SLC44A5:161, SLC44A4:536, LPCAT3:708, PCYT1A:1341, SLC44A2:2208, MFSD2A:3161, APOA2:7610.5, SLC27A1:7610.5, SLC44A1:7610.5, CHAT:7610.5, LCAT:7610.5, CHPT1:7610.5, PCYT1B:7610.5, CHKB:7610.5, CHKA:7610.5, SLC44A3:7610.5, APOA1:11867"
"Phosphatidylcholine Catabolic Process (GO:0034638)",0.0839561660438339,0.410948594451588,0.939968883639285,8,"PNLIPRP2:641, LIPC:859, PLA2G4A:3332, PLA2G6:7610.5, PLA2G15:7610.5, PNPLA8:7610.5, PLA2G5:7610.5, PLA2G7:7610.5"
"Phosphatidylcholine Metabolic Process (GO:0046470)",0.096855273464498,0.0263844390317814,0.627203235338933,44,"PLA2G1B:146, SLC44A5:161, SLC44A4:536, PNLIPRP2:641, LPCAT3:708, LIPC:859, PLB1:999, ABHD3:1069, PLA2G3:1214, PCYT1A:1341, PLA2G2D:1683, MBOAT1:1841, APOA4:2026, SLC44A2:2208, GPLD1:2272, ENPP2:2416, MFSD2A:3161, PLA2G4A:3332, PLA2G6:7610.5, PLAAT1:7610.5, LPGAT1:7610.5, PLA2G15:7610.5, APOA2:7610.5, PNPLA8:7610.5, NR1H3:7610.5, SLC27A1:7610.5, SLC44A1:7610.5, PLA2G5:7610.5, PON1:7610.5, CHAT:7610.5, LCAT:7610.5, TSPO:7610.5, CHPT1:7610.5, LPCAT2:7610.5, TMEM86B:7610.5, PLA2G7:7610.5, PCYT1B:7610.5, CHKA:7610.5, SLC44A3:7610.5, MBOAT7:7610.5, MBOAT2:7610.5, LPCAT1:7610.5, PLA2G2F:7610.5, APOA1:11867"
"Phosphatidylethanolamine Acyl-Chain Remodeling (GO:0036152)",0.106078352180937,0.4114010380966,0.939968883639285,5,"LPCAT3:708, MBOAT1:1841, LPGAT1:7610.5, MBOAT2:7610.5, PLA2G2F:7610.5"
"Phosphatidylethanolamine Biosynthetic Process (GO:0006646)",-0.101227148772851,0.321505443387261,0.92294193775711,8,"PCYT2:1061, SELENOI:1133, SLC27A1:5124.5, CHKB:5124.5, CHKA:5124.5, ETNK2:5124.5, ETNK1:5124.5, SFI1:12371"
"Phosphatidylethanolamine Metabolic Process (GO:0046337)",-0.0369698259805226,0.577070741234189,0.947741173239166,19,"PLAAT5:437, PCYT2:1061, SELENOI:1133, PLA2G6:5124.5, PLA2G4E:5124.5, NAAA:5124.5, PLAAT1:5124.5, PLA2G15:5124.5, PNPLA8:5124.5, SLC27A1:5124.5, ALOX15:5124.5, CHKB:5124.5, CHKA:5124.5, ETNK2:5124.5, ETNK1:5124.5, PLA2G2D:11052, PLA2G3:11521, NAPEPLD:11917, SFI1:12371"
"Phosphatidylglycerol Acyl-Chain Remodeling (GO:0036148)",0.0507689644227718,0.641847390019759,0.955504397691183,7,"PLA2G4D:874, PLA2G4F:1553, LPGAT1:7610.5, SERAC1:7610.5, MBOAT2:7610.5, LPCAT1:7610.5, PLA2G2F:7610.5"
"Phosphatidylglycerol Biosynthetic Process (GO:0006655)",0.00850924149075849,0.933584907327977,0.989743606631583,8,"TAMM41:1374, CRLS1:2665, PTPMT1:3490, PLA2G6:7610.5, GPAM:7610.5, SLC27A1:7610.5, PLSCR3:7610.5, PGS1:12623"
"Phosphatidylglycerol Metabolic Process (GO:0046471)",0.0585262306681492,0.417786528638728,0.939968883639285,16,"PLA2G1B:146, PLA2G4D:874, PLA2G3:1214, PLA2G4F:1553, CRLS1:2665, PLA2G4A:3332, LPGAT1:7610.5, PLA2G15:7610.5, GPAM:7610.5, PNPLA8:7610.5, SLC27A1:7610.5, SERAC1:7610.5, MBOAT2:7610.5, LPCAT1:7610.5, PLA2G2F:7610.5, PGS1:12623"
"Phosphatidylinositol 3-Kinase Signaling (GO:0014065)",-0.0193633952254642,0.718344441938052,0.97236803310837,29,"PTEN:151, FCGR3A:728, STAT3:816, NYAP1:1025, ZFP36L1:5124.5, PIK3R2:5124.5, PIK3CD:5124.5, PLEKHA1:5124.5, PIK3CA:5124.5, ERBB2:5124.5, IGF1:5124.5, HTR2A:5124.5, NF1:5124.5, PIK3CG:5124.5, TYRO3:5124.5, ERBB3:5124.5, IGF1R:5124.5, IRS1:5124.5, NYAP2:5124.5, PIK3R5:5124.5, PIK3C2B:5124.5, HTR2B:9119, PIK3R1:9166, MYO16:10417, PIK3C2G:10910, C1QBP:11141, EDN1:11444, PIK3C2A:11845, PIK3CB:11852"
"Phosphatidylinositol Acyl-Chain Remodeling (GO:0036149)",0.101575121163166,0.431539900555144,0.939968883639285,5,"PLA2G4D:874, LCLAT1:1969, PLA2G4E:7610.5, LPGAT1:7610.5, MBOAT7:7610.5"
"Phosphatidylinositol Biosynthetic Process (GO:0006661)",0.00307637547035489,0.926266734145188,0.989743606631583,76,"INPP5K:8, PGF:208, MTMR4:725, PIK3CB:883, PIK3C2A:890, ITPKC:975, DPM1:1435, PIGB:1442, INPP5J:1685, PIGV:1722, MPPE1:1829, INPPL1:1854, IP6K3:2126, PIGW:2211, CDIPT:2459, SLA2:2730, PIGO:2759, PIGZ:3209, CDS1:3541, PIK3R1:3569, PIK3R2:7610.5, PLCG2:7610.5, SMG1:7610.5, PIK3CA:7610.5, SLC30A5:7610.5, PIGA:7610.5, PIGL:7610.5, PIGN:7610.5, PGAP2:7610.5, PGAP3:7610.5, PIGP:7610.5, TP53INP2:7610.5, PI4K2B:7610.5, PIK3CG:7610.5, INPP5D:7610.5, PIP5K1A:7610.5, PIP5K1C:7610.5, SLC27A1:7610.5, PIKFYVE:7610.5, SYNJ2:7610.5, SYNJ1:7610.5, PITPNM1:7610.5, OCRL:7610.5, MTM1:7610.5, ITPKA:7610.5, ITPKB:7610.5, SOCS5:7610.5, MTMR3:7610.5, MTMR6:7610.5, MTMR7:7610.5, TPTE2:7610.5, PI4KB:7610.5, MTMR1:7610.5, PMPCA:7610.5, INPP4B:7610.5, INPP4A:7610.5, PITPNM2:7610.5, PITPNM3:7610.5, PI4KA:7610.5, MBOAT7:7610.5, SACM1L:7610.5, VAC14:7610.5, MTMR14:7610.5, IMPA1:7610.5, CWH43:7610.5, SOCS6:7610.5, CISH:7610.5, TTC7A:7610.5, TTC7B:7610.5, EFR3B:7610.5, EFR3A:7610.5, FIG4:11820, PIP5K1B:11863, PIGM:12419, PTEN:12584, PIGG:12689"
"Phosphatidylinositol Dephosphorylation (GO:0046856)",-0.0413531496797463,0.605759627788208,0.950426316606716,13,"PTEN:151, SYNJ2:5124.5, SYNJ1:5124.5, OCRL:5124.5, MTM1:5124.5, MTMR3:5124.5, MTMR6:5124.5, MTMR1:5124.5, PMPCA:5124.5, SACM1L:5124.5, INPP5B:5124.5, INPP5J:11050, INPP5K:12727"
"Phosphatidylinositol Metabolic Process (GO:0046488)",-0.0136621872801291,0.719326752457688,0.97236803310837,58,"PTEN:151, PIP5K1B:872, FIG4:915, PLCG2:5124.5, BMX:5124.5, PLCG1:5124.5, PLCB1:5124.5, PGAP1:5124.5, PGAP3:5124.5, PI4K2B:5124.5, PLA2G4E:5124.5, INPP5D:5124.5, PLEK:5124.5, PIP5K1A:5124.5, PLCB2:5124.5, LPGAT1:5124.5, PIP5K1C:5124.5, SLC27A1:5124.5, PIKFYVE:5124.5, PDGFRB:5124.5, SYNJ2:5124.5, SYNJ1:5124.5, PITPNM1:5124.5, PLCD1:5124.5, PLCB3:5124.5, OCRL:5124.5, CSF1R:5124.5, MTM1:5124.5, MTMR3:5124.5, MTMR6:5124.5, MTMR7:5124.5, TPTE2:5124.5, PI4KB:5124.5, MTMR1:5124.5, PMPCA:5124.5, INPP4B:5124.5, INPP4A:5124.5, PITPNM2:5124.5, PITPNM3:5124.5, PI4KA:5124.5, MBOAT7:5124.5, SACM1L:5124.5, VAC14:5124.5, MTMR14:5124.5, IMPA1:5124.5, INPP5B:5124.5, CDS1:9194, CDIPT:10276, PIGW:10524, IP6K3:10609, LCLAT1:10766, INPPL1:10881, INPP5J:11050, PLA2G3:11521, PIK3C2A:11845, PLA2G4D:11861, MTMR4:12010, INPP5K:12727"
"Phosphatidylinositol Phosphate Biosynthetic Process (GO:0046854)",0.0375359636821028,0.492058709922253,0.939968883639285,28,"PIK3CB:883, PIK3C2A:890, ITPKC:975, UVRAG:1597, PIK3C2G:1825, IP6K3:2126, SLA2:2730, PIK3R1:3569, PIK3R2:7610.5, PIK3CD:7610.5, SMG1:7610.5, PIK3CA:7610.5, PI4K2B:7610.5, PIK3CG:7610.5, PIK3R4:7610.5, PIP4K2B:7610.5, ITPKA:7610.5, ITPKB:7610.5, SOCS5:7610.5, PI4KB:7610.5, PI4KA:7610.5, SOCS6:7610.5, PIK3C2B:7610.5, CISH:7610.5, TTC7A:7610.5, TTC7B:7610.5, EFR3B:7610.5, EFR3A:7610.5"
"Phosphatidylinositol-3-Phosphate Biosynthetic Process (GO:0036092)",0.127239057239057,0.186288142024873,0.814887427138546,9,"PIK3CB:883, PIK3C2A:890, UVRAG:1597, PIK3C2G:1825, PIK3CD:7610.5, PIK3CA:7610.5, PIK3CG:7610.5, PIK3R4:7610.5, PIK3C2B:7610.5"
"Phosphatidylinositol-Mediated Signaling (GO:0048015)",-0.0579228951298372,0.13433898969336,0.792634318961629,56,"PTEN:151, PIRT:194, KCNH1:428, FCGR3A:728, STAT3:816, GPR143:1005, NYAP1:1025, ZFP36L1:5124.5, PIK3R2:5124.5, PIK3CD:5124.5, PLCG2:5124.5, PLEKHA1:5124.5, PIK3CA:5124.5, PLCG1:5124.5, ERBB2:5124.5, IGF1:5124.5, PLCB1:5124.5, HTR2A:5124.5, RPS6KB1:5124.5, EXOC7:5124.5, FGFR1:5124.5, NF1:5124.5, PIK3CG:5124.5, EZR:5124.5, PLCB2:5124.5, PDGFRB:5124.5, TYRO3:5124.5, OGT:5124.5, ERBB3:5124.5, PLCH1:5124.5, PLCD1:5124.5, PLCH2:5124.5, PLCB4:5124.5, PLCB3:5124.5, PDGFRA:5124.5, OCRL:5124.5, CSF1R:5124.5, IGF1R:5124.5, IRS1:5124.5, PI4KB:5124.5, PITPNM2:5124.5, PI4KA:5124.5, GAB2:5124.5, NYAP2:5124.5, PIK3R5:5124.5, PIK3C2B:5124.5, HTR2B:9119, PIK3R1:9166, PTAFR:10047, MYO16:10417, PIK3C2G:10910, C1QBP:11141, EDN1:11444, PLCE1:11805, PIK3C2A:11845, PIK3CB:11852"
"Phosphatidylserine Acyl-Chain Remodeling (GO:0036150)",-0.0836483250137057,0.443473990877564,0.939968883639285,7,"OSBPL5:184, OSBPL8:5124.5, MBOAT2:5124.5, PLA1A:5124.5, PLA2G2F:5124.5, OSBPL10:5124.5, MBOAT1:10894"
"Phosphatidylserine Metabolic Process (GO:0006658)",-0.0452655918326089,0.530868865164277,0.941497474376328,16,"OSBPL5:184, ABHD16A:733, SERINC5:5124.5, OSBPL8:5124.5, PLA2G15:5124.5, ABHD12B:5124.5, ABHD16B:5124.5, SLC27A1:5124.5, PTDSS2:5124.5, MBOAT2:5124.5, PLA1A:5124.5, PLA2G2F:5124.5, OSBPL10:5124.5, MBOAT1:10894, PLA2G3:11521, LPCAT3:12027"
"Phospholipase C-activating G Protein-Coupled Receptor Signaling Pathway (GO:0007200)",-0.0575862089577219,0.101160289498151,0.727130698383884,68,"GPR55:29, GPR174:259, GPR35:339, FPR2:386, LPAR6:389, GRM5:467, DRD2:495, MC3R:559, OPRK1:694, CHRM2:800, OPRL1:1027, GNA15:5124.5, GNA11:5124.5, GNAQ:5124.5, GRM1:5124.5, OPRD1:5124.5, DHX8:5124.5, PTH1R:5124.5, HTR2A:5124.5, LHCGR:5124.5, ESR1:5124.5, VIP:5124.5, AGTR1:5124.5, F2RL1:5124.5, GPR65:5124.5, DRD5:5124.5, NMUR1:5124.5, C5AR1:5124.5, P2RY6:5124.5, GPR157:5124.5, ADRA1D:5124.5, ADRA1B:5124.5, GALR2:5124.5, CX3CR1:5124.5, NMBR:5124.5, TGM2:5124.5, NMUR2:5124.5, CXCR2:5124.5, P2RY4:5124.5, P2RY1:5124.5, CCKAR:5124.5, GPR33:5124.5, CMKLR1:5124.5, TACR1:5124.5, LTB4R:5124.5, ANO1:5124.5, GPR83:5124.5, GPR17:5124.5, GPR18:5124.5, GPR20:5124.5, P2RY10:5124.5, CCKBR:5124.5, F2RL3:5124.5, GRPR:5124.5, HTR2B:9119, P2RY11:9163, F2R:9258, OPRM1:9595, TRHR:10207, PTGER3:10839, AGT:11087, C5AR2:11309, PLCE1:11805, ADRA2A:12003, C3AR1:12026, DRD3:12382, P2RY12:12399, F2RL2:12463"
"Phospholipase C-activating Dopamine Receptor Signaling Pathway (GO:0060158)",-0.165468497576737,0.200079392739317,0.814887427138546,5,"DRD2:495, GNA15:5124.5, GNA11:5124.5, GNAQ:5124.5, DRD5:5124.5"
"Phospholipid Biosynthetic Process (GO:0008654)",-0.04804959821191,0.468574410293575,0.939968883639285,19,"FITM2:173, FDPS:980, PCYT2:1061, CLN3:5124.5, PIP5K1A:5124.5, SRD5A3:5124.5, FADS1:5124.5, OSBP:5124.5, SPHK2:5124.5, DOLK:5124.5, DHDDS:5124.5, HDHD5:5124.5, AGPAT4:5124.5, LPCAT1:5124.5, IDI1:5124.5, AGPAT5:10518, MBOAT1:10894, SAMD8:11352, VAPA:11772"
"Phospholipid Catabolic Process (GO:0009395)",0.110457764289327,0.0611838510126535,0.679125737674931,24,"ANGPTL3:319, PNLIPRP2:641, PLA2G4D:874, PLA2G4F:1553, PLPP6:1738, PLBD1:1743, PLBD2:2338, ENPP2:2416, SMPD2:2717, GPCPD1:3228, PNPLA6:3298, PLA2G4A:3332, PLD2:7610.5, PLA2G4E:7610.5, PLD1:7610.5, APOA2:7610.5, SMPD4:7610.5, SMPD1:7610.5, LIPG:7610.5, ENPP6:7610.5, GDE1:7610.5, GDPD3:7610.5, SMPDL3A:7610.5, SMPD3:12712"
"Phospholipid Dephosphorylation (GO:0046839)",-0.0358666329455404,0.54324802631548,0.947741173239166,24,"PTEN:151, PLPPR4:823, FIG4:915, PLPP4:5124.5, PLPP1:5124.5, SYNJ2:5124.5, SYNJ1:5124.5, OCRL:5124.5, MTM1:5124.5, MTMR3:5124.5, PLPP2:5124.5, MTMR6:5124.5, SGPP2:5124.5, PLPPR3:5124.5, PLPPR5:5124.5, MTMR1:5124.5, PMPCA:5124.5, SACM1L:5124.5, INPP5B:5124.5, PLPP5:10324, PLPP6:10997, INPP5J:11050, SGPP1:11469, INPP5K:12727"
"Phospholipid Efflux (GO:0033700)",-0.0348449651550348,0.732912017332353,0.973158919174289,8,"APOA1:868, APOA2:5124.5, APOC2:5124.5, APOE:5124.5, ABCG1:5124.5, ABCA12:5124.5, APOA5:9651, APOA4:10709"
"Phospholipid Homeostasis (GO:0055091)",0.131986531986532,0.170389903875177,0.814887427138546,9,"ABCB11:65, ANGPTL3:319, RCAN3:2014, TLCD2:2371, TLCD1:3199, ABCG1:7610.5, SLC25A46:7610.5, LIPG:7610.5, APOA1:11867"
"Phospholipid Metabolic Process (GO:0006644)",0.0146659060279344,0.712238781487339,0.97236803310837,53,"PLA2G1B:146, ANGPTL3:319, GPX4:501, PNLIPRP2:641, PLB1:999, PLA2G3:1214, PLA2G2D:1683, PLPP6:1738, PLBD1:1743, MBOAT1:1841, AGPAT5:2217, PLBD2:2338, ENPP2:2416, SMPD2:2717, TNFAIP8L3:2734, PLD2:7610.5, PLD1:7610.5, LCP1:7610.5, PIP5K1A:7610.5, PLCB2:7610.5, PLA2G15:7610.5, APOA2:7610.5, FADS1:7610.5, CLN8:7610.5, SMPD1:7610.5, PLPP1:7610.5, ALOX15B:7610.5, PLA2G5:7610.5, OC90:7610.5, PLCD1:7610.5, LIPG:7610.5, PLAA:7610.5, PLPP2:7610.5, FDFT1:7610.5, LCAT:7610.5, ACP6:7610.5, PLPPR3:7610.5, PLPPR5:7610.5, CYP2W1:7610.5, PLA2G2C:7610.5, ENPP7:7610.5, GDE1:7610.5, AGPAT2:7610.5, AGPAT4:7610.5, MBOAT2:7610.5, LPCAT1:7610.5, ABHD12:7610.5, PLA2G2E:7610.5, PLA2G2F:7610.5, PCYT2:11674, PLPPR4:11912, FITM2:12562, SMPD3:12712"
"Phospholipid Translocation (GO:0045332)",0.0568298515070423,0.307021782602489,0.910410991292391,27,"ABCC1:564, ABCB4:622, ATP8B1:1063, ATP10D:1307, PLSCR5:1498, TMEM30A:1857, TMEM30B:2738, MFSD2A:3161, ATP8A1:3166, ATP8B3:3453, ATP11B:3468, TRIAP1:7610.5, ATP8B4:7610.5, ATP8B2:7610.5, ANO6:7610.5, ATP8A2:7610.5, PLSCR3:7610.5, P2RX7:7610.5, ABCB1:7610.5, ABCA4:7610.5, ATP11C:7610.5, ATP10B:7610.5, ATP10A:7610.5, ATP11A:7610.5, PLSCR4:7610.5, SLC66A2:12112, ATP9B:12580"
"Phospholipid Transport (GO:0015914)",-0.00220509179429962,0.957035286451189,0.993274113083987,50,"ATP9B:155, OSBPL5:184, SCARB2:313, OSBPL2:612, SLC66A2:623, APOA1:868, TRIAP1:5124.5, ATP8B4:5124.5, ATP8B2:5124.5, PITPNB:5124.5, OSBPL8:5124.5, APOA2:5124.5, APOC2:5124.5, APOE:5124.5, SCARB1:5124.5, SCP2:5124.5, OSBP:5124.5, CPTP:5124.5, PLTP:5124.5, ATP8A2:5124.5, ABCG1:5124.5, PITPNM1:5124.5, LDLR:5124.5, ABCB1:5124.5, ABCA4:5124.5, ATP11C:5124.5, ATP10B:5124.5, ATP10A:5124.5, ATP11A:5124.5, PRELID2:5124.5, PRELID1:5124.5, ABCA12:5124.5, ABCA3:5124.5, PITPNA:5124.5, NPC2:9174, ATP11B:9267, ATP8B3:9282, ATP8A1:9569, MFSD2A:9574, APOA5:9651, TMEM30B:9997, TNFAIP8L3:10001, MTTP:10294, APOA4:10709, TMEM30A:10878, ATP10D:11428, ATP8B1:11672, VAPA:11772, ABCB4:12113, ABCC1:12171"
