"","main_Rho","Insectivore_Rho","Vertivore_Rho","main_P","Insectivore_P","Vertivore_P","main_p.adj","Insectivore_p.adj","Vertivore_p.adj","Driver","DriverNumeric"
"ITGA3",0.30025411847355,-1.74573819194764,-1.74470833245834,1,0.0808564554109026,0.0810356521447467,1,0.333092600786304,0.322604768053309,"Unclear",0
"KRT33A",1.309613576773,-0.073877008487216,1.74519616469901,1,0.941108250415725,0.0809507286261401,1,0.978600438220971,0.322510268583519,"Vertivore",2
"LRRC23",-0.147611923869474,1.15667533504964,0.735076074122953,1,0.247405030459848,0.462293164739514,1,0.571905130717245,0.725310914823494,"Insectivore",1
"TFAP2D",NA,-0.925836632717182,NA,NA,0.35453088645829,NA,NA,0.671801629483566,NA,"MissingData",5
"CRY1",-0.532797304708503,0.667602081252417,0.404979344273456,1,0.504387628839486,0.685492694196547,1,0.780590507250213,0.863166457119186,"Insectivore",1
"PGLYRP1",2.08812023340394,-0.376477188585271,2.58309537281182,0.220721941884952,0.70656217108011,0.00979182504573516,1,0.887832840227308,0.116590373174824,"Vertivore",2
"STARD3NL",0.0786094696922257,-0.781298943904344,-0.0466372402167213,1,0.434626691129424,0.962802350908428,1,0.73406940049149,0.985709124118545,"Insectivore",1
"CD74",-1.22389258760111,0.753011094827648,-1.70336628273832,1,0.451443246960427,0.0884995434618233,1,0.745764736035626,0.336699522530826,"Vertivore",2
"RPS20",NA,-1.69786266604152,NA,NA,0.0895336850481731,NA,NA,0.352157706871504,NA,"MissingData",5
"MGST1",1.63609009123007,1.20419665760917,2.61857216246793,0.610924402109205,0.228513577549151,0.00882986135529983,1,0.55274982517448,0.111045983272647,"Vertivore",2
"CPA1",0.856986317447423,1.02059291188332,1.90861912044988,1,0.307447349069947,0.0563112435356779,1,0.632734139293394,0.269238690206673,"Vertivore",2
"SYPL1",1.09890864005531,-0.0683155166146283,1.13784188708679,1,0.945534472513053,0.25518651080628,1,0.980498257626772,0.548626759062074,"Vertivore",2
"RANBP9",-0.918533886021498,1.30674632047941,-0.444225430014899,1,0.191298881447522,0.656879608335732,1,0.508321896620146,0.848702939566281,"Insectivore",1
"CD4",1.60950879376174,-0.519004996494357,1.83887444824325,0.645030802259813,0.603757256963914,0.0659336548491241,1,0.839928318453747,0.29276477914729,"Vertivore",2
"PLEKHG6",-0.836932905903002,-1.92945967254953,-1.95593761287114,1,0.0536738218626651,0.0504725038123758,1,0.272306472191751,0.256075477857616,"Unclear",0
"QPCTL",0.163667550159665,1.38677227022818,0.775230286254786,1,0.165511215244688,0.438203594952459,1,0.470744216160931,0.705836312057368,"Insectivore",1
"PPP5C",1.61488731882631,0.64626432813228,2.08166235844897,0.638010593588716,0.518108185530721,0.0373733211481141,1,0.789435568647062,0.219712635185687,"Vertivore",2
"UBR7",-0.639847966340063,-0.0855020009155793,-1.32415962685139,1,0.931862304797968,0.185450036128342,1,0.976177871349043,0.471952375009684,"Vertivore",2
"MAP4K5",0.388878978380019,0.762303160891126,1.20411327709567,1,0.445879087806757,0.228545798880123,1,0.741803791705495,0.518857018831411,"Vertivore",2
"ERCC1",-1.52811815113538,2.33134353975127,-1.44435998151144,0.758899233641972,0.0197352521028976,0.148637741468619,1,0.164432478044312,0.431067721804387,"Insectivore",1
"GPRC5A",1.18303866292913,0.568101103629042,2.3029170094216,1,0.569966318430525,0.0212835129431749,1,0.821445080464319,0.166924868328498,"Vertivore",2
"HEBP1",1.01257009117335,-0.469573816707001,0.701806152821727,1,0.638659534984126,0.482800061154462,1,0.858092871564796,0.740758691638009,"Both",3
"COX15",-0.0261933277271582,0.459866548415232,-0.182465089808538,1,0.645612012396797,0.8552177487279,1,0.86037936707424,0.943068473153698,"Insectivore",1
"MS4A12",1.10303771143575,-0.912987626189544,0.900264813821487,1,0.361249049408858,0.367979341383729,1,0.67596901137227,0.650738786121044,"Both",3
"XYLT2",0.878274477174208,-0.838708598048433,0.302827647230318,1,0.401632852279528,0.762021212661788,1,0.708768948120531,0.902081836378381,"Both",3
"FTSJ1",-0.128017148812238,3.07234368907775,2.0934146017377,1,0.00212385034137046,0.0363121600774843,1,0.0507945608241323,0.217542627566876,"Unclear",0
"SCTR",1.95401706208105,-0.773091581172743,1.67451355475956,0.30419519651688,0.439468183157264,0.0940297127183746,1,0.736904522916742,0.345721709079438,"Both",3
"RALBP1",-1.42451673450837,3.26317572735498,0.862107139970623,0.925781665973322,0.00110171183554922,0.388628562706066,1,0.0360067352436856,0.667281170578517,"Insectivore",1
"SYT13",0.279181317469133,-0.451719312933862,0.429752983388776,1,0.651471203302433,0.667375337334365,1,0.8630863845811,0.854023307218356,"Unclear",0
"SNAI2",1.16593503524892,-0.337027586200212,0.648828013484894,1,0.736096104633504,0.516449548364773,1,0.901029284619109,0.766194644026608,"DoubleBoth",4
"SLC7A9",1.23818564452019,1.7949149290329,2.85053987812267,1,0.0726672549747856,0.00436450770360615,1,0.316318625733367,0.0792962608350163,"Vertivore",2
"RTF2",0.444514022884989,-0.0574566263582297,-0.298834641187999,1,0.954181456149712,0.76506621812642,1,0.984176087987953,0.903354343799858,"DoubleBoth",4
"RB1CC1",0.268051026531783,-0.346445087174148,-0.795967668194201,1,0.729008245879458,0.42605082803781,1,0.897568906757322,0.697115340340493,"Vertivore",2
"AKAP11",-2.38680792728204,0.115056120961918,-2.63709769428256,0.10197220773138,0.908400639256935,0.00836187457682662,0.868200803593445,0.970665672585868,0.107670719188738,"Vertivore",2
"B4GALT7",0.331454190269669,0.081248195075202,-0.0859795674052334,1,0.935244572049976,0.931482659916829,1,0.977346067906343,0.973102372069704,"DoubleBoth",4
"FAM13B",-1.19061271933329,3.25264812836335,1.31455560031985,1,0.001143349849285,0.188659300292987,1,0.0367390408474189,0.475490642841408,"Insectivore",1
"CHPF2",-0.988401627956964,0.0759637532200642,-1.01481903313116,1,0.939447935582667,0.310192099233793,1,0.978191789545798,0.598350242967121,"Vertivore",2
"GABARAPL2",NA,-1.64533159414053,NA,NA,0.0999014478447504,NA,NA,0.371570116593749,NA,"MissingData",5
"MYOC",-1.61326849438274,0.218324956619515,-2.36969640228414,0.640117129354946,0.827175930867086,0.0178026969513394,1,0.937928972607527,0.155229099860325,"Vertivore",2
"FAM136A",1.09809347251512,1.03940349424164,1.55491837550177,1,0.298617119627203,0.119965510420701,1,0.624875405633531,0.388921100521916,"Unclear",0
"NSMAF",-1.24579583829456,-0.951659810537821,-1.84945119288747,1,0.341269537785159,0.0643926891866008,1,0.662241572352062,0.289202253188944,"Vertivore",2
"OTC",-0.947725722859324,1.25020479633142,-0.137891754253061,1,0.211224745183895,0.890325967307139,1,0.534542060060227,0.957643323547189,"Insectivore",1
"TTC17",0.350840531247234,0.0902357613683493,0.621102598144928,1,0.928099866769465,0.534532119901244,1,0.975498759076853,0.777098671786097,"Vertivore",2
