,Background...Insectivore.Rho,Background...Insectivore.P,Background...Insectivore.p.adj
PUS7L,1.83984934584543,0.0657903584667116,0.30221856551954
PCDH18,-0.446396810700352,0.655310636193155,0.864485236595983
MIA3,2.2036584356357,0.0275483743306002,0.194626133884638
CPSF4L,-0.78443911698132,0.432782493216642,0.73271061547405
ARHGAP12,-1.18147424863203,0.237414377472335,0.563165446007298
SLC15A5,0.788037883806287,0.430674546845509,0.731127328217308
FAM221A,1.74848867666195,0.0803794446486455,0.332364902630075
GYG1,0.763734677272972,0.445025371244362,0.741129789633193
RSC1A1,2.35595324050209,0.0184752431456646,0.158699107656639
HSPD1,-0.43689409576557,0.662188154020162,0.868374126648848
OR52B6,1.29637265681417,0.194847127680763,0.51329060500203
TRADD,0.118579326458228,0.905608644869972,0.970403934304313
ADRB3,-0.803831603593539,0.421494235135796,0.723575519732696
CORO6,-0.0213186034627393,0.982991503793941,0.99489911239438
RNF41,-0.381021985644091,0.703186934700011,0.886586576271972
THUMPD3,1.16664426611276,0.243354059031906,0.569031440110814
FOXN3,-2.42800952124584,0.0151819447040599,0.142448213173001
ARHGAP5,-0.119647896536539,0.904762076274486,0.970008421695433
PRICKLE1,-0.106181810127571,0.915438102765936,0.972111996832641
IDH1,0.230769964714364,0.817493516147162,0.934703027098712
CCDC78,1.81705014692877,0.0692094352170207,0.309040147502118
SEC24C,0.119783230291166,0.904654866575253,0.970004017484836
RSU1,-0.529990677908111,0.596118394142426,0.836288995209848
SKAP2,1.52765560799644,0.126598067367976,0.413548955464323
NPTN,-1.67134379340845,0.0946537909967073,0.361308990759811
BAX,-0.92361084598366,0.355688964837229,0.672773659779708
LTB4R,-0.741158514126964,0.45859733418286,0.751144591900858
BNC1,-2.6593200486747,0.00782985447751964,0.101321549285822
GIPC1,0.337683221624238,0.735601920011756,0.900998329056618
UBE2G2,-0.249001629701901,0.80335952079217,0.92918898762097
STAT5A,0.780808033670751,0.434915408327229,0.734251000268311
ACTG2,1.11655747873464,0.264183581036308,0.590560152395189
WDR35,-0.645402887329969,0.518666132791862,0.789637625267481
PPL,-1.46596336147168,0.142658268603458,0.435963023339641
MUC4,4.45476752161518,8.39841485520711e-06,0.00261815387312133
GANAB,0.94593592601159,0.34418126806276,0.664161146693092
NFATC3,3.08632989368358,0.00202643857757099,0.0494676850961568
GATA3,-0.496556903430472,0.619501550543439,0.848654349765034
DLEC1,1.61004196135013,0.107388696042969,0.385101440508163
OSTF1,1.76987446502551,0.0767480554651693,0.325146165978811
MTMR2,-1.54557117078334,0.122208168187266,0.407335430423072
CTTN,-1.79713141981484,0.0723147587272999,0.315660697013229
F7,1.9418732565224,0.0521524456819473,0.269777548697662
TBL1Y,-2.44387102529881,0.0145306200733931,0.139306853589337
CLCN6,-1.48760883426278,0.136854082297537,0.427329574255591
FBXO16,2.99625059216721,0.00273321721136868,0.0582437848144551
E2F3,0.716271796747927,0.473823537994027,0.762902868607983
APP,1.15757440951252,0.247037757425832,0.571870181393217
IL36RN,-2.29920586347339,0.0214932522227771,0.171196130358228
IKZF3,1.73715832311831,0.0823592290457529,0.336008241530986
DLG1,0.448374653466747,0.65388283125139,0.864131874092215
RNF175,0.626018792882758,0.531302614931428,0.797396674576252
KCNQ4,1.18399606113298,0.236414622023282,0.561883373662078
ZFYVE26,0.85286247357984,0.393735574140224,0.702322336831765
IL23R,2.30899611608571,0.0209437967664521,0.168642822547155
MKKS,3.40286123360303,0.000666841394544638,0.0273641320612001
CSTL1,1.55751724446973,0.11934772960434,0.402706099488449
CHMP4A,0.617366004388472,0.536993339908381,0.798894303847326
CACNA1C,-0.40183353423346,0.687806540823016,0.879224495088387
CLCN3,-1.4191095420878,0.155867082446987,0.456843783138584
SPOP,-0.225104239060491,0.821898183314629,0.936313914488623
NUP50,0.317029278133944,0.751221386526845,0.906735233763768
SLC28A2,0.568548703603503,0.569662444788719,0.821334749524979
HGH1,2.37454384049264,0.0175706495000311,0.154663946072179
PIDD1,-1.6433120015907,0.100318396427521,0.372437216604143
CD5,-0.433375779648557,0.664741793328702,0.869426267091497
RBM5,-1.97797969038675,0.047930997871093,0.259718559778852
SLC5A11,-0.573251314722545,0.566474544358692,0.818965671331175
SLC22A18,0.74044938574138,0.45902736203617,0.751552980933765
MEF2D,0.138595163714289,0.889770065223147,0.964197549649157
UBE3C,0.490140847120322,0.624034235367254,0.850889752082084
PTN,-0.725866186311297,0.467920807331738,0.759192289654163
WDR54,1.52412969303394,0.127476316576888,0.414995705040124
CACNA1H,0.49205813786163,0.622678244719346,0.849924026218673
BTG3,-0.153861939396669,0.877718594645095,0.959284304019716
GPAM,-0.696355145773587,0.48620644580241,0.770976352965297
STRBP,-0.67816492573455,0.497667128516737,0.777155393358037
CRHR2,-2.01048299072821,0.0443800946736054,0.24849094717199
HELLS,-0.775036299125618,0.438318210635866,0.736178467893311
RPL35,-1.83206429321356,0.0669418423898205,0.304792225645113
SMARCE1,0.011219645755084,0.991048205684052,0.996910727674965
VPS39,1.90208874055689,0.0571595542000375,0.280323741041803
ZDHHC1,0.83308941951194,0.404794300309234,0.710329199275996
CDH26,-1.4932531841171,0.135370925198061,0.425485892996195
ADARB1,-1.05110810933035,0.293208940038515,0.619638032475137
RBMS1,0.438136609731976,0.661287257183924,0.867938248399139
C7orf57,0.460537174420336,0.645130694784846,0.860227330681768
ALDH5A1,1.42533753952715,0.154059653718941,0.45320379802728
ZPBP2,-1.12622588985999,0.260069917586398,0.585844681556815
CKB,-0.420912931827195,0.673818661793519,0.872974353215841
PFKL,-0.808342825790122,0.418893255478414,0.721551927990389
WDR3,-1.5083534038156,0.131464101948592,0.420545022396829
IL22RA2,-1.11455247505311,0.265042245652843,0.591500724189306
HPS5,2.35713150830839,0.0184167234364147,0.158508575551558
MADD,-2.95005756608635,0.00317714726157811,0.0634216502006399
AKT1,-1.03157241676573,0.302272467581266,0.627743039977546
CNBD2,-0.0551656610990926,0.956006485731683,0.984784193437762
NXPH4,1.53597288397942,0.124545030940215,0.411318338734709
UBE2J2,-0.900292350178248,0.367964691021212,0.683043939162028
ADGRG5,-1.11144128305544,0.266378450843327,0.592262431282452
ATP2B3,-2.58429450344095,0.00975784337381021,0.112894277834468
POFUT2,0.426812955901655,0.669515569117157,0.870961304961477
LEPR,2.26855145804117,0.023295616385612,0.177127576574501
BPIFB6,-0.0876781321980575,0.930132500653342,0.975549863482734
KCNMB3,1.75213959586948,0.079749807147869,0.330858618904481
SMARCA2,0.291477267977065,0.770686327009747,0.915414018083662
GALNT14,-1.97797523056884,0.047931501014105,0.259718559778852
CDK5RAP2,1.73451735928264,0.0828263283816291,0.33655852512856
MYNN,1.93057421235251,0.053535729472477,0.272163800536474
SCEL,-1.49183551326824,0.13574227147577,0.425991573736835
NFAT5,1.80487028464114,0.0710949827401781,0.312708891982679
COG3,-0.822750343723781,0.410649979920966,0.714877620506813
TAF1A,2.17812561437928,0.0293966860958098,0.20222733755675
SAMM50,-1.29437774796992,0.19553497296733,0.513874763112914
NASP,1.03714415876613,0.299668677893534,0.62521999768211
BIRC5,-0.297637692915942,0.765979702872423,0.914050793446994
CILK1,-0.54764930372821,0.583932728488985,0.828660969714407
FSIP1,3.16644829715772,0.00154312775396384,0.0426593271190918
SEPTIN7,0.631206916433768,0.527905240220838,0.794786559422884
PDAP1,0.0678343476355876,0.945917501264628,0.980639799390822
GRHL3,0.605509594283632,0.544840451759812,0.804969363100428
PRSS37,-0.809503507404692,0.418225586176778,0.72147919607699
DDT,2.67171518573334,0.00754646699797793,0.0994991804238861
ATR,1.69874566898022,0.0893671145362921,0.352157706871504
TNC,-1.17221117221176,0.241112284019268,0.567061667392386
HINFP,-0.713969889013498,0.475245798993401,0.764515597050818
THBS4,-1.98699497129019,0.0469229541147506,0.256430938383679
FADS1,-0.376640332485843,0.70644091034859,0.887832840227308
SPATA16,-1.51399931052199,0.130026014360805,0.418708814443077
RHOG,-0.966032835789636,0.33402775062574,0.656211398521087
GNAT2,-3.54873194064782,0.000387090921543187,0.0204376441279919
MRPL10,-0.638580288049405,0.523096008085876,0.791932722875502
HABP2,0.812462439864085,0.416526330397369,0.71985022810651
ACP3,-2.18601367386886,0.0288146049457124,0.19965311728775
PLD1,-4.00326633289729,6.24739035767782e-05,0.00823284148842274
FXYD1,-0.442640985186537,0.658025434753007,0.866515092364245
CS,-0.0149376473291889,0.988081925042885,0.995884835407295
DPYS,1.14661776305306,0.25153963182555,0.577357170235708
TOR1A,-0.693145151664583,0.488218464695941,0.771976694396304
FAM114A2,-0.829718602000674,0.406697901558471,0.711820136741308
NKX2-4,-3.16716435710057,0.00153933291655661,0.0426593271190918
MTERF1,2.00088498428693,0.0454047861160871,0.251956925078965
DGCR8,1.33495383174509,0.181891457396831,0.496343204199534
RGN,1.24415428303286,0.213442785806443,0.537553467236893
XRCC3,-0.778204230712348,0.436448623091395,0.735384171693183
CBS,0.82600536227901,0.408801049983018,0.713574867453666
PPOX,0.676469356276196,0.498742695529019,0.777369195373746
MITF,-1.20242512714606,0.229198858755647,0.553498853034906
PROSER1,1.68455075906815,0.0920752784441729,0.357130516246042
CFAP100,1.0548188153275,0.291508197679564,0.617412305787019
IGDCC4,1.97220134096844,0.0485866266636728,0.260582312492127
MPI,1.17049078592395,0.241803519995918,0.567748929099356
PTTG1,2.26869080521741,0.0232871351493803,0.177127576574501
MYL1,-1.71035023042453,0.0872011284358205,0.347112743324218
ASS1,2.26821576755081,0.0233160588870055,0.177127576574501
RIPK4,0.367273527559263,0.713414998351834,0.891095300014247
ACVR2B,-0.115847251264563,0.907773601497347,0.970617045713334
SPTBN4,-1.29027902056944,0.196953798337844,0.515405895585747
ZC3H7B,-0.110242707805165,0.912216892738723,0.97170102893589
CFAP52,-3.0082260594791,0.00262777590148454,0.0569819510156494
ABHD2,-3.00035307065166,0.00269666820893424,0.057665296831946
EIF4G1,-1.0298885844273,0.303062310114555,0.628399313665324
TEX9,1.61485478129077,0.106342146613364,0.383255818757484
RPL7,-0.0197158896466998,0.984270015138604,0.995023322998978
CTSB,0.92889578493246,0.352943097630693,0.670753327343931
KCTD14,-0.566566901634761,0.571008467524999,0.822175725571826
ARPC5L,-0.472174741133302,0.636802067364688,0.85759850583831
ANKS6,1.93045851193252,0.0535500510340053,0.272163800536474
GDE1,-1.65907455714808,0.0971007694548432,0.366706983246401
PARD6G,-2.86810856220493,0.00412933816043678,0.0727526546114345
MFF,-0.853668042323814,0.393288945984516,0.702150074398393
USP15,1.01940320417579,0.308011585610974,0.633091528172492
CDK10,-1.89955909051582,0.0574910051429935,0.281138464711545
SKP1,1.21109065577135,0.225860662229674,0.550439854770829
LMBR1,-0.408517596123528,0.682893714793883,0.876711175340686
SPPL3,-0.956862745098039,0.338636537317118,0.659889352413219
ARFGAP1,-1.19215311406363,0.233201213822501,0.558587036330563
FOSB,0.894954656701359,0.370811327362867,0.685756223498249
CCNB1IP1,-0.899419465245708,0.368429274869148,0.683671450069149
YWHAB,-1.8674981762722,0.0618320512629444,0.292197002600894
CREB3,1.22362872726125,0.221092317491275,0.546210238411229
SLC23A1,2.62650157468855,0.00862675933352397,0.106204979421618
RASGRP2,-0.428864916534031,0.668021533138561,0.870545346022761
SLC13A4,-0.397924569860477,0.690685788270456,0.880281352024739
CWF19L1,0.475419488390216,0.634488006539027,0.856643397270485
C1QTNF1,-1.17658128092658,0.239362672827801,0.565160897868291
SLC12A9,0.316012344197842,0.751993138585571,0.906923867807553
SLC12A6,-0.858954599236349,0.390365564571441,0.70069649441793
DDX21,-0.268463322629307,0.78834270323646,0.923150330642954
PLEKHB1,-0.983895256134344,0.325167016422701,0.648232931253719
TBC1D20,-0.406162356298515,0.684623311191768,0.877739800600637
PRKAA1,-2.27529531198336,0.02288822048482,0.17582709281443
MAGI2,1.3727373262126,0.16983402083565,0.47741221636017
UCKL1,-2.06764091452263,0.0386738017295021,0.231742570141774
REG4,0.869662305631976,0.384484977526632,0.695945031184719
DUSP19,1.31555532864117,0.188323335354831,0.504300833102009
SETDB2,-0.0068125286389376,0.994564430623621,0.998063908868827
NDUFV3,3.37953175893498,0.000726094178109499,0.0290599025505602
TAP1,1.70320034608222,0.0885305819426201,0.349998098221446
EPPIN,2.51721454672823,0.0118286775823761,0.125299695228781
FBXO2,0.184393890372925,0.853704462419532,0.950008289901106
PPTC7,0.401521532699834,0.688036188047943,0.879224495088387
SYT5,-0.782347117242959,0.434010603471868,0.733699336314736
CRKL,-1.32118043342431,0.186441208841674,0.501690853209346
SLC26A5,-1.03787336439096,0.299329015491083,0.62521999768211
GNAS,0.404651256071632,0.685733876576411,0.878082209013288
NRDE2,-1.44414404867739,0.148698459706594,0.445366024670251
COPS8,-0.483332239772538,0.628859852067962,0.853394527791952
KIAA0586,2.96403092795208,0.00303637767980181,0.0612937125987521
ARNT,-1.24035718987958,0.214843307955417,0.539402567921524
APBB3,2.83414224188914,0.00459488746265616,0.076545252705235
C11orf54,0.767295211270035,0.442906014974006,0.739939638016763
FAM78B,-1.37520492080094,0.169067923177458,0.476263810702713
ELP5,1.4979352216933,0.134150081516661,0.423784578309017
LRRIQ3,1.32688765302625,0.184545849274387,0.49976806298142
ATG7,1.08603020913533,0.277465627255232,0.60384537488991
IPO4,2.06462798295093,0.0389582134565753,0.232837790464397
WDR91,-2.20120682953993,0.0277213850404469,0.195533476988949
DDRGK1,-0.131398855183428,0.895459794243203,0.966989194196407
MAK,-0.374795770158219,0.707812360283873,0.888166269264093
PDGFA,-1.94737967266853,0.0514892332285415,0.268356585659624
SMOC2,-0.530259111142286,0.595932292188293,0.836172656170364
ANXA6,-1.53210054895033,0.125497624321122,0.412557862029783
AK5,1.2079658014729,0.227060417057056,0.55142455511385
STYX,0.52574086592508,0.599068265938935,0.836788297058378
TYW5,0.471422256039047,0.637339225701533,0.85759850583831
THRAP3,-1.2657394635182,0.205606374636539,0.52707159994997
ERO1B,0.32343980323305,0.746362189436783,0.905130054127545
HKDC1,-2.80992652796625,0.00495528107054616,0.0798411042470007
OCA2,-0.530451003462487,0.595799271484296,0.836130769825883
FYN,0.158178458826104,0.874316177416768,0.958460091961883
ELOVL2,-0.749053079061214,0.453825213909583,0.748022503516102
HNRNPA2B1,-1.6982602494147,0.0894586536282147,0.352157706871504
BMF,1.23502780864297,0.21682015476756,0.542184185224834
ACAP3,-0.501365441087889,0.616113956950799,0.846813237883496
SND1,-1.66465371786135,0.0959818615978963,0.363837697530473
GPSM1,-2.93182518610471,0.00336976371302467,0.0657286402219215
CRYBA4,-2.70657021039233,0.00679822054750733,0.0946642125296234
PGAP1,-1.03043910605242,0.302803923721469,0.6282961237561
SLC22A17,1.14540125605094,0.252042978268728,0.577622212142945
ALDH9A1,1.16151503432365,0.245432512765257,0.570814304150623
FN1,-2.37771671475551,0.0174202031997657,0.153876879381473
FAR1,-1.87680430075978,0.0605449208081868,0.288898939631534
NKX2-1,0.300664458520063,0.763670373404568,0.912991081465898
GABPA,-1.71652746366928,0.0860655457938594,0.344278199997848
NRDC,-0.933793357543197,0.350410496583663,0.669156896692341
SLC25A26,2.67072386394528,0.00756878829432115,0.0994991804238861
SLC38A6,2.48053086999727,0.0131186903770541,0.131993080274159
EGFLAM,-3.61641664379882,0.00029870944776482,0.0183400812076514
TMEM207,1.00042304898684,0.317105820228815,0.641213602805496
WAC,0.988589804470534,0.322863876524691,0.646645319978835
SCARA5,0.187944250798386,0.850920353665774,0.949175848127625
SUV39H2,3.13551511631059,0.00171552586932902,0.0451108498062465
OR5K4,-0.0250627353558548,0.980004923716867,0.994247079124131
LUC7L2,-0.00953520380110878,0.992392123387993,0.997062606750959
PIP4K2C,-0.762301513170005,0.445880070999025,0.741803791705495
PLSCR4,-1.5748001846192,0.115302573807133,0.395860691370735
FMOD,-0.432909859634332,0.665080256831112,0.869556990386133
PDE5A,-0.0527830275671635,0.957904784687093,0.985314144456453
SEMA4A,-2.31899397304723,0.0203953631222854,0.166795378834069
NET1,3.04098286061304,0.00235807253442523,0.0544472901858954
ASGR2,1.26704208662649,0.20514024155385,0.526542862287625
ATRNL1,-0.333595284912726,0.738684976732316,0.902176000795895
H4C11,-0.144578375344283,0.885043771796115,0.961957654197225
NEIL1,0.595542092742004,0.551481171227482,0.809394993157031
KLHL28,0.170803364058759,0.864378383811552,0.953239163369264
STIMATE,-2.19610294455721,0.0280845758864709,0.197151533366742
C5AR1,0.0306971413201973,0.975511070985642,0.992098064349747
SRGAP1,-1.1691816945083,0.24233043479238,0.568299494577368
GPAA1,-0.95096478420321,0.341622252951941,0.662645860531705
ENTPD2,-3.86905795731162,0.000109256671217697,0.0107329780834403
BLM,1.22940533521259,0.218919870918358,0.544266614553891
ITSN2,0.0854383428251649,0.931912911422981,0.976177871349043
MRPL52,0.0766905633123186,0.938869711817784,0.977778152072376
SPART,-0.159545160606569,0.873239380935718,0.957910811399785
C6orf89,1.13691024412071,0.255575809211613,0.581709320899983
MSRB3,-0.110164131536691,0.912279207976082,0.97170102893589
OCLN,1.82728153215573,0.0676574505015717,0.305794372420509
AP3M1,-0.23507299041983,0.814152081873583,0.933125974541569
KEL,-0.920186440583904,0.357475338843437,0.673914604246716
MINK1,2.60425014296223,0.00920755285976852,0.109981742302128
APCDD1,0.680080223976136,0.496453665608963,0.776439354096456
TDRD7,-4.68542032765706,2.79385965699601e-06,0.00129387631943567
LINGO1,1.24826491148962,0.211934059510007,0.53558452924816
ANO1,-2.15311626053755,0.0313095426285707,0.208726484902315
DNM3,1.11973841069896,0.262825251633853,0.589150761492924
GIT2,-1.00277306757206,0.31597036625301,0.640355547211182
THSD4,1.95646095184205,0.0504108780350851,0.265549471632829
MORN3,0.343885270489769,0.730932569528357,0.898672036723105
WARS1,-2.0178233178971,0.0436096654911056,0.246645463938927
ZFYVE19,0.270009357488221,0.787153054660371,0.922527744607001
ITGB1BP1,-0.560860438079552,0.574892681577846,0.823765512349303
