"gmtNames","gmtDriver"
"REACTOME_REGULATION_OF_NPAS4_MRNA_TRANSLATION","Unclear"
"REACTOME_NPAS4_REGULATES_EXPRESSION_OF_TARGET_GENES","Both"
"REACTOME_TERMINATION_OF_O_GLYCAN_BIOSYNTHESIS","Carnivore"
"REACTOME_AMYLOID_FIBER_FORMATION","Unclear"
"REACTOME_EARLY_SARS_COV_2_INFECTION_EVENTS","Both"
"REACTOME_LATE_SARS_COV_2_INFECTION_EVENTS","Carnivore"
"REACTOME_SERINE_BIOSYNTHESIS","Unclear"
"REACTOME_GABA_RECEPTOR_ACTIVATION","Unclear"
"REACTOME_GABA_B_RECEPTOR_ACTIVATION","Unclear"
"REACTOME_FORMATION_OF_PARAXIAL_MESODERM","Unclear"
"REACTOME_CIPROFLOXACIN_ADME","MixOfBoth"
"REACTOME_FORMATION_OF_AXIAL_MESODERM","Carnivore"
"REACTOME_NFE2L2_REGULATING_ANTI_OXIDANT_DETOXIFICATION_ENZYMES","Unclear"
"REACTOME_NFE2L2_REGULATES_PENTOSE_PHOSPHATE_PATHWAY_GENES","Unclear"
"REACTOME_GROWTH_HORMONE_RECEPTOR_SIGNALING","Unclear"
"REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION","Unclear"
"REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION","Unclear"
"REACTOME_ANTIGEN_PRESENTATION_FOLDING_ASSEMBLY_AND_PEPTIDE_LOADING_OF_CLASS_I_MHC","Unclear"
"REACTOME_KINESINS","Unclear"
"REACTOME_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION","Unclear"
"REACTOME_ANTIGEN_ACTIVATES_B_CELL_RECEPTOR_BCR_LEADING_TO_GENERATION_OF_SECOND_MESSENGERS","Carnivore"
"REACTOME_SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR","Unclear"
"REACTOME_ION_CHANNEL_TRANSPORT","Unclear"
"KEGG_GLYCOLYSIS_GLUCONEOGENESIS","Carnivore"
"KEGG_CITRATE_CYCLE_TCA_CYCLE","Herbivore"
"KEGG_PENTOSE_PHOSPHATE_PATHWAY","Both"
"KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS","Unclear"
"KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM","Carnivore"
"KEGG_GALACTOSE_METABOLISM","Carnivore"
"KEGG_ASCORBATE_AND_ALDARATE_METABOLISM","Unclear"
"KEGG_FATTY_ACID_METABOLISM","Unclear"
"KEGG_STEROID_BIOSYNTHESIS","Both"
"KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS","Both"
"KEGG_STEROID_HORMONE_BIOSYNTHESIS","Both"
"KEGG_OXIDATIVE_PHOSPHORYLATION","Carnivore"
"KEGG_PURINE_METABOLISM","Unclear"
"KEGG_PYRIMIDINE_METABOLISM","Carnivore"
"KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM","Unclear"
"KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM","Unclear"
"KEGG_CYSTEINE_AND_METHIONINE_METABOLISM","Unclear"
"KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION","Unclear"
"KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS","Unclear"
"KEGG_LYSINE_DEGRADATION","Unclear"
"KEGG_ARGININE_AND_PROLINE_METABOLISM","Unclear"
"KEGG_HISTIDINE_METABOLISM","Unclear"
"KEGG_TYROSINE_METABOLISM","Unclear"
"KEGG_PHENYLALANINE_METABOLISM","Unclear"
"KEGG_TRYPTOPHAN_METABOLISM","Herbivore"
"KEGG_BETA_ALANINE_METABOLISM","Unclear"
"KEGG_TAURINE_AND_HYPOTAURINE_METABOLISM","Both"
"KEGG_SELENOAMINO_ACID_METABOLISM","Carnivore"
"KEGG_GLUTATHIONE_METABOLISM","Unclear"
"KEGG_STARCH_AND_SUCROSE_METABOLISM","Carnivore"
"KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM","Carnivore"
"KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE","Unclear"
"KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE","Both"
"KEGG_INOSITOL_PHOSPHATE_METABOLISM","Both"
"KEGG_PYRUVATE_METABOLISM","Unclear"
"KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM","Unclear"
"KEGG_PROPANOATE_METABOLISM","Unclear"
"KEGG_BUTANOATE_METABOLISM","Herbivore"
"KEGG_ONE_CARBON_POOL_BY_FOLATE","Both"
"KEGG_FOLATE_BIOSYNTHESIS","Unclear"
"KEGG_RETINOL_METABOLISM","Unclear"
"KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM","Carnivore"
"KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS","Unclear"
"KEGG_LIMONENE_AND_PINENE_DEGRADATION","Herbivore"
"KEGG_NITROGEN_METABOLISM","Unclear"
"KEGG_SULFUR_METABOLISM","Unclear"
"KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450","Unclear"
"KEGG_DRUG_METABOLISM_CYTOCHROME_P450","Unclear"
"KEGG_DRUG_METABOLISM_OTHER_ENZYMES","Unclear"
"KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS","Both"
"KEGG_ABC_TRANSPORTERS","Unclear"
"KEGG_RIBOSOME","Unclear"
"KEGG_RNA_DEGRADATION","Carnivore"
"KEGG_RNA_POLYMERASE","Unclear"
"KEGG_DNA_REPLICATION","Carnivore"
"KEGG_SPLICEOSOME","Unclear"
"KEGG_PROTEASOME","Unclear"
"KEGG_PROTEIN_EXPORT","Unclear"
"KEGG_PPAR_SIGNALING_PATHWAY","Unclear"
"KEGG_BASE_EXCISION_REPAIR","Carnivore"
"KEGG_NUCLEOTIDE_EXCISION_REPAIR","Unclear"
"KEGG_MISMATCH_REPAIR","Carnivore"
"KEGG_HOMOLOGOUS_RECOMBINATION","Carnivore"
"KEGG_MAPK_SIGNALING_PATHWAY","Carnivore"
"KEGG_ERBB_SIGNALING_PATHWAY","Carnivore"
"KEGG_CALCIUM_SIGNALING_PATHWAY","Unclear"
"KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION","Carnivore"
"KEGG_CHEMOKINE_SIGNALING_PATHWAY","Unclear"
"KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM","Carnivore"
"KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION","Herbivore"
"KEGG_CELL_CYCLE","Unclear"
"KEGG_OOCYTE_MEIOSIS","Unclear"
"KEGG_P53_SIGNALING_PATHWAY","Carnivore"
"KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS","Unclear"
"KEGG_REGULATION_OF_AUTOPHAGY","Carnivore"
"KEGG_ENDOCYTOSIS","Unclear"
"KEGG_PEROXISOME","Unclear"
"KEGG_MTOR_SIGNALING_PATHWAY","Unclear"
"KEGG_APOPTOSIS","Carnivore"
"KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION","Unclear"
"KEGG_WNT_SIGNALING_PATHWAY","Unclear"
"KEGG_DORSO_VENTRAL_AXIS_FORMATION","Carnivore"
"KEGG_NOTCH_SIGNALING_PATHWAY","Carnivore"
"KEGG_HEDGEHOG_SIGNALING_PATHWAY","Unclear"
"KEGG_TGF_BETA_SIGNALING_PATHWAY","Unclear"
"KEGG_AXON_GUIDANCE","Carnivore"
"KEGG_VEGF_SIGNALING_PATHWAY","Carnivore"
"KEGG_FOCAL_ADHESION","Unclear"
"KEGG_ECM_RECEPTOR_INTERACTION","Unclear"
"KEGG_CELL_ADHESION_MOLECULES_CAMS","Unclear"
"KEGG_ADHERENS_JUNCTION","Carnivore"
"KEGG_TIGHT_JUNCTION","Unclear"
"KEGG_GAP_JUNCTION","Unclear"
"KEGG_COMPLEMENT_AND_COAGULATION_CASCADES","Both"
"KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION","Unclear"
"KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY","Both"
"KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY","Both"
"KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY","Both"
"KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY","Both"
"KEGG_JAK_STAT_SIGNALING_PATHWAY","Carnivore"
"KEGG_HEMATOPOIETIC_CELL_LINEAGE","Both"
"KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","Carnivore"
"KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY","Both"
"KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY","Both"
"KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY","Carnivore"
"KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS","Unclear"
"KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION","Unclear"
"KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION","Both"
"KEGG_LONG_TERM_POTENTIATION","Unclear"
"KEGG_NEUROTROPHIN_SIGNALING_PATHWAY","Carnivore"
"KEGG_LONG_TERM_DEPRESSION","Unclear"
"KEGG_OLFACTORY_TRANSDUCTION","Unclear"
"KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","Carnivore"
"KEGG_INSULIN_SIGNALING_PATHWAY","Carnivore"
"KEGG_GNRH_SIGNALING_PATHWAY","Unclear"
"KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION","Unclear"
"KEGG_MELANOGENESIS","Unclear"
"KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY","Both"
"KEGG_TYPE_II_DIABETES_MELLITUS","Carnivore"
"KEGG_TYPE_I_DIABETES_MELLITUS","Unclear"
"KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG","Unclear"
"KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION","Unclear"
"KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION","Carnivore"
"KEGG_ALZHEIMERS_DISEASE","Carnivore"
"KEGG_PARKINSONS_DISEASE","Carnivore"
"KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS","Unclear"
"KEGG_HUNTINGTONS_DISEASE","Carnivore"
"KEGG_PRION_DISEASES","Both"
"KEGG_VIBRIO_CHOLERAE_INFECTION","Unclear"
"KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION","Both"
"KEGG_LEISHMANIA_INFECTION","Unclear"
"KEGG_PATHWAYS_IN_CANCER","Carnivore"
"KEGG_COLORECTAL_CANCER","Carnivore"
"KEGG_RENAL_CELL_CARCINOMA","Unclear"
"KEGG_PANCREATIC_CANCER","Carnivore"
"KEGG_ENDOMETRIAL_CANCER","Carnivore"
"KEGG_GLIOMA","Unclear"
"KEGG_PROSTATE_CANCER","Carnivore"
"KEGG_THYROID_CANCER","Carnivore"
"KEGG_BASAL_CELL_CARCINOMA","Carnivore"
"KEGG_MELANOMA","Carnivore"
"KEGG_BLADDER_CANCER","Carnivore"
"KEGG_CHRONIC_MYELOID_LEUKEMIA","Carnivore"
"KEGG_ACUTE_MYELOID_LEUKEMIA","Carnivore"
"KEGG_SMALL_CELL_LUNG_CANCER","Carnivore"
"KEGG_NON_SMALL_CELL_LUNG_CANCER","Carnivore"
"KEGG_ASTHMA","Unclear"
"KEGG_AUTOIMMUNE_THYROID_DISEASE","Unclear"
"KEGG_ALLOGRAFT_REJECTION","Unclear"
"KEGG_GRAFT_VERSUS_HOST_DISEASE","Unclear"
"KEGG_VIRAL_MYOCARDITIS","Unclear"
"PID_FANCONI_PATHWAY","Carnivore"
