"","main_Rho","Carnivore_Rho","Herbivore_Rho","main_P","Carnivore_P","Herbivore_P","main_p.adj","Carnivore_p.adj","Herbivore_p.adj","Driver","DriverNumeric"
"LSP1",1.40379583208502,-1.44639690962109,1.59173989776032,0.481138966384178,0.148065908158224,0.111443159624522,1,0.346963855536109,0.347954958114251,"Unclear",0
"ANKS4B",0.66677611330527,-1.31179842770926,-0.0345185011216046,1,0.189588155584754,0.972463689377473,1,0.400568510680821,0.988998866929317,"Carnivore",1
"FBXO45",-2.07338098697919,2.5893337638228,-0.248239484391484,0.114410510900219,0.00961618397318259,0.803949118095742,0.44253177392478,0.0618735808321551,0.920757264907338,"Carnivore",1
"FBXO31",0.0521212183750138,-0.51737963373446,0.478786627473818,1,0.6048911739032,0.632090430925567,1,0.780750951243126,0.830973487825358,"Unclear",0
"THAP6",-1.92814401480519,1.27192065058733,-2.19103953177995,0.161511646661942,0.203401313804151,0.0284489318558638,0.551076143529969,0.417852385623077,0.161742804788389,"Herbivore",2
"UBQLN3",1.40161149688397,-2.70279358584814,-0.528645963195576,0.483093875823264,0.00687594315916688,0.597051069151111,1,0.0498248532885029,0.811355208469011,"Carnivore",1
"ADPGK",0.906234577074563,-0.925126285898207,-0.463939605094717,1,0.354900221427086,0.64269101649056,1,0.581903241696553,0.836904992950048,"Carnivore",1
"UQCRH",-1.31902779748467,1.94890846221097,0.532892149065537,0.561479458575241,0.0513063573216614,0.594108240191391,1,0.180003195297672,0.809216906168992,"Carnivore",1
"ZNF408",-4.1773394347863,3.47266024860284,-3.54761390543891,8.84816175125243e-05,0.000515327263388677,0.000388737619181505,0.00333842295587947,0.008459580851065,0.0106616718600897,"Both",3
"PDP2",-1.11058097292988,1.85123733904125,-0.670336565772976,0.800246269458843,0.0641354162299634,0.502643262360718,1,0.208079973018029,0.751184274350441,"Carnivore",1
"PPP1R8",NA,NA,1.72638429300332,NA,NA,0.0842782996404711,NA,NA,0.299931278603782,"MissingData",5
"OXSR1",-0.424302799939342,0.0154822599943225,-0.940622881084526,1,0.987647437271818,0.346898151979197,1,0.99405987377887,0.629272659580467,"Herbivore",2
"SNX31",-2.46402257698959,2.74550273211724,-0.654644572867546,0.0412162371592798,0.006041826439576,0.512696619168418,0.233272553095221,0.0460471080445537,0.758515836080767,"Carnivore",1
"AQP1",-2.18859848520964,1.08241491908347,-2.4894940721265,0.085878108079038,0.279068201992634,0.0127925051819446,0.374326498208948,0.506621822209735,0.101830749078152,"Herbivore",2
"COMMD1",-1.71279361679923,2.16616991373257,-0.968462702335571,0.260251544632456,0.030298205280033,0.332813337611014,0.739409915864951,0.130393046406187,0.615678085977737,"Carnivore",1
"MMP14",-0.351888707957654,-0.0965245373121541,-0.656566524336397,1,0.923103986953294,0.511459679522155,1,0.963670831145285,0.757653988793146,"Herbivore",2
"SLC22A13",-5.09779382145164,3.45053603898329,-5.08503340243098,1.03090437866331e-06,0.000559474463815417,3.67561376293572e-07,0.000130916193028235,0.00890245239406605,0.000135404598825966,"Both",3
"PRG2",1.82916680591594,-1.67478410435678,1.20101879913292,0.202123870415583,0.0939765987613939,0.229743909111271,0.636280297570305,0.262179145250769,0.509893934816073,"Both",3
"ISCU",1.16836799014121,-1.19216261558157,0.859651107085181,0.727975082852201,0.233197488922414,0.389981393862836,1,0.452755408770347,0.667405689199735,"Unclear",0
"ERCC4",1.66103798928092,-1.45444216026611,0.231810858332211,0.290117451671655,0.145823758340561,0.816684923027259,0.79181053452448,0.343099961534503,0.926044141893665,"Both",3
"F2",-0.284401325989291,0.577204964573794,-0.707065864427264,1,0.563801003734337,0.479525547947502,1,0.750453721621069,0.734536693466795,"Unclear",0
"C12orf66",-0.417708516393333,1.27517392366413,0.854583249125309,1,0.202247688796248,0.392781904217513,1,0.416718649058192,0.669949921426707,"Unclear",0
"TWNK",-3.01104689641233,2.47225173918079,-0.858457805658213,0.00781045918982361,0.013426493272113,0.39063971996562,0.0746091398714377,0.0765040467346582,0.667919749042483,"Both",3
"ZNF507",-0.330783251460887,0.322908402565519,-0.0298415117453622,1,0.746764612598443,0.976193451911083,1,0.867209602995003,0.990802734002927,"Both",3
"TRIB1",-2.08004068331347,1.73751519789472,-1.04518973675465,0.112565404400019,0.0822962737991719,0.295935285946018,0.438311876138387,0.242312329962434,0.58156062595899,"Both",3
"MOS",-2.20927771586129,0.549354328860226,-2.36044494497038,0.0814659905809239,0.582762310088376,0.0182530274473628,0.363178577039469,0.764561002557712,0.12475652837584,"Herbivore",2
"NIPAL4",-1.35787072926989,1.07125870849103,-2.7754380673045,0.523514120291446,0.284053120520199,0.00551273977894911,1,0.511840236460424,0.0601723899508325,"Herbivore",2
"ABRA",-1.84901296508005,0.741866464845808,-2.34354053270478,0.193367821882657,0.458168245877802,0.0191016865954189,0.618498542670582,0.670769731600089,0.127783424690526,"Herbivore",2
"ARHGAP1",-0.950914309785831,0.217026264485047,-1.47277581118895,1,0.828187876606598,0.140811496738555,1,0.913159387552663,0.396141685386901,"Herbivore",2
"GLS2",-4.08772481560271,3.41289507396136,-4.69325902979637,0.00013068733495433,0.000642766848314184,2.68886673804834e-06,0.00418884953950401,0.00983243651892206,0.000423144086961414,"Unclear",0
