,Background...Omnivore.Rho,Background...Omnivore.P,Background...Omnivore.p.adj
SLC9A9,0.0269370835644558,0.978509915832977,0.994769044605983
CCDC184,0.900374981227653,0.367920730420114,0.742877505318901
PANK2,-0.631859531714048,0.527478669005791,0.840101030248542
STK25,0.373198030404757,0.709001061970135,0.911974045223784
HNRNPH2,NA,NA,NA
MBLAC2,-1.20313964616885,0.228922285550326,0.6332552771804
FBN1,1.05928459226298,0.289470189807317,0.689001970132017
DEF6,-0.716873024557496,0.473452448022615,0.811389606232573
IL20RA,-1.37602233650651,0.168814718027504,0.568599506218636
SHMT1,0.832061014356066,0.405374505824114,0.767287015532817
GPM6B,0.95831529393571,0.337903794053508,0.723335127806753
BIN1,1.78055125574772,0.0749857888850387,0.410047431174664
CCZ1B,1.10162753670041,0.270623631769676,0.672094915055872
EFCAB11,0.145905084174421,0.883996317953865,0.968390250092201
PUS10,-2.65076137956923,0.00803105589676398,0.174375455045829
RHOJ,-0.405429444838343,0.685161870903506,0.903504903411325
APBA3,-1.56066602628715,0.118602571208929,0.496625673624088
AP3S1,-1.99225165746365,0.0463434529403412,0.343305029820802
OXTR,1.15936841588611,0.246306045215375,0.649934862108389
CABP1,0.964307903016451,0.334891579834763,0.721128740300927
GRB2,NA,NA,NA
ALX1,-1.39924331182304,0.161740032517023,0.560129378374315
PNMA1,0.438669553529286,0.660900991288926,0.894860297496483
LLGL1,0.6443893954389,0.519322959401059,0.836347788661031
RAD23A,1.18231720605019,0.237079860924596,0.6421501690267
TRIM25,0.337605046703787,0.735660838548239,0.920385590575242
TRIT1,-0.735299294469411,0.462157237795485,0.804529452547559
SLC7A8,2.35633576410102,0.0184562269586395,0.244016187050709
MAP11,0.737044982187596,0.461094995054438,0.803978279332976
GADD45GIP1,-1.11591326895049,0.264459261477053,0.66775411185317
LYPLA1,-0.668446965475969,0.503848324605396,0.828600799198745
PLAG1,-0.240748898094886,0.809749738140911,0.945302282177323
RBM44,0.540356834538665,0.588950970199391,0.864734634549928
FOXR1,1.83202953873184,0.0669470198738535,0.392457782217178
ZBED2,-0.328081857547003,0.742849771069351,0.922178042043769
NSD3,-0.630917925754075,0.528094190365045,0.840101030248542
OR52N2,-1.48948088275238,0.136360783788279,0.522088716647698
MVB12A,-0.670883782845471,0.502294568201596,0.827411763098161
SGF29,NA,NA,NA
DAND5,0.135571364597119,0.892160144150723,0.970789465611012
DNAJA2,0.117483157451197,0.906477190019582,0.975236807222743
PARL,-1.32048691008268,0.186672503567108,0.587100023159471
LRCH2,0.860726937522441,0.389388453277936,0.75790748769373
MSRA,0.206307325768633,0.836550856489081,0.953571823166932
HOXA3,-1.42112631278573,0.155280041717928,0.550432830851815
TOLLIP,0.738230128597244,0.460374617369064,0.803703095475529
EGR3,NA,NA,NA
PVRIG,-1.19168588023704,0.233384436538292,0.638238437380867
PER1,0.31795254090121,0.750520937035924,0.926018321398341
SLC2A4,0.567612889233398,0.570297853137579,0.856646068450152
SPOCK2,-0.601482738076105,0.547518505677476,0.848274342851026
LRRN4CL,1.40194239170163,0.160932450209068,0.559234914146484
PXMP2,-0.107411493465706,0.91446253679148,0.977344357216059
MTG1,0.0591716511569934,0.952815389166105,0.987715976747002
PRSS8,0.0105720785784644,0.991564858857939,0.998412307155068
MRPS24,0.368141364670992,0.712767828828243,0.912544181399643
SLURP2,-0.0873923416314605,0.930359656582231,0.98100852964668
CERS5,-3.59505829383424,0.000324318949415039,0.0538416046943423
FRMD8,0.462730396701242,0.643557627438302,0.887518733882435
TTC39C,0.462079760773252,0.644024123529119,0.887671569605464
SIX5,-0.0538994327880145,0.957015288580244,0.988723585187026
S100Z,-0.0125238964757364,0.990007637575248,0.998375025624957
MAB21L2,-2.18099902722508,0.0291834884330364,0.289600777045963
PSMG2,-0.393422407116178,0.6940075227212,0.906782092630363
TMEM11,1.14942819923003,0.250379457744416,0.652705600385305
CAPZA3,2.10309480138526,0.0354574833155548,0.310629516268943
PROM2,-0.48046854948652,0.630894261339978,0.882377318859888
CPNE1,-0.40133815567352,0.688171175249787,0.904908929022721
FBXO46,-0.830529902531713,0.406239248502142,0.767923033771691
TUBB6,NA,NA,NA
CDHR3,-0.490888531495191,0.623505288900514,0.879620739360589
SLC35C2,0.662240446466672,0.507817136670848,0.830736739748413
RRH,-0.197140900563051,0.843717277400034,0.954525997751971
IL1RAP,1.44300184279363,0.149019952117751,0.540304586469157
HADHB,1.56573964302593,0.11740958143833,0.494369906574544
FJX1,-0.786183497725213,0.431759992518062,0.784553708256452
TACC1,-2.89265405491028,0.00382001793068269,0.133014080572527
OR2D3,-0.562375223733238,0.573860396121143,0.857983475873039
ATG4C,-1.68062135995073,0.0928364842011242,0.447082520473993
SLC25A5,NA,NA,NA
MAGEF1,NA,NA,NA
RECQL5,-1.03435519773346,0.300970141015073,0.697192959236432
TTC27,-1.95177791719224,0.0509645771630842,0.354104225328059
L3MBTL4,0.616464707531731,0.537587857928028,0.845548262802702
CA8,NA,NA,NA
CC2D1A,-0.175359729957015,0.860796981069896,0.960694116065854
LASP1,-2.47763124585878,0.0132257756439876,0.216541626795169
GANC,-1.37827359608037,0.168118832116924,0.568306225385763
RNF168,-4.08301754215789,4.44546658519896e-05,0.0216709325921054
MICU3,-0.18209624836503,0.855507192883817,0.958573110671863
CRAT,0.515442362568256,0.606243936325749,0.872582235485622
MAMSTR,-0.993712487416887,0.320362861533889,0.711198116872698
GINS3,-1.76044406826826,0.0783325430088614,0.418142490268426
EDEM3,-1.30005493971568,0.193582139960196,0.59553602079338
GRHPR,-0.826804116021152,0.408348096726729,0.769651531262915
GREM2,0.810611784856465,0.417588646992814,0.774782029877889
OVCH1,NA,NA,NA
MYO1D,1.36929588562938,0.170906803584668,0.570865480888332
PKD2L1,1.00160870669789,0.316532614217237,0.708440561341957
C3orf22,0.501243007167904,0.616200110153666,0.876836730070821
ALOXE3,-0.525496836288972,0.599237852034215,0.868592739962611
SAMD9L,-0.142412784750706,0.886753964541854,0.969044382894104
RORC,0.659019638384952,0.509883157933641,0.831528170236935
PPFIBP1,-1.54771889711753,0.121689990335263,0.501771331487815
BBS1,0.539369963556763,0.589631602137421,0.864734634549928
GLTP,1.83116073714818,0.0670765551334219,0.392457782217178
HTR3C,0.239144887442765,0.810993236221925,0.945467264361741
ANKRD23,0.59395876827647,0.552539690767157,0.849136426667003
SLBP,1.97215806692246,0.0485915649348733,0.347687371825665
NDUFV2,-1.6109982338367,0.107180107396055,0.475404929064991
BOK,-1.15059788977339,0.24989770155045,0.652575439058304
WASHC5,-1.5687087351806,0.116715822280103,0.493373288474662
TMC8,-1.18989758455957,0.234086647966071,0.639464465665809
SYCN,1.80180169659824,0.0715766107235403,0.403702232833648
ZNF366,0.452732003513509,0.650741731584233,0.891326841992289
CD276,NA,NA,NA
SLCO3A1,0.473144126408337,0.636110357027363,0.883863526608818
PEX7,0.998743568772093,0.317918928991551,0.709507504483516
MBIP,-1.83543943385363,0.0664406053643957,0.392047004663834
MET,-1.14471261567131,0.252328223750671,0.654961201875668
CXCR2,-1.77676554754868,0.0756068225799643,0.41114440547982
EML4,-1.76061904622346,0.0783029027669006,0.418131967001202
SFTPC,-0.422378213155484,0.672748977730793,0.898709741522479
MEOX1,-1.58141944570993,0.113782164134618,0.487484153896777
FKRP,-0.169412311557966,0.865472340251802,0.96202476818266
SLC25A42,0.978245691819627,0.327952822842588,0.716699294134722
A2M,-2.51022492146936,0.0120654284143691,0.206420510787412
PABPC1,NA,NA,NA
FIBIN,-0.923629255114759,0.355679376778466,0.734989424726185
MAP6D1,-0.675027614635903,0.499658220579781,0.825679062810459
CA5B,2.23027115102098,0.0257294471877292,0.275662395821098
ORAI3,-0.531016929813712,0.595407047402256,0.867016455898807
B3GNT3,-1.07886278460816,0.280648901151792,0.680423513702013
AVL9,-1.57984858041138,0.114141547163265,0.48841616419981
SHOC1,-1.53675542968745,0.124353211674483,0.504761142848451
LRRC75B,-0.946780844655969,0.343750464639565,0.727658918844811
PAQR4,0.573134708479295,0.566553488169938,0.854988875185368
SYT9,0.633198318178395,0.526604143866487,0.83972162309912
C3orf38,0.525000748123218,0.599582670867274,0.868650495843758
CYC1,-1.38682678434467,0.16549458767954,0.564458894201493
SWAP70,0.933226238598548,0.35070317001972,0.731991857800031
ALS2CL,0.554641277678839,0.579140049341,0.860143923895941
INTS3,-0.948534772255619,0.342857279512866,0.727658918844811
CTXN1,NA,NA,NA
GEMIN4,-0.700853929909559,0.483394177919104,0.817831504468292
TALDO1,0.400908135168611,0.68848776021099,0.904995004029049
SLC25A20,0.442062777138986,0.658443779058379,0.894199876642134
NADSYN1,-0.547811351478251,0.583821443382425,0.862158591247423
WFIKKN1,1.06263933118646,0.287945543407182,0.68792610663713
C14orf119,-1.54276082530234,0.122888817687661,0.503646888043995
MLXIP,1.40660574335769,0.159544329077544,0.557078073248578
PSAPL1,1.44919868150874,0.147282105646355,0.53813519838678
ZBTB34,-0.290467205053624,0.771458836346851,0.931660772780941
KLHL11,0.406541232721225,0.684344967168507,0.90282157519428
DNAJB8,0.446152948926245,0.655486767464405,0.894037344488189
TRO,NA,NA,NA
TMEM39A,-1.04654688152982,0.295308611778621,0.693935820688477
F2R,1.82000660264675,0.0687579994035439,0.395259810817849
DIS3L,0.105980427308602,0.91559788146268,0.977344357216059
SHISA3,-1.72934536739683,0.0837473015690589,0.429013295359871
LURAP1L,-0.117498947271158,0.906464678222074,0.975236807222743
TAC1,0.770871134499145,0.440783318175596,0.791029610423059
DCTPP1,-0.853034202222484,0.393640337591299,0.761578899203649
ZNF771,NA,NA,NA
SERINC4,-0.347095446363461,0.7285196143768,0.918012528711617
LRRN1,0.484674550826031,0.627907221648701,0.881885580414773
P3H2,-0.0877140604260328,0.93010394409495,0.98100852964668
CHST13,-0.253134999630735,0.80016389361323,0.942117394646135
ETV4,0.399401017537772,0.689597744319178,0.905246795704606
STK17A,-1.77977969648821,0.0751120216595834,0.410076904378477
ELL3,-0.826956581008507,0.408261671633007,0.769651531262915
IL17RA,0.674628030417003,0.499912119669232,0.825827716707634
ZDHHC22,-0.220325040662933,0.825618019647006,0.950174359371378
UBE2O,0.942730901907967,0.345818562937989,0.728336842366698
WDTC1,-1.15857156407094,0.246630865373917,0.650337748653049
KARS1,0.221552596117132,0.824662188147202,0.949574377253742
SHISA2,2.77952412484021,0.00544386097089923,0.152630105736974
CCDC93,-1.22228137805496,0.221601238871164,0.624899780149473
PCK1,0.660199027562578,0.509126116250211,0.831443325004733
RUFY1,0.839669688585955,0.401093613734215,0.766364837707657
OSBPL1A,0.0981409763732434,0.921820350118707,0.978632256408805
SCD5,-1.00068653169259,0.316978380767819,0.708440561341957
NT5DC1,0.842134977454535,0.399712404744636,0.765739454485235
FARP1,-1.24557762226473,0.212919501964618,0.613709668858724
ANKDD1A,-1.36695033968013,0.171640871747697,0.571802854546121
HTR1F,0.347519073679734,0.728201391638657,0.918012528711617
PKM,2.24651768781637,0.0246708678838455,0.273080436626781
TMCO5A,2.55467409432447,0.0106287262955102,0.194456793919794
PRR15,0.273506140614604,0.784464172704231,0.93710468614362
RBBP6,2.58745251596014,0.00966885210466383,0.188596581998076
FUBP3,0.158438828669342,0.874111019311825,0.964976676443882
OR4C3,-0.945158570447744,0.344577926956722,0.727677701532977
GATD1,0.662596830234399,0.507588800821717,0.830736739748413
MACIR,-0.835839227692678,0.403245354843374,0.766827239361556
RABGGTB,-2.01500512702137,0.0439041118749636,0.3375483509942
C2orf69,-0.16208179572449,0.871241441544891,0.963783131136365
HROB,-3.58531004174143,0.00033667798990959,0.0538416046943423
IFT88,2.00084065105037,0.045409565049073,0.341434971744884
OR4S1,NA,NA,NA
CNGB3,0.60470009053998,0.545378287981224,0.848019758429737
ARL4D,0.63532356377161,0.525217408353417,0.839086420446141
OR4X1,0.932282050168224,0.35119078165039,0.731991857800031
OR2G2,NA,NA,NA
CLIP4,-0.492565560982918,0.622319587046877,0.879044685626977
METRNL,0.214512403914921,0.830147495164085,0.952628455335105
PRTFDC1,2.48082596547504,0.013107835386671,0.216250664152153
ZNF48,-1.99488731471819,0.0460551713569297,0.343073127824902
FGF8,-0.172490942529907,0.863051581455705,0.961335261956115
PITPNM2,-0.06998372297991,0.944206615049711,0.984805739984211
ATRIP,-0.467128070287171,0.640408252218411,0.886699394226572
RNPS1,NA,NA,NA
FOXL1,-1.84049628637769,0.0656954089763679,0.389787601276353
KBTBD11,0.111390727999981,0.911306512289091,0.976750490675375
ASPRV1,-0.16554523742033,0.868514846672159,0.96259599287933
RRS1,-2.02049843585284,0.0433317122240445,0.334608500321799
AGPAT4,0.440111549255105,0.659856317551258,0.894790163973797
HYAL1,-0.661706756986169,0.508159173455464,0.830823480391537
PHF23,-2.2960446766582,0.0216733270189274,0.262021854328025
PAGR1,1.33694150485823,0.18124173146281,0.582436787688965
OLFML3,-0.204109057709542,0.838268276305769,0.953571823166932
EZH2,1.1193801509393,0.262977995198322,0.666128639530177
IQCK,1.12676907812608,0.259840127474689,0.664079825198292
AMIGO3,-1.00341993086196,0.315658291632408,0.708361030919219
SLC26A10,-1.5977177253027,0.110105812132569,0.481291516482617
GLIPR1L2,0.819594283394713,0.412447433610367,0.772880173379494
CIDEA,1.45659725144661,0.145227586845225,0.535148217985774
CCDC65,-1.72684532136627,0.0841954465633014,0.42985790170103
SLC16A8,1.24019625457081,0.214902813408062,0.616596034976768
TMEM270,1.92553886398472,0.0541619787526332,0.363452852091382
MBOAT4,-3.29916156487694,0.000969740808754027,0.0805204566037959
KDF1,-0.699267973231624,0.484384578028592,0.818415327738121
POLE,0.601124593274785,0.547757004165873,0.848274342851026
RAB39A,-1.33436502554469,0.182084256332414,0.582768408762948
PACS1,1.99398945706696,0.0461532066990943,0.343073127824902
CHORDC1,-0.64403070922535,0.519555520573518,0.836347788661031
PIANP,-0.708514449806265,0.478625842068338,0.814618056688447
ZNF236,2.76352310261277,0.00571810442754899,0.155475706036001
ZNRF1,0.473662454525065,0.635740631181945,0.883863526608818
NQO1,1.74378314559714,0.0811969105129808,0.422537142292538
FAIM2,-0.575080969393456,0.56523653786552,0.85498340467667
ITFG1,0.279205940009965,0.780086785371656,0.936128920871632
IL15,-1.94691044360481,0.0515454723593455,0.355649172427717
RBMX,NA,NA,NA
OR6S1,-0.588215331047884,0.556387768195805,0.850888511982071
GLS,1.60734097106395,0.107979591299455,0.477410059601335
MUC20,-4.31539055096068,1.59320975086323e-05,0.0132334501958706
PELI3,0.431144049611067,0.66636363323267,0.895684519040322
LRIG3,-0.9447079092964,0.344808017974994,0.727756811122641
MAGOHB,NA,NA,NA
ARL14,-1.27599388752553,0.201957679846808,0.604377328694438
BLOC1S4,2.62003603946426,0.00879204748947687,0.182425149047389
KIF1C,-0.813069137390325,0.416178420028421,0.774541227955641
NFATC2IP,0.728814042067128,0.466115420825757,0.8067731347519
DAB2,-0.278752423570451,0.780434828173745,0.93632352519543
AAR2,0.369497603493464,0.711756859125478,0.912374308582211
SSR4,-1.60348147343718,0.108828396178594,0.4789443900991
B3GNTL1,-1.45633318391709,0.145300536391083,0.535148217985774
SMCHD1,0.277726717668808,0.78122214938898,0.936673208629503
RNF144A,0.805154998460894,0.420730241492297,0.775658827550517
CLPTM1L,0.347332421894014,0.728341596001593,0.918012528711617
PCSK7,1.92081752778587,0.0547547159338332,0.365032060295495
CRTAP,-1.80677166914468,0.0707978877637861,0.401724799981723
SPTBN5,-2.198549051987,0.0279100030481179,0.2836422098609
RCN2,0.71603499479415,0.473969740831721,0.81172152350963
ZEB1,0.765583850112475,0.443923956903065,0.792414225929497
IRX5,-0.175055192147938,0.861036266010904,0.960694116065854
PITPNB,-1.41387445880511,0.15739876640451,0.55406712273584
GCFC2,-1.60588499013189,0.108299182053873,0.478409426910617
PRPF31,NA,NA,NA
ENPP4,0.289890881021385,0.771899718121435,0.931685116832055
TOP3A,0.718751296771494,0.472294170802321,0.810505281531306
HCCS,0.493525853050754,0.621641077154334,0.878664392652524
DNAAF4,0.298541488803043,0.765289915454229,0.929996243140767
RPLP2,-0.8247525628006,0.409512083322378,0.770390464728966
HACL1,-0.242037292069962,0.808751267239423,0.945137446031396
TMTC2,-1.25141204117692,0.210784186399137,0.611747767402297
OR6T1,0.827207194119889,0.40811963474718,0.769651531262915
OR51V1,-0.366873563187514,0.713713332040375,0.912858092739833
NCBP2,NA,NA,NA
D2HGDH,0.115527248101312,0.908027224203582,0.975690231240367
NUDC,-0.0977938905557576,0.922095958760623,0.978632256408805
SGPP2,-0.0296410457993687,0.976353329868934,0.994040385128105
ATG16L2,-1.57382805030751,0.115527207312925,0.491234427943987
DSCAML1,1.05201774490143,0.292791408365835,0.691984563516248
HIGD1A,-1.64653184613043,0.0996543090893681,0.461107139913818
SENP3,1.25935969942131,0.207900438948552,0.609583126385433
FTMT,-0.0822652107947199,0.93443581838457,0.982148217425498
ME2,-1.15540980170555,0.247922649945197,0.651901602520356
CYBRD1,-3.23794908633757,0.00120392292710869,0.0894066238776356
YBX1,NA,NA,NA
SEPTIN1,-0.976696084423976,0.328719634228014,0.717087852140553
RNF151,0.944389243086039,0.344970776365279,0.727795389143109
TCP1,0.036439210912889,0.970932149140431,0.992204938991764
GCC1,-0.372969188894665,0.709171375771158,0.911974045223784
AMER3,-2.20100514117724,0.0277356598815109,0.283276366319782
DUOX1,-0.330908856893262,0.74071333168814,0.921668165374324
RAB8B,NA,NA,NA
SFXN1,-0.0812684065064267,0.935228498813821,0.982278406767951
DNAJC4,-1.98071528418165,0.0476232117528703,0.345553937263611
SLC25A41,0.806349206349206,0.420041525632519,0.775333216151554
OR52E2,0.949063937252942,0.342588094526254,0.72723574722303
FBXO39,2.05962173207873,0.0394347170025359,0.323899897979807
PINK1,-0.947363025462063,0.343453825291783,0.727658918844811
PLD6,NA,NA,NA
FKBP10,-0.332201284443108,0.739737273939356,0.921240323531306
TTLL11,-0.874584800443099,0.381799860970334,0.753926195325567
CATSPER2,-2.35477692221104,0.0185338282999007,0.244614160059475
IP6K1,0.644229954737519,0.519426329241701,0.836347788661031
GLDC,-0.816296327009384,0.414330674623442,0.774228049484456
PHYHIP,NA,NA,NA
CASKIN2,-2.1544811719938,0.0312024569430741,0.296755952554728
GJD4,-1.54360608841171,0.12268378917643,0.503120060253518
GPR137C,-0.852457771655818,0.393960067203735,0.762099914949161
STXBP5,0.375082911008073,0.707598805851816,0.911303319757341
B3GNT8,0.502680354103703,0.615189024329178,0.876306582680982
STAB1,-2.04787956031747,0.0405718021056968,0.327521940930176
C14orf39,-0.181423475102346,0.856035194145343,0.958654751328958
