,Background...Herbivore.Rho,Background...Herbivore.P,Background...Herbivore.p.adj
EPYC,-2.02632581146406,0.0427314078960966,0.228102096830029
TRHDE,0.204119217282972,0.838260337254244,0.93974704870817
OSBPL8,0.119358661951586,0.904991210094222,0.96447714218272
INTS13,0.114105169041949,0.909154424686996,0.966009988389142
GYS2,-3.58341974391765,0.000339124993479057,0.0122898247037303
ABCC9,-0.515109856488114,0.606476255471715,0.827951207014232
SYT1,3.51992545757615,0.000431668098191323,0.0145682505206303
ACSS3,-2.98202344718804,0.00286350067204232,0.0499929145605024
PPP1R12A,0.155803681363984,0.876187768756982,0.955542293530744
HAL,-1.40945969804115,0.158699282430711,0.450293570426755
CDK17,0.494913397732431,0.62066125300532,0.835880368253862
TMCC3,0.477958318889047,0.632679871722497,0.84134620041098
IRAK3,-0.524177101255192,0.600155366123817,0.824579315652616
RXYLT1,-3.77911980635889,0.00015738369277815,0.00729596142316592
MNAT1,1.11022016113885,0.266904167049015,0.578351976419913
TRMT5,-1.26327696972215,0.206489659835796,0.509631183968406
C12orf4,-0.752583918071694,0.451699984541303,0.730219316044948
RAB21,0.663160371209169,0.507227848937081,0.768675015356716
FAM189A1,1.95773861098754,0.0502606921211763,0.248134459109839
LIPG,-1.88741875149358,0.0591040249653867,0.270251142292564
TGDS,-1.59716552424365,0.110228815411399,0.372955385979759
PSMC1,NA,NA,NA
GALC,-2.0574273964828,0.0396451320919277,0.218337185194319
PPWD1,0.477969282817496,0.632672068048857,0.84134620041098
PEBP1,1.02198529722368,0.306787859233629,0.613332203828363
C12orf49,-0.205935834262268,0.836841033636539,0.939201017476077
MOCOS,-0.339995721285559,0.733859750120271,0.892886325932169
LMNB1,1.95086722103516,0.0510728428396794,0.25026355414826
SNCAIP,0.528624254308509,0.597066131570015,0.822803518173086
SNX24,1.27855425249748,0.201054068457084,0.503117913979707
HS3ST2,2.51376310602642,0.0119450640523878,0.115049281607363
REXO5,-2.47334762301013,0.0133853871840475,0.123041344966743
XYLT1,-1.34879078718904,0.177404174691606,0.475823528330267
DNAH3,1.08542232249445,0.277734650101572,0.589681112062298
NUP133,-1.30495231352582,0.191909086127119,0.49380727218679
NUAK1,-2.38363399293046,0.0171426424738873,0.140566624605178
VWF,-0.917089097800861,0.359095953486549,0.660426030562571
LPCAT3,-2.76729736067215,0.00565231725849824,0.0746007147689305
HEXB,-4.47105112053811,7.78360884105911e-06,0.000980215806717378
UBE2K,-3.69229715310842,0.000222237582137166,0.00912623462298059
N4BP2,0.626129699283347,0.531229873525035,0.785003328845895
KLF3,0.0911117981360828,0.927403758080236,0.972650814914881
TBC1D1,1.29767482756493,0.194399097158204,0.496950827849585
RSBN1,0.25638657489098,0.797652353187248,0.924390210629844
CASQ2,-0.0813263967136336,0.935182381974173,0.975259298161747
PPP2R5A,0.607183863152047,0.543728900057322,0.791907395688729
PPP2R3C,0.827588300827446,0.407903696054453,0.700679964406904
PSMA6,NA,NA,NA
MAN2A1,-5.05275931363435,4.35472524226265e-07,0.000164521519652683
EPB41L4A,-1.50807934859988,0.131534219976556,0.408832812070284
ENOX1,1.65554997551648,0.0978129878502658,0.35028819630914
USP22,0.913952163582034,0.360741982169462,0.661372702719365
B9D1,1.35847300200373,0.174313643682769,0.472185027469413
MSMO1,-0.814437202644872,0.415394533474779,0.705736802066888
ICE2,-2.53122942537952,0.0113663475017157,0.111380893936806
GPATCH2L,0.783510206088125,0.433327562720117,0.718760421192932
POMT2,-0.931989310544986,0.351342049747433,0.654602521980423
MIB1,-1.18785013721382,0.234892457407922,0.542435026948122
TMEM260,-0.171549533342581,0.863791685678966,0.951568738444419
IPO5,-1.03311678642642,0.301549248578171,0.608994961683674
PALB2,-0.928561614379833,0.353116322686068,0.655795610190644
KIAA0556,0.654341706225494,0.512891681780319,0.773272669941923
DSG2,1.25847332489789,0.208220628397368,0.51201738507417
NOL4,-0.271472184289527,0.786027890425824,0.918673896373941
RNF138,1.02572408213163,0.305021659614507,0.612087029460913
LPIN2,-2.54415919648222,0.0109541147583982,0.108800182461519
NDC80,-0.221357749297401,0.824813887581781,0.933956801224028
USP14,0.0869694304068125,0.930695811013999,0.973670827001977
HERC2,0.85666533812036,0.391629864720479,0.688255716137909
SLC7A5,-0.0439265002914835,0.964962991506033,0.988109549236968
CYBA,0.336124411327162,0.736777050701888,0.894620946353619
UTP20,-1.87600796293336,0.0606541864752169,0.274022740213297
COX10,-0.939601773416585,0.347421866283275,0.650426070772156
TTC19,-1.64520507896768,0.0999275264940059,0.354113074230486
TNFRSF13B,-1.88192030665448,0.0598468368431559,0.272109104799683
BFAR,-3.101509703302,0.00192536562098851,0.0385890255495734
KPNA3,NA,NA,NA
MPP5,0.691952561091838,0.48896712086826,0.757242067466195
CDK2AP1,NA,NA,NA
RTRAF,2.64132740686857,0.00825818713843172,0.0919771757556875
UTP6,-1.4013651912048,0.16110489578293,0.453120586667414
BLMH,-0.354604932398784,0.722885580483555,0.890249115171338
TAOK1,NA,NA,NA
BTBD1,1.71396596816526,0.086534976209525,0.330651618336247
CUX2,-2.87849045745152,0.00399583369546772,0.0613046079247799
LHX5,0.768985179563765,0.441902108677928,0.724769336481533
ALDH2,0.0375228208146933,0.970068144578523,0.989474379027583
ERP29,1.39650710291999,0.162561843175933,0.455353952562501
ANKRD13A,0.842936321675329,0.39926405837833,0.694229097546205
TRPV4,-0.511695159090523,0.608864374649871,0.829014862727013
NAA25,-0.132359970911993,0.894699574637352,0.962669987320731
CHRNB4,1.28307924953441,0.199464312781486,0.501521395794488
VAC14,-0.832093007595331,0.405356448395119,0.698249931397133
TANGO6,-0.536740000349436,0.591447221611058,0.819168766656246
ARG2,-2.1717482178656,0.0298746594074057,0.189373260471776
TM9SF1,0.330745015371917,0.740837096742182,0.896965418569161
IL17B,-1.12058820716138,0.262463187051387,0.574832417785588
NDST1,1.43576959092096,0.151067915469476,0.437847782618858
CSNK1A1,NA,NA,NA
PDGFRB,1.17734731649677,0.239056908455094,0.547524179539621
FAT2,-0.937011417318974,0.348752685009081,0.651950229325015
PFDN1,NA,NA,NA
PSMD9,-1.53969347136331,0.123635088971217,0.396717546125065
ANAPC5,-1.38479128298173,0.166116297156573,0.460699115916705
CYP46A1,0.0696658074603399,0.944459657327336,0.978964473120895
GNB5,0.793593842764673,0.427431918110911,0.714475669190045
MYO5C,-0.0855253806260626,0.931843718569073,0.97419732099729
MAPK6,-1.34758857486605,0.177790747306885,0.47644264164083
SPPL2A,-2.2759129835679,0.0228512182432162,0.162669944438016
GLCE,-1.28129081475396,0.200091537950141,0.501961163821722
CORO2B,0.432847801203847,0.665125343786841,0.858944983362395
SPG11,-3.7669662165005,0.000165243351533142,0.0074320164534787
SLC30A4,-1.03079618133829,0.302636409386706,0.609801417983161
EIF3J,2.35525103689787,0.0185101960449109,0.146355684646151
HACD3,-0.628805500642693,0.529476398441296,0.783764064378966
APH1B,-2.02665863845454,0.0426973352089584,0.228000752536318
AAGAB,-0.750030222248173,0.453236502859611,0.731158179089397
TIPIN,-1.25831613581215,0.208277447890041,0.51201738507417
CILP,0.231787484733709,0.816703078105883,0.931226731485643
TRIP4,-0.63019665615309,0.528565926776635,0.783106694651814
PARP16,0.265557028865666,0.790580383543849,0.92130940518766
SNX1,-1.09768341955231,0.272342752293776,0.584276500945989
RAB11A,NA,NA,NA
LACTB,-0.102636317575573,0.918251617779271,0.969172960460982
CCNT1,-0.079736094310824,0.936447151725061,0.97548081426295
HCN4,0.50364965834204,0.614507590166188,0.832715091695788
SEMA7A,-0.463580175193362,0.642948560648912,0.847026296619856
LOXL1,-0.00616660366449955,0.995079793326976,0.997919293699466
FLT4,-1.35981020267999,0.173889992928459,0.472033064480844
FAF2,0.793560085519331,0.427451576841009,0.714475669190045
CNOT6,0.285701847545447,0.77510648952088,0.914395727528457
TUBGCP3,-2.52668152468074,0.0115145865883528,0.112481210422229
RBM25,-0.826648482455608,0.408436329172871,0.700679964406904
LTBP2,1.7740822903984,0.0760495396673422,0.307782711155028
VSX2,-0.857827998510732,0.390987446962513,0.687846600523574
SPAG9,0.135171538259218,0.892476249715476,0.961709524307705
SGCA,0.158479799739158,0.874078736976924,0.954620067442023
ATP5F1B,0.94063203671984,0.346893458433964,0.650426070772156
RBMS2,0.0584381704269204,0.953399611104589,0.982802599585468
IKZF4,0.495630940242473,0.620154819230873,0.835721386500531
PTGES3,NA,NA,NA
PIK3C3,0.0266899169934999,0.978707055342563,0.992565668098571
MEOX2,0.154029594229662,0.877586401206071,0.95607608443367
