"X","stat","pval","p.adj","num.genes","gene.vals","Driver","DriverNumeric"
"REACTOME_PRESYNAPTIC_DEPOLARIZATION_AND_CALCIUM_CHANNEL_OPENING",0.098889761130425,0.278979121474466,0.670071544414028,10,"CACNA1B:556, CACNG4:2263, CACNB3:2315, CACNB4:3244, CACNA2D2:8284, CACNB1:8284, CACNA1A:8284, CACNA2D3:8284, CACNB2:8284, CACNA1E:8284","Unclear",0
"REACTOME_NEUROTRANSMITTER_RELEASE_CYCLE",0.0289573116810034,0.51664698002326,0.854163460066685,42,"PPFIA3:80, SYN2:268, SLC32A1:675, SLC1A6:737, ARL6IP5:844, SLC6A1:1105, SLC1A3:1146, SYT1:1462, GLS2:1476, SLC17A7:3399, SLC6A11:3436, SYN1:8284, SLC6A13:8284, CHAT:8284, RIMS1:8284, DNAJC5:8284, STX1A:8284, SLC1A1:8284, APBA1:8284, SLC1A2:8284, SLC6A12:8284, ALDH5A1:8284, SLC22A2:8284, GLS:8284, SLC5A7:8284, GAD1:8284, SLC38A2:8284, GAD2:8284, NAAA:8284, PPFIA2:8284, PPFIA4:8284, SLC1A7:8284, SLC18A2:8284, SLC22A1:8284, ABAT:8284, SYN3:8284, SLC18A3:8284, MAOA:8284, UNC13B:8284, TSPOAP1:14106, LIN7C:14183, SNAP25:14355","Unclear",0
"REACTOME_NEUROTRANSMITTER_CLEARANCE",-0.0271447796344062,0.11,0.11,10,"SLC22A2:6821, SLC22A1:6821, MAOA:6821, COMT:6821, SLC6A4:6821, ALDH2:6821, BCHE:6821, SLC6A3:6821, LRTOMT:6821, ACHE:12738","Unclear",0
"REACTOME_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION",0.0849917366753891,0.000234078106439461,0.0175851177462645,159,"CAMK2D:14, PRKCG:44, GABRA5:66, PRKX:115, CHRNA7:148, NPTN:168, NSF:180, PRKAA1:284, GRIA2:293, PRKCB:305, GABRR1:318, GABRG3:357, CAMKK2:482, TUBB8:514, GABRQ:518, TUBA1B:521, TUBB8B:530, PLCB1:536, PRKAB2:592, GLRA2:595, GABRB3:608, GLRA3:770, DLG1:860, ACTN2:909, PRKAR2A:977, KPNA2:993, KCNJ12:1117, KCNJ6:1167, GABRA4:1235, PDPK1:1238, RPS6KA2:1327, KCNJ9:1493, TUBB2A:1551, GRIN1:1618, GABRB1:1645, PRKACA:1725, GNB3:1730, ADCY9:1740, GRIA3:1763, GABRG2:1782, TUBA1A:1795, PLCB2:1798, PRKACB:1873, GRIK5:1924, ADCY7:1964, GABRA2:1999, TUBB2B:2014, CACNG4:2263, AP2A2:2295, GABRA3:2497, GNB5:2574, AP2A1:2635, GIT1:2701, GABBR2:2998, RPS6KA1:3054, ADCY1:3188, ARHGEF9:3257, NEFL:3264, GABRB2:3466, MAPK3:8284, MAPT:8284, PRKAR2B:8284, PICK1:8284, TUBB1:8284, TUBB4A:8284, PRKAR1A:8284, TUBA4A:8284, PRKCA:8284, TSPAN7:8284, TUBAL3:8284, TUBA8:8284, PRKAR1B:8284, TUBB4B:8284, SRC:8284, GNAT3:8284, CAMKK1:8284, CAMK2B:8284, CAMK2A:8284, ADCY2:8284, ADCY3:8284, GNAL:8284, CAMK2G:8284, PLCB3:8284, CAMK4:8284, ADCY8:8284, NBEA:8284, ADCY5:8284, ADCY6:8284, APBA1:8284, GABRA1:8284, LRRC7:8284, RASGRF1:8284, RPS6KA6:8284, CHRNA3:8284, DLG3:8284, EPB41L1:8284, PPM1F:8284, CHRNA4:8284, NCALD:8284, GRIN2D:8284, PRKAG2:8284, GLRB:8284, PRKAB1:8284, GABRR2:8284, RASGRF2:8284, KIF17:8284, CHRNB4:8284, KCNJ5:8284, CHRNA2:8284, KCNJ2:8284, DLG4:8284, CAMK1:8284, MDM2:8284, CHRND:8284, CHRNA1:8284, CACNG8:8284, GRIP2:8284, GABRA6:8284, GLRA1:8284, CHRNB3:8284, DLG2:8284, GRIA4:8284, KCNJ16:8284, GRIA1:8284, GRIP1:8284, KCNJ15:8284, AP2M1:8284, GRIN2C:8284, PRKAA2:8284, KCNJ3:8284, GRIK3:8284, GRIK2:8284, KCNJ4:8284, CHRNA5:8284, GRIK1:8284, CHRNA9:8284, PPM1E:8284, KCNJ10:8284, HTR3C:8284, ERBB4:8284, PRKAG1:8284, GABRR3:8284, GRIN2A:8284, HTR3D:8284, MYO6:8284, CHRNG:8284, GRIN3A:8284, GABBR1:8284, GRIN2B:8284, NRG1:13449, HTR3A:13462, ARHGEF7:13582, ADCY4:13631, CHRNB2:13642, CHRNA6:13821, CHRNE:13925, HTR3B:14157, LIN7C:14183, GRIN3B:15091","Both",3
"REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES",0.0755686297332903,0.000139613853663973,0.0114419899161884,217,"CAMK2D:14, PRKCG:44, GABRA5:66, PPFIA3:80, PRKX:115, CHRNA7:148, GLUL:151, NPTN:168, NSF:180, SYN2:268, PRKAA1:284, GRIA2:293, PRKCB:305, GABRR1:318, GABRG3:357, CAMKK2:482, TUBB8:514, GABRQ:518, TUBA1B:521, TUBB8B:530, PLCB1:536, CACNA1B:556, PRKAB2:592, GLRA2:595, GABRB3:608, SLC32A1:675, SLC1A6:737, GLRA3:770, ARL6IP5:844, DLG1:860, ACTN2:909, PRKAR2A:977, KPNA2:993, SLC6A1:1105, KCNJ12:1117, SLC1A3:1146, KCNJ6:1167, GABRA4:1235, PDPK1:1238, RPS6KA2:1327, SYT1:1462, GLS2:1476, KCNJ9:1493, TUBB2A:1551, GRIN1:1618, GABRB1:1645, PRKACA:1725, GNB3:1730, ADCY9:1740, GRIA3:1763, GABRG2:1782, TUBA1A:1795, PLCB2:1798, PRKACB:1873, GRIK5:1924, ADCY7:1964, GABRA2:1999, TUBB2B:2014, CACNG4:2263, AP2A2:2295, CACNB3:2315, ACHE:2367, GABRA3:2497, GNB5:2574, AP2A1:2635, GIT1:2701, GABBR2:2998, RPS6KA1:3054, ADCY1:3188, CACNB4:3244, ARHGEF9:3257, NEFL:3264, SLC17A7:3399, SLC6A11:3436, GABRB2:3466, MAPK3:8284, MAPT:8284, PRKAR2B:8284, PICK1:8284, TUBB1:8284, TUBB4A:8284, PRKAR1A:8284, TUBA4A:8284, PRKCA:8284, TSPAN7:8284, TUBAL3:8284, TUBA8:8284, PRKAR1B:8284, TUBB4B:8284, SRC:8284, GNAT3:8284, CAMKK1:8284, CAMK2B:8284, CAMK2A:8284, ADCY2:8284, ADCY3:8284, GNAL:8284, CAMK2G:8284, PLCB3:8284, CAMK4:8284, ADCY8:8284, NBEA:8284, ADCY5:8284, ADCY6:8284, CACNA2D2:8284, CACNB1:8284, CACNA1A:8284, CACNA2D3:8284, CACNB2:8284, CACNA1E:8284, SYN1:8284, SLC6A13:8284, CHAT:8284, RIMS1:8284, DNAJC5:8284, STX1A:8284, SLC1A1:8284, APBA1:8284, SLC1A2:8284, SLC6A12:8284, ALDH5A1:8284, SLC22A2:8284, GLS:8284, SLC5A7:8284, GAD1:8284, SLC38A2:8284, GAD2:8284, NAAA:8284, PPFIA2:8284, PPFIA4:8284, SLC1A7:8284, SLC18A2:8284, SLC22A1:8284, ABAT:8284, SYN3:8284, SLC18A3:8284, MAOA:8284, UNC13B:8284, COMT:8284, SLC6A4:8284, ALDH2:8284, BCHE:8284, SLC6A3:8284, LRTOMT:8284, GABRA1:8284, LRRC7:8284, RASGRF1:8284, RPS6KA6:8284, CHRNA3:8284, DLG3:8284, EPB41L1:8284, PPM1F:8284, CHRNA4:8284, NCALD:8284, GRIN2D:8284, PRKAG2:8284, GLRB:8284, PRKAB1:8284, GABRR2:8284, RASGRF2:8284, KIF17:8284, CHRNB4:8284, KCNJ5:8284, CHRNA2:8284, KCNJ2:8284, DLG4:8284, CAMK1:8284, MDM2:8284, CHRND:8284, CHRNA1:8284, CACNG8:8284, GRIP2:8284, GABRA6:8284, GLRA1:8284, CHRNB3:8284, DLG2:8284, GRIA4:8284, KCNJ16:8284, GRIA1:8284, GRIP1:8284, KCNJ15:8284, AP2M1:8284, GRIN2C:8284, PRKAA2:8284, KCNJ3:8284, GRIK3:8284, GRIK2:8284, KCNJ4:8284, CHRNA5:8284, GRIK1:8284, CHRNA9:8284, PPM1E:8284, KCNJ10:8284, HTR3C:8284, ERBB4:8284, PRKAG1:8284, GABRR3:8284, GRIN2A:8284, HTR3D:8284, MYO6:8284, CHRNG:8284, GRIN3A:8284, GABBR1:8284, GRIN2B:8284, SLC38A1:8284, NRG1:13449, HTR3A:13462, ARHGEF7:13582, ADCY4:13631, CHRNB2:13642, CHRNA6:13821, CHRNE:13925, TSPOAP1:14106, HTR3B:14157, LIN7C:14183, SNAP25:14355, GRIN3B:15091","Both",3
"REACTOME_NEURONAL_SYSTEM",0.0592383381924199,0.000161195235469794,0.0126363047631321,352,"CAMK2D:14, NLGN4X:39, PRKCG:44, GABRA5:66, PPFIA3:80, KCNK10:102, PRKX:115, CHRNA7:148, GLUL:151, NPTN:168, KCNV1:176, NSF:180, SYN2:268, PRKAA1:284, GRIA2:293, KCNC2:301, PRKCB:305, GABRR1:318, GABRG3:357, CAMKK2:482, TUBB8:514, GABRQ:518, TUBA1B:521, TUBB8B:530, PLCB1:536, KCNC3:541, CACNA1B:556, PRKAB2:592, GLRA2:595, GABRB3:608, ABCC9:663, SLC32A1:675, SLC1A6:737, PANX2:747, GLRA3:770, ARL6IP5:844, DLG1:860, KCNJ14:885, ACTN2:909, PRKAR2A:977, KPNA2:993, SLC6A1:1105, KCNJ12:1117, IL1RAP:1135, SLC1A3:1146, KCNJ6:1167, LRRTM4:1204, GABRA4:1235, PDPK1:1238, KCNJ11:1298, KCNK4:1312, KCNK17:1315, RPS6KA2:1327, SYT1:1462, GLS2:1476, KCNJ9:1493, TUBB2A:1551, NLGN4Y:1559, GRIN1:1618, GABRB1:1645, KCNK3:1665, PRKACA:1725, GNB3:1730, ADCY9:1740, GRIA3:1763, GABRG2:1782, TUBA1A:1795, PLCB2:1798, PRKACB:1873, GRM1:1879, HOMER3:1887, GRIK5:1924, ADCY7:1964, GABRA2:1999, TUBB2B:2014, KCNS2:2142, KCNQ2:2149, CACNG4:2263, LRFN3:2266, AP2A2:2295, DLGAP4:2308, CACNB3:2315, KCNS3:2331, GRM5:2364, ACHE:2367, LRFN4:2409, KCNH4:2473, GABRA3:2497, KCNMA1:2529, KCNC4:2530, SHANK2:2547, GNB5:2574, AP2A1:2635, GIT1:2701, KCNH7:2842, SYT10:2860, KCNA4:2896, SLITRK5:2923, GABBR2:2998, KCNAB1:3028, RPS6KA1:3054, IL1RAPL1:3086, KCNK9:3109, EPB41L5:3150, ADCY1:3188, CACNB4:3244, ARHGEF9:3257, NEFL:3264, KCNG1:3278, SLC17A7:3399, SLC6A11:3436, GABRB2:3466, MAPK3:8284, DBNL:8284, MAPT:8284, PRKAR2B:8284, PICK1:8284, TUBB1:8284, TUBB4A:8284, PRKAR1A:8284, TUBA4A:8284, KCNMB1:8284, PRKCA:8284, TSPAN7:8284, KCNMB3:8284, TUBAL3:8284, TUBA8:8284, PRKAR1B:8284, TUBB4B:8284, SRC:8284, KCNMB2:8284, GNAT3:8284, CAMKK1:8284, CAMK2B:8284, CAMK2A:8284, ADCY2:8284, ADCY3:8284, GNAL:8284, CAMK2G:8284, PLCB3:8284, CAMK4:8284, ADCY8:8284, NBEA:8284, ADCY5:8284, ADCY6:8284, PANX1:8284, GJA10:8284, GJD2:8284, GJC1:8284, CACNA2D2:8284, CACNB1:8284, CACNA1A:8284, CACNA2D3:8284, CACNB2:8284, CACNA1E:8284, SYN1:8284, SLC6A13:8284, CHAT:8284, RIMS1:8284, DNAJC5:8284, STX1A:8284, SLC1A1:8284, APBA1:8284, SLC1A2:8284, SLC6A12:8284, ALDH5A1:8284, SLC22A2:8284, GLS:8284, SLC5A7:8284, GAD1:8284, SLC38A2:8284, GAD2:8284, NAAA:8284, PPFIA2:8284, PPFIA4:8284, SLC1A7:8284, SLC18A2:8284, SLC22A1:8284, ABAT:8284, SYN3:8284, SLC18A3:8284, MAOA:8284, UNC13B:8284, COMT:8284, SLC6A4:8284, ALDH2:8284, BCHE:8284, SLC6A3:8284, LRTOMT:8284, GABRA1:8284, LRRC7:8284, RASGRF1:8284, RPS6KA6:8284, CHRNA3:8284, DLG3:8284, EPB41L1:8284, PPM1F:8284, CHRNA4:8284, NCALD:8284, GRIN2D:8284, PRKAG2:8284, GLRB:8284, PRKAB1:8284, GABRR2:8284, RASGRF2:8284, KIF17:8284, CHRNB4:8284, KCNJ5:8284, CHRNA2:8284, KCNJ2:8284, DLG4:8284, CAMK1:8284, MDM2:8284, CHRND:8284, CHRNA1:8284, CACNG8:8284, GRIP2:8284, GABRA6:8284, GLRA1:8284, CHRNB3:8284, DLG2:8284, GRIA4:8284, KCNJ16:8284, GRIA1:8284, GRIP1:8284, KCNJ15:8284, AP2M1:8284, GRIN2C:8284, PRKAA2:8284, KCNJ3:8284, GRIK3:8284, GRIK2:8284, KCNJ4:8284, CHRNA5:8284, GRIK1:8284, CHRNA9:8284, PPM1E:8284, KCNJ10:8284, HTR3C:8284, ERBB4:8284, PRKAG1:8284, GABRR3:8284, GRIN2A:8284, HTR3D:8284, MYO6:8284, CHRNG:8284, GRIN3A:8284, GABBR1:8284, GRIN2B:8284, SLC38A1:8284, ABCC8:8284, APBA3:8284, SYT7:8284, NRXN3:8284, APBA2:8284, KCNQ1:8284, KCNH2:8284, KCNAB2:8284, EPB41L2:8284, KCNN2:8284, KCNK2:8284, KCNK16:8284, KCNK6:8284, KCND1:8284, HOMER2:8284, KCNN4:8284, KCNA7:8284, PTPRS:8284, KCNN1:8284, NRXN2:8284, PPFIBP1:8284, KCNA1:8284, DLGAP3:8284, KCNQ4:8284, KCNJ8:8284, SLITRK3:8284, KCNS1:8284, KCNC1:8284, LRRC4B:8284, FLOT2:8284, KCNH3:8284, KCNK1:8284, FLOT1:8284, HCN4:8284, KCNH5:8284, NTRK3:8284, PTPRF:8284, KCNA10:8284, KCNH1:8284, HCN3:8284, SYT2:8284, LRRTM2:8284, KCNA6:8284, KCNJ1:8284, KCNK13:8284, PTPRD:8284, LRFN2:8284, KCNB1:8284, EPB41:8284, SHANK1:8284, LRRTM1:8284, KCNF1:8284, PDLIM5:8284, HCN1:8284, KCNV2:8284, KCNG4:8284, NLGN1:8284, NLGN2:8284, DLGAP1:8284, SYT9:8284, KCNG3:8284, KCND3:8284, SYT12:8284, KCNH6:8284, KCNA3:8284, SLITRK1:8284, KCNG2:8284, SHARPIN:8284, SLITRK4:8284, NRXN1:8284, KCNB2:8284, KCNQ3:8284, KCND2:8284, SLITRK6:8284, KCNQ5:8284, SLITRK2:8284, KCNK18:8284, IL1RAPL2:8284, NLGN3:8284, SIPA1L1:8284, DLGAP2:8284, LRRTM3:8284, PPFIBP2:13099, KCNN3:13103, KCNH8:13195, NRG1:13449, HTR3A:13462, ARHGEF7:13582, ADCY4:13631, LRFN1:13633, CHRNB2:13642, KCNAB3:13648, CHRNA6:13821, EPB41L3:13895, CHRNE:13925, TSPOAP1:14106, HTR3B:14157, LIN7C:14183, SNAP25:14355, KCNK7:14386, RTN3:14794, GRIN3B:15091","Both",3
"REACTOME_FORMATION_OF_RNA_POL_II_ELONGATION_COMPLEX",0.137166987807623,0.00240259813029581,0.0787615350713336,41,"IWS1:30, RTF1:195, CTDP1:423, NELFA:456, GTF2H2:612, NCBP1:978, SSRP1:992, GTF2H1:1196, PAF1:1492, CDK7:1602, SUPT16H:1696, TCEA1:1745, CCNK:1764, ELL:1821, POLR2F:1868, SUPT5H:2023, MNAT1:2407, GTF2F2:2836, SUPT6H:3247, POLR2J:8284, ELOA:8284, AFF4:8284, CCNT2:8284, NELFCD:8284, ERCC2:8284, GTF2H3:8284, GTF2F1:8284, CCNT1:8284, MLLT1:8284, CCNH:8284, CDK9:8284, EAF1:8284, EAF2:8284, ERCC3:8284, LEO1:8284, MLLT3:8284, NELFB:8284, CTR9:8284, NELFE:8284, GTF2H4:8284, ELOC:14684","Both",3
"REACTOME_IRS_MEDIATED_SIGNALLING",-0.000590617617279798,0.11,0.11,38,"TRIB3:678, FGF5:1460, FGF8:1545, PDE3B:1740, PTPN11:6821, AKT2:6821, PIK3CB:6821, PIK3R2:6821, PIK3R1:6821, GAB2:6821, FGFR2:6821, FGF10:6821, FGF22:6821, FGF4:6821, FGFR1:6821, FGF20:6821, GAB1:6821, FGF6:6821, FGF1:6821, KL:6821, KLB:6821, FGF2:6821, FGF17:6821, THEM4:6821, FGFR4:6821, FGF19:6821, FRS2:6821, IRS1:6821, PIK3R4:6821, PIK3C3:11791, SOS1:11852, FGF23:12970, PIK3CA:13240, FGFR3:13559, FGF7:13606, PDPK1:13867, TLR9:14078, FLT3:14964","Unclear",0
"REACTOME_RAF_INDEPENDENT_MAPK1_3_ACTIVATION",-0.0268777366116538,0.11,0.11,20,"DUSP16:283, MAP2K2:1767, JAK2:6821, TYK2:6821, IL6:6821, IL6R:6821, PTPN11:6821, MAPK3:6821, DUSP1:6821, DUSP4:6821, DUSP9:6821, DUSP6:6821, DUSP10:6821, DUSP2:6821, DUSP7:6821, DUSP8:6821, JAK1:11700, DUSP5:11849, PEA15:12080, IL6ST:14806","Unclear",0
"REACTOME_MAPK1_ERK2_ACTIVATION",0.00014715775311136,0.99885015403115,0.998926793209237,8,"IL6ST:299, JAK1:3405, JAK2:8284, TYK2:8284, IL6:8284, IL6R:8284, PTPN11:8284, MAP2K2:13338","Unclear",0
"REACTOME_SOS_MEDIATED_SIGNALLING",0.0990196078431372,0.62766675549078,0.894872595434195,2,"SOS1:3253, IRS1:8284","Unclear",0
"REACTOME_FORMATION_OF_THE_EARLY_ELONGATION_COMPLEX",0.163708319299427,0.0113034857397932,0.190469016718198,20,"CTDP1:423, NELFA:456, GTF2H2:612, NCBP1:978, GTF2H1:1196, CDK7:1602, POLR2F:1868, SUPT5H:2023, MNAT1:2407, GTF2F2:2836, POLR2J:8284, NELFCD:8284, ERCC2:8284, GTF2H3:8284, GTF2F1:8284, CCNH:8284, ERCC3:8284, NELFB:8284, NELFE:8284, GTF2H4:8284","Unclear",0
"REACTOME_INHIBITION_OF_REPLICATION_INITIATION_OF_DAMAGED_DNA_BY_RB1_E2F1",0.0735505214758326,0.420699028852614,0.785217752610003,10,"TFDP2:765, E2F1:1170, PPP2R3B:2051, PRIM1:2748, TFDP1:8284, PPP2R1B:8284, POLA1:8284, RB1:8284, PRIM2:8284, POLA2:13994","Unclear",0
"REACTOME_E2F_ENABLED_INHIBITION_OF_PRE_REPLICATION_COMPLEX_FORMATION",0.0304406323578876,0.765622492568109,0.933304833278338,8,"ORC1:2355, CCNB1:2543, ORC6:8284, ORC2:8284, ORC4:8284, MCM8:8284, ORC3:8284, ORC5:8284","Unclear",0
"REACTOME_E2F_MEDIATED_REGULATION_OF_DNA_REPLICATION",0.0544424489592298,0.424124903403353,0.788347629728088,18,"TFDP2:765, E2F1:1170, PPP2R3B:2051, ORC1:2355, CCNB1:2543, PRIM1:2748, TFDP1:8284, PPP2R1B:8284, POLA1:8284, RB1:8284, PRIM2:8284, ORC6:8284, ORC2:8284, ORC4:8284, MCM8:8284, ORC3:8284, ORC5:8284, POLA2:13994","Unclear",0
"REACTOME_ACTIVATION_OF_BH3_ONLY_PROTEINS",0.0573877428806689,0.362886295757514,0.739303944916155,21,"DYNLL1:22, BID:135, BCL2L11:604, TFDP2:765, E2F1:1170, TP53:2391, BAD:8284, TP63:8284, TP73:8284, PPP1R13B:8284, BMF:8284, AKT2:8284, BBC3:8284, PPP3CC:8284, AKT1:8284, BCL2:8284, SFN:8284, TFDP1:8284, PPP3R1:8284, DYNLL2:8284, TP53BP2:14845","Vertivore",2
"REACTOME_EFFECTS_OF_PIP2_HYDROLYSIS",0.0670287141073658,0.22834870797641,0.632431214257245,27,"DGKD:62, DGKB:1702, DGKQ:1959, ABHD12:2021, DGKA:2208, TRPC3:2537, ITPR1:3161, PRKCD:3426, DGKI:3438, PRKCQ:8284, PRKCH:8284, DGKG:8284, RASGRP2:8284, TRPC7:8284, MGLL:8284, ITPR3:8284, DGKH:8284, ITPR2:8284, DAGLA:8284, TRPC6:8284, DGKZ:8284, DGKE:8284, ABHD6:8284, DAGLB:8284, PRKCE:8284, RASGRP1:8284, DGKK:8284","Unclear",0
"REACTOME_DISINHIBITION_OF_SNARE_FORMATION",0.256668908316521,0.0468691590366549,0.334012228233553,5,"PRKCG:44, PRKCB:305, STX4:734, STXBP3:8284, PRKCA:8284","Unclear",0
"REACTOME_GPVI_MEDIATED_ACTIVATION_CASCADE",0.0040393784213314,0.941071910686996,0.984051103520832,28,"VAV3:117, COL1A2:143, COL1A1:150, PDPK1:1238, SYK:1275, PIK3CA:1865, LYN:2416, PTPN11:8284, LCP2:8284, PIK3CB:8284, GP6:8284, PIK3R2:8284, PIK3CG:8284, PTPN6:8284, PIK3R3:8284, VAV1:8284, PIK3R1:8284, FCER1G:8284, VAV2:8284, CLEC1B:8284, LCK:8284, PLCG2:8284, MPIG6B:8284, LAT:8284, PIK3R6:13392, PIK3R5:13395, RHOA:14228, CDC42:14594","Unclear",0
"REACTOME_DOWNSTREAM_SIGNALING_EVENTS_OF_B_CELL_RECEPTOR_BCR",0.0757326420198376,0.0524410454193591,0.355455657485355,55,"PRKCB:305, BCL10:648, MAP3K7:876, PSMD2:949, PSMB7:1070, PSMD10:1192, PSMD1:1237, NFKBIE:1555, PSMD13:1664, PSMA1:1762, REL:1858, NFKBIA:1883, PSME3:2109, PSMB2:2316, PSMB1:2368, PSME2:2606, BTRC:2793, PSME1:3051, PSME4:3056, RELA:3115, CHUK:3437, PSMD5:8284, PSMD8:8284, PSMB5:8284, PSMD3:8284, PSMD9:8284, PSMF1:8284, SEM1:8284, PSMB6:8284, PSMA8:8284, PSMD4:8284, PSMB4:8284, PSMD6:8284, UBB:8284, PSMD12:8284, PSMB8:8284, PSMB10:8284, PPP3R1:8284, UBA52:8284, PSMB11:8284, RASGRP1:8284, PPIA:8284, NFATC3:8284, NFATC2:8284, IKBKB:8284, NFKBIB:8284, NFKB1:8284, NFATC1:8284, RASGRP3:8284, MALT1:8284, CARD11:8284, IKBKG:8284, RPS27A:13425, PSMB9:14718, SKP1:14876","Unclear",0
"REACTOME_ACTIVATION_OF_RAS_IN_B_CELLS",-0.0664985994397759,0.11,0.11,2,"RASGRP1:6821, RASGRP3:6821","Unclear",0
"REACTOME_ANTIVIRAL_MECHANISM_BY_IFN_STIMULATED_GENES",0.0509641281301931,0.162639134317831,0.557676877658461,63,"NUP133:88, NUP37:146, SEH1L:251, RNASEL:472, NUP205:644, UBE2N:831, KPNA2:993, NUP54:1162, HERC5:1219, IFIT1:1352, KPNA5:1552, NUP160:1603, NUP43:1774, NUP42:1780, NUP93:1845, EIF2AK2:1864, OAS2:1945, NUP35:2146, USP18:2189, NUP155:2583, NUP85:2782, NUP210:2880, EIF4E:3341, JAK1:3405, STAT1:8284, MAPK3:8284, UBB:8284, UBA52:8284, FLNA:8284, TRIM25:8284, UBE2L6:8284, UBA7:8284, ISG15:8284, TPR:8284, NDC1:8284, EIF4G3:8284, AAAS:8284, NUP188:8284, RAE1:8284, NUP98:8284, NUP107:8284, EIF4G1:8284, IRF3:8284, OASL:8284, PPM1B:8284, NUP58:8284, SEC13:8284, MX1:8284, USP41:8284, EIF4E3:8284, PDE12:8284, MX2:8284, KPNA7:8284, NUP62:8284, FLNB:13138, NUP50:13235, RPS27A:13425, NUP214:13775, OAS3:14253, PLCG1:14302, NEDD4:14598, NUP153:14756, NUP88:14963","Unclear",0
"REACTOME_PROLACTIN_RECEPTOR_SIGNALING",0.0227527631632611,0.793912361202037,0.938737530305068,11,"GH1:174, GH2:1059, BTRC:2793, JAK2:8284, PTPN11:8284, SH2B1:8284, GHR:8284, PRLR:8284, STAT5A:8284, STAT5B:8284, SKP1:14876","Unclear",0
"REACTOME_SIGNALING_BY_NODAL",-0.0634188082145662,0.11,0.11,16,"LEFTY1:570, LEFTY2:957, MAPK3:6821, ACVR2B:6821, FOXO3:6821, ACVR1C:6821, GDF1:6821, ACVR1B:6821, SMAD4:6821, CER1:6821, NODAL:6821, FOXH1:6821, DRAP1:6821, DAND5:6821, FURIN:12329, PCSK6:13740","Unclear",0
"REACTOME_FERTILIZATION",0.0184225722626801,0.770218786750607,0.934436001099379,21,"CD9:381, CATSPERB:1454, CATSPER3:2231, ADAM2:2510, CATSPERD:2622, KCNU1:3088, B4GALT1:8284, CATSPERG:8284, IZUMO4:8284, ZP2:8284, ZP4:8284, HVCN1:8284, ADAM20:8284, ADAM30:8284, ADAM21:8284, IZUMO2:8284, CATSPER2:8284, CATSPER4:8284, IZUMO3:8284, ZP1:13497, ZP3:14151","Unclear",0
"REACTOME_MEIOTIC_SYNAPSIS",-0.0241881837626519,0.11,0.11,44,"H4C15:342, BRCA1:560, SYNE2:727, H4C14:729, UBE2I:738, LMNA:6821, TINF2:6821, ACD:6821, POT1:6821, TERF1:6821, H4C8:6821, TERF2IP:6821, H2AC20:6821, H2BC21:6821, H4C3:6821, H4C11:6821, H2BC15:6821, H4C13:6821, H2AC14:6821, H2AC4:6821, H4C1:6821, H4C2:6821, STAG3:6821, SMC1B:6821, SUN2:6821, REC8:6821, DIDO1:6821, STAG1:6821, HSPA2:6821, SYNE1:6821, TEX12:6821, SYCE2:6821, ATR:6821, SYCP2:6821, SYCP1:6821, H2BC9:12188, SYCE3:12271, SUN1:12456, STAG2:13058, H2BC4:13183, RAD21:13327, FKBP6:13355, TERF2:14611, LMNB1:14683","Unclear",0
"REACTOME_ROS_AND_RNS_PRODUCTION_IN_PHAGOCYTES",0.0181859053613578,0.730505093635017,0.930308107783175,30,"ATP6V1A:345, ATP6V0D2:400, ATP6V0A4:1124, ATP6V0A1:3095, ATP6V0C:3099, ATP6V1E1:3165, ATP6V1C1:3327, NOS2:8284, NOS1:8284, NOS3:8284, HVCN1:8284, MPO:8284, SLC11A1:8284, ATP6V1H:8284, CYBA:8284, NCF4:8284, TCIRG1:8284, ATP6V1B1:8284, NCF2:8284, ATP6V0B:8284, ATP6V1F:8284, ATP6V1C2:8284, ATP6V1B2:8284, ATP6V1G3:8284, ATP6V0D1:8284, CYBB:8284, LPO:8284, ATP6V0A2:8284, ATP6V1E2:8284, NCF1:13935","Unclear",0
"REACTOME_SIGNALING_BY_FGFR_IN_DISEASE",-0.00477932309671197,0.11,0.11,42,"CNTRL:50, PLCG1:803, FGF5:1460, FGF8:1545, MYO18A:1685, STAT1:6821, PIK3R1:6821, POLR2J:6821, GTF2F1:6821, GAB2:6821, FGFR2:6821, FGF10:6821, FGF22:6821, FGF4:6821, FGFR1:6821, FGF20:6821, GAB1:6821, FGF6:6821, FGF1:6821, FGF2:6821, FGF17:6821, FGFR4:6821, FRS2:6821, STAT5A:6821, STAT5B:6821, FGFR1OP2:6821, LRRFIP1:6821, ERLIN2:6821, BAG4:6821, BCR:6821, CEP43:6821, CUX1:6821, SOS1:11852, GTF2F2:12269, FGF23:12970, POLR2F:13237, PIK3CA:13240, FGFR3:13559, FGF7:13606, NCBP1:14127, ZMYM2:14734, TRIM24:14764","Both",3
