	Herbivore...Insectivore.Rho	Herbivore...Insectivore.P	Herbivore...Insectivore.p.adj	Herbivore...Omnivore.Rho	Herbivore...Omnivore.P	Herbivore...Omnivore.p.adj	Insectivore...Omnivore.Rho	Insectivore...Omnivore.P	Insectivore...Omnivore.p.adj	Herbivore...Vertivore.Rho	Herbivore...Vertivore.P	Herbivore...Vertivore.p.adj	Insectivore...Vertivore.Rho	Insectivore...Vertivore.P	Insectivore...Vertivore.p.adj	Omnivore...Vertivore.Rho	Omnivore...Vertivore.P	Omnivore...Vertivore.p.adj
HOXC8	-1.039550395	1	1	-0.568642951	1	1	0.652920062	1	1	-1.96154085	0.298895788	1	-1.326269259	1	1	-1.766697529	0.463673385	1
MRI1	1.573103025	0.694169788	1	1.304970478	1	1	-0.413461802	1	1	-0.657890594	1	1	-1.805248309	0.426215006	1	-1.595657571	0.663391598	1
TARBP1	4.077619237	0.000272995	0.04138477	2.114648704	0.206759396	1	-2.238128814	0.151275937	1	0.039652303	1	1	-3.134581031	0.010325983	0.613223121	-1.53819196	0.744010118	1
RTN4R	-0.831890855	1	1	0.919760942	1	1	1.773292664	0.457081344	1	0.495643238	1	1	1.122336848	1	1	-0.16323915	1	1
PSMA4	-0.694259631	1	1	-0.344279158	1	1	0.481823674	1	1	0.861640437	1	1	1.465524939	0.85666652	1	1.277329114	1	1
ZPBP	0.033909361	1	1	0.821598781	1	1	0.775384223	1	1	0.473314273	1	1	0.445469455	1	1	-0.10060396	1	1
LCP2	1.238824301	1	1	1.854560255	0.381954289	1	0.48743171	1	1	0.617207392	1	1	-0.295303011	1	1	-0.659203767	1	1
DCN	0.134101687	1	1	-0.972403061	1	1	-1.048474157	1	1	-0.543772288	1	1	-0.619171872	1	1	0.071184785	1	1
TNFRSF17	-0.29109201	1	1	-0.726985301	1	1	-0.401504758	1	1	-0.777148535	1	1	-0.554199655	1	1	-0.289018483	1	1
MRPS10	2.645069691	0.049004456	0.5688448	2.04478513	0.245256278	1	-0.823110033	1	1	1.464767503	0.857906166	1	-0.668708061	1	1	-0.044254003	1	1
GRN	3.480034121	0.0030081	0.13979978	1.086724422	1	1	-2.561198538	0.062587036	0.780345705	2.374979743	0.10529948	1	-0.264440604	1	1	1.642488103	0.602933339	1
THAP3	0.584078322	1	1	0.274612851	1	1	-0.354715021	1	1	0.461172616	1	1	-0.002857216	1	1	0.274214889	1	1
RCN1	0.228088988	1	1	0.438849375	1	1	0.192565716	1	1	0.190718318	1	1	0.029085984	1	1	-0.100177352	1	1
RFC2	2.3955987	0.099559477	0.808859535	1.397209351	0.974103754	1	-1.125440709	1	1	0.841207033	1	1	-1.008275338	1	1	-0.182673666	1	1
PPP1R3F	1.264069319	1	1	0.386058908	1	1	-0.972415155	1	1	-0.103364954	1	1	-1.103983965	1	1	-0.402892736	1	1
NFE2L3	2.48776188	0.077129863	0.714443495	-0.494190092	1	1	-3.049824433	0.013738511	0.384831632	0.186615293	1	1	-1.678454224	0.559550759	1	0.542526149	1	1
FAM168A	-1.477106735	0.418941086	1	-0.884600831	1	1	0.474364225	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
RELT	0.161506075	1	1	0.96328421	1	1	0.731301211	1	1	0.68746555	1	1	0.540975486	1	1	0.007597938	1	1
PKP2	0.141438414	1	1	0.005102878	1	1	-0.141082206	1	1	-0.323313558	1	1	-0.418719552	1	1	-0.333311443	1	1
YIPF1	2.016453647	0.262515363	1	0.331624467	1	1	-1.83291713	0.400889375	1	0.040554859	1	1	-1.452444883	0.878267664	1	-0.195959336	1	1
ADCK2	0.507272885	1	1	1.416402183	0.939946711	1	0.774731162	1	1	1.236217607	1	1	0.786879187	1	1	0.216892561	1	1
INPP4A	0.19119907	1	1	2.273678326	0.137912005	1	1.962446747	0.298262969	1	0.861642566	1	1	0.704339061	1	1	-0.689333559	1	1
SLC2A3	1.671327173	0.567942432	1	0.992728532	1	1	-0.74849621	1	1	-0.01367277	1	1	-1.207996577	1	1	-0.700277548	1	1
STYK1	1.591528872	0.668943619	1	2.813285438	0.02942286	0.715303481	0.995909624	1	1	1.12624815	1	1	-0.057930518	1	1	-0.788599656	1	1
GNA11	0.761834515	1	1	1.246726295	1	1	0.40947221	1	1	1.352723961	1	1	0.85677273	1	1	0.615465347	1	1
CREB3L3	1.782113011	0.448384827	1	0.996822415	1	1	-0.867079043	1	1	1.099349721	1	1	-0.360875816	1	1	0.334040729	1	1
HDAC7	0.746313751	1	1	-0.212811773	1	1	-0.989607004	1	1	-0.089804267	1	1	-0.666179393	1	1	0.065216724	1	1
MRPS35	2.231886847	0.153734655	1	0.129636708	1	1	-2.181734984	0.174774584	1	1.763697183	0.466697854	1	0.067759805	1	1	1.704333176	0.529913162	1
APPBP2	-0.49254051	1	1	0.467064277	1	1	0.959604786	1	1	-0.161795811	1	1	0.122572584	1	1	-0.431455497	1	1
ISOC2	1.083824669	1	1	1.116456435	1	1	-0.048224637	1	1	0.996293957	1	1	0.17692671	1	1	0.219953256	1	1
CD22	2.594058973	0.05691013	0.616236046	1.469985469	0.849394137	1	-1.291530959	1	1	1.951327872	0.306108333	1	-0.123275458	1	1	0.897961765	1	1
GSC2	1.550715775	0.725818874	1	1.794146904	0.436738346	1	0.090537867	1	1	1.21068706	1	1	0.052079955	1	1	-0.012034848	1	1
KCNQ1	-1.823158866	0.409675999	1	0.272899585	1	1	2.097172869	0.215869652	1	-1.506243972	0.792027331	1	0.06373414	1	1	-1.732869318	0.498713393	1
TRIB2	-0.068611681	1	1	1.116558582	1	1	1.254336528	1	1	-1.140534945	1	1	-1.12264404	1	1	-1.806984996	0.424587712	1
GPKOW	2.451085491	0.085455673	0.74914902	1.862817567	0.374927626	1	-0.786768907	1	1	0.141180537	1	1	-1.786662125	0.443952685	1	-1.258976531	1	1
AQR	-0.443471654	1	1	1.273552294	1	1	1.659604052	0.581964796	1	0.994357564	1	1	1.293722951	1	1	0.127036651	1	1
LMCD1	0.088796923	1	1	1.023418184	1	1	0.876040867	1	1	-0.148496203	1	1	-0.205596226	1	1	-0.811573447	1	1
PSMC4	-0.600740469	1	1	0.600740469	1	1	1.369899039	0.512155259	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
FNDC8	0.101263203	1	1	0.723376332	1	1	0.601419726	1	1	1.353489396	1	1	1.261529272	1	1	0.866815143	1	1
ACAP1	-0.35221643	1	1	0.085743542	1	1	0.452907938	1	1	-2.309510932	0.125491474	1	-1.939967837	0.314301592	1	-2.467060764	0.081736343	1
DERL2	-0.994937317	1	1	-1.24027094	1	1	-0.159342411	1	1	-1.05434785	1	1	-0.420140966	1	1	-0.329220875	1	1
NOX3	2.720588121	0.03909954	0.508573592	1.486446358	0.822966574	1	-1.424019773	0.92664449	1	0.721870448	1	1	-1.314384145	1	1	-0.311106968	1	1
ANO8	1.355915772	1	1	2.462005138	0.082897612	1	0.947465331	1	1	2.486797053	0.077339345	1	1.41249494	0.946825677	1	0.762050983	1	1
ICAM3	2.0730581	0.229001237	1	0.94404371	1	1	-1.260402212	1	1	0.425977629	1	1	-1.318776269	1	1	-0.319070267	1	1
CTTNBP2	0.165797068	1	1	-0.267157655	1	1	-0.425780693	1	1	1.356410758	1	1	1.191451368	1	1	1.587576455	0.674292875	1
ACTL6B	-1.283933564	1	1	-1.357872183	1	1	0.044299909	1	1	-1.182221239	1	1	-0.435325775	1	1	-0.472260842	1	1
KIF22	1.390906698	0.985522329	1	1.133455158	1	1	-0.362903162	1	1	0.864913976	1	1	-0.08197966	1	1	0.157959588	1	1
PRSS22	1.98203402	0.284852599	1	2.358721474	0.110028082	1	0.073689781	1	1	2.035719187	0.250671368	1	0.329037241	1	1	0.295156978	1	1
YTHDC2	-2.471277269	0.080778833	0.727981359	-0.307363377	1	1	2.18964483	0.171300031	1	-0.683668613	1	1	1.140134279	1	1	-0.463491039	1	1
TMEM161A	-0.148717586	1	1	0.588097119	1	1	0.701556014	1	1	0.439591241	1	1	0.537447216	1	1	0.02589127	1	1
FOXJ2	2.604503298	0.055204521	0.607583728	0.352008664	1	1	-2.317325129	0.122916165	1	-0.25712676	1	1	-2.111056572	0.208604698	1	-0.503224493	1	1
GOLGA5	2.154570883	0.187172577	1	1.927710717	0.32334671	1	-0.420236593	1	1	0.07145947	1	1	-1.559557962	0.713186263	1	-1.322917798	1	1
PYGM	-1.437718466	0.90308371	1	1.100558724	1	1	2.58044537	0.05920378	0.761674715	-0.98139158	1	1	0.070257514	1	1	-1.760132608	0.470311951	1
BCL3	2.140543014	0.193865451	1	0.103433679	1	1	-2.070456349	0.230457779	1	1.140526266	1	1	-0.439624198	1	1	1.074443826	1	1
PRLH	-1.263269752	1	1	1.284933729	1	1	2.531326839	0.068179145	0.809627352	-1.410850566	0.949732085	1	-0.433623734	1	1	-2.356327826	0.110739728	1
EPHA8	0.769747931	1	1	1.339618129	1	1	0.482017919	1	1	0.936676564	1	1	0.320540783	1	1	-0.037901191	1	1
TRIP13	-1.470533957	0.848503176	1	0.681905702	1	1	2.253838673	0.145237914	1	-2.40342965	0.097452551	1	-1.240822661	1	1	-3.026037932	0.014866873	0.844345051
VASH1	0.057544215	1	1	0.933068936	1	1	0.867765276	1	1	1.107377271	1	1	1.065673754	1	1	0.515417443	1	1
KRT14	-1.298506753	1	1	-1.904177348	0.341322545	1	-0.496379901	1	1	-0.648676137	1	1	0.365569204	1	1	0.768084384	1	1
KRT20	-3.444704702	0.003430101	0.152576148	-0.885061786	1	1	2.787349919	0.031884638	0.56096815	-2.692966846	0.042491587	0.82259574	0.043494856	1	1	-2.140392275	0.19393847	1
HSD17B10	1.726200383	0.505868215	1	0.082543634	1	1	-1.67081508	0.568549254	1	-1.05342271	1	1	-2.237843722	0.151387489	1	-1.116349381	1	1
FGF4	0.340926993	1	1	0.469831176	1	1	0.093842537	1	1	-0.721719428	1	1	-0.954375642	1	1	-1.062563532	1	1
ST6GAL1	1.668285502	0.571554387	1	1.729666926	0.502138807	1	-0.113722021	1	1	1.134677402	1	1	-0.153681361	1	1	-0.075249325	1	1
TIMM21	1.406146981	0.958082904	1	1.50416622	0.795231439	1	-0.084296087	1	1	-0.655798338	1	1	-1.706681088	0.527288065	1	-1.765076846	0.465305109	1
BPIFB2	2.293435936	0.130937518	0.942689242	1.23574671	1	1	-1.19865128	1	1	-0.989629579	1	1	-2.570981563	0.060846435	1	-1.821117357	0.411534116	1
REXO1	-0.057853701	1	1	1.775273532	0.455116401	1	1.679724857	0.558065167	1	-0.023870642	1	1	0.024415334	1	1	-1.418135743	0.936906826	1
MKRN2	2.276416209	0.136926663	0.960674448	3.551889371	0.002294854	0.289032477	0.979464115	1	1	2.704803627	0.041006867	0.816591152	1.083943615	1	1	0.458806605	1	1
GPATCH1	0.615921138	1	1	-0.988490265	1	1	-1.566957511	0.702747741	1	-0.009683611	1	1	-0.47321218	1	1	0.701742597	1	1
P2RY10	-0.808436159	1	1	1.618578042	0.633228497	1	2.426637745	0.091436784	0.941162016	1.463408964	0.860133043	1	1.974485893	0.28995912	1	0.497422867	1	1
TNS1	0.12290957	1	1	0.35940847	1	1	0.211540212	1	1	-0.33887295	1	1	-0.421808031	1	1	-0.604298095	1	1
NGFR	0.938552081	1	1	-0.079148468	1	1	-1.068747807	1	1	-0.890554155	1	1	-1.603641004	0.652759242	1	-0.860315257	1	1
NTN1	1.096594637	1	1	0.816351564	1	1	-0.395426412	1	1	0.396240772	1	1	-0.488620756	1	1	-0.221972495	1	1
MNT	-0.515789509	1	1	0.512970495	1	1	1.003501433	1	1	0.134004757	1	1	0.486851204	1	1	-0.20178075	1	1
AP3M2	2.297687154	0.129477607	0.935736578	0.904828066	1	1	-1.45377617	0.876050233	1	-0.63837254	1	1	-1.98968903	0.279751212	1	-1.148006273	1	1
LAPTM4A	0.250426547	1	1	0.358893354	1	1	0.122686704	1	1	0.141669914	1	1	-0.024637568	1	1	-0.104502422	1	1
PTPN18	0.039586825	1	1	1.089988286	1	1	0.917294101	1	1	-0.013559249	1	1	-0.040611471	1	1	-0.727027402	1	1
STK10	2.176364989	0.177167877	1	2.452605563	0.085095455	1	0.080774851	1	1	2.580370058	0.059216695	0.953869018	0.815233345	1	1	0.793820293	1	1
TBX21	1.385104509	0.99612308	1	1.715601701	0.517409801	1	0.171138825	1	1	1.452575325	0.878050207	1	0.423355123	1	1	0.321938383	1	1
MRPS34	-0.002564051	1	1	1.469783049	0.84972313	1	1.438438828	0.901857495	1	-1.543946609	0.735607604	1	-1.524419625	0.764423524	1	-2.681771181	0.043940119	1
TIGAR	2.63038091	0.051173548	0.583387605	3.858654962	0.000684077	0.172323511	0.869808166	1	1	4.063742555	0.000289753	0.079125747	2.027883238	0.255432998	1	1.492826188	0.812896143	1
FGF20	0.752362759	1	1	1.27821368	1	1	0.416622945	1	1	1.215110767	1	1	0.707118033	1	1	0.461359097	1	1
MTMR7	0.67976843	1	1	1.523979079	0.765083624	1	0.729801381	1	1	0.900454544	1	1	0.32306689	1	1	-0.261902587	1	1
CPB2	-0.065473641	1	1	-0.40285438	1	1	-0.305635197	1	1	-1.299955962	1	1	-1.19867696	1	1	-1.035510909	1	1
FAM107B	1.866983694	0.37142319	1	1.385519922	0.99536127	1	-0.597779767	1	1	0.731276636	1	1	-0.697771321	1	1	-0.267526459	1	1
CDK13	0.452704489	1	1	-0.055115943	1	1	-0.510512535	1	1	-0.149240629	1	1	-0.479129748	1	1	-0.111009232	1	1
TSPAN32	0.515068326	1	1	-0.108012239	1	1	-0.638299018	1	1	-0.169035575	1	1	-0.568045921	1	1	-0.094308024	1	1
CLDN18	2.222155242	0.157636896	1	3.302523141	0.005749151	0.394120273	0.936310236	1	1	3.392044884	0.004162384	0.294506143	1.795724086	0.435230456	1	1.183034764	1	1
NDUFB4	2.976536934	0.017491438	0.343483609	0.648530803	1	1	-2.530714371	0.068298301	0.810286464	1.226987592	1	1	-0.720499012	1	1	0.861746422	1	1
HEATR6	3.000143313	0.016191156	0.328688742	1.042445949	1	1	-2.15257629	0.188111961	1	0.526033422	1	1	-1.871341235	0.367786791	1	-0.244925547	1	1
TMEM131	0.071033772	1	1	2.666836028	0.045941412	0.850043148	2.370689195	0.106529726	1	1.611891801	0.641912921	1	1.479833954	0.833505389	1	-0.346040609	1	1
ACTR6	-1.162529842	1	1	1.658674973	0.583087831	1	2.744527621	0.036358833	0.598145793	-0.603296995	1	1	-0.152253301	1	1	-1.223586724	1	1
FAP	-0.82487881	1	1	-0.416924821	1	1	0.477439344	1	1	-0.969023534	1	1	-0.377211896	1	1	-0.722999435	1	1
DMRT3	-0.247693755	1	1	0.415947244	1	1	0.642129878	1	1	-1.199634083	1	1	-0.964208821	1	1	-1.526628465	0.761120548	1
GAL3ST2	-0.129525939	1	1	1.04264746	1	1	1.042884726	1	1	-0.614136252	1	1	-0.468458572	1	1	-1.389769986	0.987592409	1
UHRF1BP1	2.955749993	0.018714588	0.356753846	0.762037364	1	1	-2.393289291	0.100188416	0.985062974	2.577521551	0.059707006	0.953869018	0.167432096	1	1	2.090017622	0.2196973	1
OSTM1	0.303915672	1	1	2.866908476	0.024870172	0.673611252	2.299057612	0.129010008	1	0.947231702	1	1	0.686579371	1	1	-1.008469184	1	1
SLC13A1	1.854742721	0.38179785	1	2.564084191	0.062069069	0.953123336	0.444904185	1	1	1.082207573	1	1	-0.3464775	1	1	-0.707695917	1	1
HSPB11	1.969016465	0.293707203	1	0.481551023	1	1	-1.600511806	0.65691054	1	0.743098581	1	1	-0.616245508	1	1	0.447575001	1	1
STRADB	1.366934506	1	1	0.373648017	1	1	-1.072949707	1	1	-0.052315	1	1	-1.04523826	1	1	-0.312954698	1	1
PLOD1	1.167853464	1	1	0.418283188	1	1	-0.831945919	1	1	-1.13313972	1	1	-1.964370722	0.296922693	1	-1.458261493	0.868610879	1
OXCT1	1.164862498	1	1	0.754416534	1	1	-0.462559522	1	1	1.036634605	1	1	0.184290462	1	1	0.527031035	1	1
FAM234B	1.387758812	0.991263004	1	1.710579146	0.522952988	1	0.142779292	1	1	1.159760695	1	1	0.053966827	1	1	-0.054084533	1	1
RRN3	2.799616064	0.030698052	0.449837737	0.017604973	1	1	-2.937092628	0.019878308	0.460092471	0.511852682	1	1	-1.695740021	0.539610755	1	0.516591121	1	1
MOGAT2	1.195508663	1	1	2.664307291	0.046288233	0.850802439	1.308949585	1	1	0.273164012	1	1	-0.61514346	1	1	-1.607831718	0.647232239	1
AQP2	1.345431453	1	1	2.641618802	0.049506518	0.872878089	1.179056871	1	1	0.612832791	1	1	-0.270274311	1	1	-1.057295552	1	1
EIF2AK1	1.370520746	1	1	1.856068435	0.380662826	1	0.36083246	1	1	-0.0643089	1	1	-1.105168077	1	1	-1.429111867	0.917832499	1
NME8	3.388158403	0.004221817	0.171769232	1.878424968	0.361938316	1	-1.695032272	0.540415794	1	3.048654011	0.013792143	0.481205217	0.366970585	1	1	1.709502325	0.524147649	1
EPDR1	-0.879962129	1	1	-0.424965175	1	1	0.518113852	1	1	-0.804972449	1	1	-0.193737122	1	1	-0.547719786	1	1
HBQ1	1.033122139	1	1	3.823410425	0.000789711	0.187098673	2.580264975	0.059234719	0.761674715	1.193782769	1	1	0.391592159	1	1	-1.500634824	0.800700234	1
HSD17B2	2.300550347	0.128502362	0.931728389	2.268285228	0.139870966	1	-0.238268178	1	1	4.305917738	9.98E-05	0.041756828	2.5014012	0.074221772	1	2.806603861	0.030040062	1
ZW10	0.742930927	1	1	0.896855058	1	1	0.091400846	1	1	-0.947745976	1	1	-1.538300561	0.743850857	1	-1.690250692	0.545880024	1
ITGB4	-2.15172593	0.18851368	1	-0.059710144	1	1	2.203814795	0.16522423	1	-3.24396051	0.007072805	0.373183794	-1.463854387	0.85940243	1	-3.303850882	0.005721993	0.570622335
TRIP6	-0.935712193	1	1	0.910616113	1	1	1.829128	0.404282611	1	0.956916125	1	1	1.595605076	0.663461961	1	0.36069072	1	1
ADAM11	0.065345776	1	1	2.213732329	0.161083186	1	2.056611578	0.238341622	1	0.251664135	1	1	0.199348421	1	1	-1.2800785	1	1
SLC22A4	2.101271021	0.213703092	1	2.662437882	0.046546132	0.851339455	0.387584392	1	1	1.946490559	0.309575046	1	0.380200724	1	1	0.113207636	1	1
TFAP2C	-1.581098292	0.683133391	1	-2.006960933	0.268522938	1	-0.27961404	1	1	0.825098857	1	1	1.828537995	0.404813093	1	2.066624514	0.232617294	1
SULT2B1	1.599940568	0.657670612	1	2.645988923	0.04887149	0.86874679	0.982443926	1	1	2.091280287	0.219017675	1	0.81827516	1	1	0.048649131	1	1
EPS8L1	0.535341944	1	1	1.966305128	0.295580249	1	1.242526574	1	1	-2.088239681	0.220657317	1	-2.389067341	0.101347236	1	-3.584373548	0.002027329	0.436592868
REM1	-0.187494854	1	1	-0.021630654	1	1	0.17821668	1	1	0.196235835	1	1	0.333436339	1	1	0.218296021	1	1
PPP1R13B	-1.186651866	1	1	2.394951693	0.099735331	1	3.494443137	0.002850311	0.18233395	-1.309539892	1	1	-0.328614309	1	1	-3.155826618	0.009602638	0.695534509
TGM6	0.459223747	1	1	-0.111501725	1	1	-0.570485616	1	1	-0.212583476	1	1	-0.544379152	1	1	-0.136230091	1	1
RALGAPA2	-0.207446855	1	1	1.673589954	0.565267286	1	1.805744285	0.425749751	1	0.782461627	1	1	0.917835291	1	1	-0.410198011	1	1
ESF1	0.824766215	1	1	0.063347441	1	1	-0.762990876	1	1	0.606929168	1	1	-0.047967412	1	1	0.558449508	1	1
SLC8B1	1.801436766	0.429804394	1	1.269858339	1	1	-0.675878976	1	1	0.378141294	1	1	-0.980273796	1	1	-0.519589075	1	1
SIRT4	0.985976919	1	1	1.184114826	1	1	0.129820599	1	1	1.259347991	1	1	0.469405219	1	1	0.383003261	1	1
TRMT6	1.496008027	0.807909381	1	0.41458774	1	1	-1.181450929	1	1	2.243549109	0.149168561	1	1.1076219	1	1	2.021321729	0.259478828	1
HAUS5	2.568690971	0.061250068	0.639310138	1.553676126	0.721570144	1	-1.216968991	1	1	0.672991873	1	1	-1.256632119	1	1	-0.415925646	1	1
UQCRC1	1.158194318	1	1	-0.340113352	1	1	-1.558146423	0.715191252	1	0.167935441	1	1	-0.663631737	1	1	0.406006746	1	1
GMIP	2.958690035	0.018536981	0.354962283	1.637375826	0.609311797	1	-1.569737808	0.69885673	1	2.294245932	0.130658258	1	-0.141668957	1	1	1.132194507	1	1
LAG3	0.680275525	1	1	0.197996612	1	1	-0.516396515	1	1	-0.692237598	1	1	-1.192098664	1	1	-0.852298159	1	1
PDCD7	0.83949422	1	1	1.538063087	0.744199143	1	0.640385161	1	1	3.25505153	0.006802308	0.366667183	2.647694178	0.048625682	1	2.282313093	0.134825173	1
CHRD	3.419371917	0.003765952	0.159852127	0.438369248	1	1	-3.116122316	0.010994775	0.344478935	0.862219504	1	1	-1.735563916	0.495845825	1	0.564426255	1	1
GNPTG	0.980106763	1	1	1.311491534	1	1	0.188774671	1	1	0.762667705	1	1	-0.035395666	1	1	-0.190649047	1	1
GLG1	2.939654547	0.019714702	0.366861671	3.171428222	0.009101481	0.445622512	-0.103918764	1	1	2.677009241	0.044569552	0.84266606	0.56077796	1	1	0.662283694	1	1
DLL3	0.313087434	1	1	0.260203006	1	1	-0.07913838	1	1	1.833902115	0.400011154	1	1.506096157	0.792254946	1	1.66446284	0.576119826	1
AASDH	3.359616361	0.004683046	0.177776434	0.881434834	1	1	-2.682387344	0.04385926	0.659559637	0.637239381	1	1	-2.050766654	0.241738059	1	-0.008689066	1	1
DLD	1.584335837	0.678703888	1	1.471190329	0.847437911	1	-0.1971908	1	1	1.507520814	0.790063277	1	0.295316068	1	1	0.454525046	1	1
ABCC6	1.666852107	0.573262896	1	1.911096673	0.335952952	1	0.095055117	1	1	1.433699753	0.909947776	1	0.066861805	1	1	-0.006465557	1	1
CMTM6	-1.827643641	0.405618309	1	-1.551706096	0.72439538	1	0.423886136	1	1	-0.555291191	1	1	0.834799667	1	1	0.554192009	1	1
APOH	1.099319204	1	1	1.45706421	0.87059194	1	0.174054104	1	1	0.834251639	1	1	-0.032071461	1	1	-0.171010568	1	1
CCDC80	0.413924729	1	1	0.053317968	1	1	-0.378867653	1	1	0.530417	1	1	0.191846405	1	1	0.502904129	1	1
HAUS4	-0.600585666	1	1	-1.404392455	0.961212099	1	-0.710768433	1	1	-0.082287649	1	1	0.355018525	1	1	0.891555199	1	1
TGM1	-2.111106042	0.20857919	1	0.212040206	1	1	2.386236086	0.102130919	0.993980578	-0.940506267	1	1	0.720855407	1	1	-1.120867728	1	1
TEKT2	3.033730481	0.014493007	0.311746545	1.029058945	1	1	-2.198326812	0.16755495	1	0.709057936	1	1	-1.52785567	0.75929026	1	0.007437754	1	1
XYLB	0.224550374	1	1	0.556603343	1	1	0.285792471	1	1	-0.363716135	1	1	-0.519919319	1	1	-0.772898386	1	1
KRT23	-0.239233224	1	1	0.738342837	1	1	0.929625275	1	1	-0.066678499	1	1	0.099235474	1	1	-0.545092413	1	1
CDC6	2.968966102	0.017928213	0.348580328	0.909067452	1	1	-2.248864824	0.147126586	1	1.204914728	1	1	-0.97126528	1	1	0.613336013	1	1
AAAS	0.364086227	1	1	0.923402137	1	1	0.505572917	1	1	-0.523688687	1	1	-0.767565958	1	1	-1.146846349	1	1
FMO2	2.04452103	0.245412612	1	0.527663654	1	1	-1.599760098	0.657910883	1	-0.80017133	1	1	-2.226415029	0.155918368	1	-1.166129928	1	1
RAB26	-0.01538204	1	1	1.125611588	1	1	1.089237121	1	1	0.790167788	1	1	0.784435425	1	1	0.044650428	1	1
PSMD5	1.202677378	1	1	0.881018239	1	1	-0.387546992	1	1	0.409167308	1	1	-0.444570611	1	1	-0.185461747	1	1
NANS	-1.805830341	0.425669068	1	-0.619191856	1	1	1.320643905	1	1	0.149823544	1	1	1.598956096	0.65898215	1	0.638204241	1	1
SEMA4G	0.803844106	1	1	0.893324113	1	1	0.010750732	1	1	-0.886819943	1	1	-1.49833557	0.804276522	1	-1.588511128	0.67302484	1
MAPK13	1.973869214	0.290379697	1	0.253628138	1	1	-1.802650008	0.428659188	1	1.162838007	1	1	-0.083700649	1	1	1.027940078	1	1
ZNF184	1.248119097	1	1	0.757385181	1	1	-0.582113419	1	1	-1.978021587	0.287557628	1	-2.924993933	0.020667776	0.779039842	-2.621910236	0.052463075	1
SIRT1	1.65753378	0.584469632	1	1.324685634	1	1	-0.501472614	1	1	1.576116596	0.68999361	1	0.338497425	1	1	0.719820592	1	1
TGFBR3	0.685405773	1	1	-0.298364539	1	1	-0.989161217	1	1	0.427158306	1	1	-0.126634793	1	1	0.661935362	1	1
OCEL1	2.190539516	0.170910793	1	1.579993754	0.684649781	1	-0.745490555	1	1	2.522683122	0.069877977	1	0.916510047	1	1	1.481450352	0.830919634	1
PSMD8	0.929314269	1	1	-0.602388377	1	1	-1.48959135	0.817990306	1	1.13829039	1	1	0.398973229	1	1	1.569595056	0.699056096	1
FGF22	0.254535258	1	1	-0.588045087	1	1	-0.807690332	1	1	-0.921127189	1	1	-1.077102317	1	1	-0.516434408	1	1
NDUFB7	1.963133352	0.297784086	1	1.208308741	1	1	-0.916914176	1	1	0.50641206	1	1	-0.773101122	1	1	-0.219006184	1	1
CDC34	-1.105660311	1	1	0.394698684	1	1	1.35651962	1	1	1.247702069	1	1	2.057149097	0.238031317	1	0.840612835	1	1
GADD45B	-0.766520544	1	1	-0.636818832	1	1	0.198331874	1	1	-1.660938183	0.580355176	1	-1.165402619	1	1	-1.324832281	1	1
MAPK12	0.414549914	1	1	3.225803267	0.00753718	0.415394064	2.638589747	0.049950997	0.705172904	0.001167663	1	1	-0.299682537	1	1	-2.270523735	0.139054949	1
SERPIND1	0.776175888	1	1	1.83356324	0.400313118	1	0.945498254	1	1	3.045124983	0.013955018	0.485550286	2.400316043	0.098285532	1	1.811469158	0.420409554	1
SNAP29	-0.941208952	1	1	0.519491661	1	1	1.512252897	0.782817233	1	1.654893028	0.587677192	1	2.338470703	0.116177063	1	1.340650143	1	1
MMP11	2.263933771	0.141469131	0.973240365	2.128134166	0.199955768	1	-0.290265817	1	1	2.849287955	0.026290322	0.649736814	1.15390025	1	1	1.407293154	0.956042871	1
USP18	-1.301832831	1	1	0.745347148	1	1	2.097561238	0.215663534	1	0.227940373	1	1	1.223348488	1	1	-0.318886428	1	1
MAPK1	2.017864913	0.261631993	1	2.511173052	0.072198416	1	0.781825517	1	1	1.916237042	0.332009583	1	0.825804737	1	1	0.3228883	1	1
TCN2	2.046438055	0.244279747	1	0.269285919	1	1	-1.841605691	0.393197088	1	0.72301859	1	1	-0.886343686	1	1	0.535389054	1	1
PLA2G3	2.44785553	0.086225559	0.752052239	1.068489729	1	1	-1.543598106	0.736114345	1	1.335584035	1	1	-0.565723413	1	1	0.590199784	1	1
LGALS2	1.777078793	0.453331661	1	1.526746325	0.760944619	1	-0.434500371	1	1	1.467008017	0.854243248	1	0.162790161	1	1	0.478206165	1	1
PDXP	1.404036338	0.961848175	1	1.764363116	0.466025183	1	0.170633823	1	1	3.240461682	0.007160179	0.373183794	2.115827469	0.206156904	1	2.115613388	0.206266213	1
ASPHD2	2.766709451	0.033975118	0.469879468	2.220221097	0.158422577	1	-0.786112087	1	1	1.424851794	0.92520028	1	-0.703940311	1	1	-0.130724767	1	1
LGALS1	1.160138171	1	1	-1.63085846	0.617521132	1	-2.952334864	0.018922843	0.44828074	-2.4015272	0.097960771	1	-3.304552409	0.005707691	0.452818792	-1.36057702	1	1
PIK3IP1	0.469446127	1	1	1.240355023	1	1	0.728968928	1	1	0.076449626	1	1	-0.265130045	1	1	-0.797599428	1	1
