,Rho,N,P,p.adj
GTF2H1,0.0429087296835599,244,0.0152656164674303,0.0676804040917329
SERGEF,0.0266576225677511,347,0.0264618413609456,0.0960370287739268
PIK3C2A,0.0484370411663141,361,0.000574460829610303,0.00820154142841553
FAM160A2,0.0103588001362127,321,0.345585845148855,0.492494269785261
RNF141,0.00200295631855002,232,0.927009904712977,0.946353504874242
HPX,0.0474656013246054,336,0.00118824302783847,0.0134590478388575
BTAF1,0.00243546286356364,310,0.860777537175087,0.898027722088191
TCTN3,0.0622229872370637,340,0.000100668028305152,0.00257291128180934
CPEB3,0.0399228841263678,205,0.043122336305318,0.130900902309451
DAXX,0.0583572393555859,326,0.000277846679035522,0.00508712010525038
MLN,0.0430732279387075,287,0.00636675653213521,0.0385450330332274
TMEM115,0.0248906627837222,255,0.0969432932243068,0.217679269236384
DOCK3,0.0153296470656067,302,0.202325285302801,0.347089543952164
ITIH4,0.0347792053900192,369,0.0050926694060757,0.0337241435242321
SLIT1,0.023222807241281,355,0.041660794357002,0.127884537783884
SFRP5,0.0237589295466392,223,0.152766788523891,0.290293413090121
GID8,NA,NA,NA,NA
DIDO1,0.0334317694510995,317,0.0143300805479462,0.0648459756371263
SLC2A4RG,0.0138355815245869,236,0.35446976779051,0.499791453605493
PRPF6,0.0560792692901961,231,0.00486193395919843,0.032712477707658
TIMP3,0.0207992084484145,176,0.303070426295288,0.452051369665544
FBXO7,0.0258884939308212,357,0.0265490473168322,0.0961917389591631
EIF2B2,0.00842254896976505,271,0.517503082630936,0.640292446970795
TTLL8,0.0309494085438999,256,0.0482951282349473,0.141156716716114
TTLL1,0.00892092874172845,229,0.565385763914443,0.676662068293135
MTFP1,0.0339238031440689,279,0.0240788530100183,0.090558637869104
PATZ1,0.0478386741525079,195,0.0257824768867683,0.0946401733595711
TEF,0.0624383573809251,195,0.00700579174025849,0.0408423327813989
B4GALNT3,0.0432994271117383,346,0.00187014015120759,0.0179014366184985
PDE6H,0.0470358252141356,199,0.0254051601358251,0.0937405334272683
ERP27,0.058767995250338,322,0.000291610611420578,0.00523754849644214
ALG10,0.0528046130662457,273,0.00245063217839731,0.021056199689813
ARNTL2,0.0051150639078104,303,0.671981384552171,0.758615755878965
ZCRB1,0.0396986415110496,178,0.0710528789521433,0.179179753563998
TMEM117,0.102459752118822,270,4.48878589069991e-06,0.000289756884098385
C1RL,0.0226044356023487,322,0.0641700057754923,0.169035720725796
